time	Max
1.108298E-02	4.517129E+00
1.121866E-02	4.463421E+00
1.135434E-02	4.420293E+00
1.149002E-02	4.386369E+00
1.162570E-02	4.360099E+00
1.176138E-02	4.339801E+00
1.189705E-02	4.323698E+00
1.203273E-02	4.309959E+00
1.216841E-02	4.296739E+00
1.230409E-02	4.282215E+00
1.243977E-02	4.264626E+00
1.257545E-02	4.242302E+00
1.271112E-02	4.213699E+00
1.284680E-02	4.177424E+00
1.298248E-02	4.132261E+00
1.311816E-02	4.077188E+00
1.325384E-02	4.011395E+00
1.338952E-02	3.934293E+00
1.352519E-02	3.845524E+00
1.366087E-02	3.744959E+00
1.379655E-02	3.632701E+00
1.393223E-02	3.509076E+00
1.406791E-02	3.374624E+00
1.420359E-02	3.230085E+00
1.433927E-02	3.076383E+00
1.447494E-02	2.914605E+00
1.461062E-02	2.745981E+00
1.474630E-02	2.571857E+00
1.488198E-02	2.393671E+00
1.501766E-02	2.212924E+00
1.515334E-02	2.031156E+00
1.528901E-02	1.849916E+00
1.542469E-02	1.670734E+00
1.556037E-02	1.495097E+00
1.569605E-02	1.324422E+00
1.583173E-02	1.160036E+00
1.596741E-02	1.003149E+00
1.610308E-02	8.548442E-01
1.623876E-02	7.160537E-01
1.637444E-02	5.875512E-01
1.651012E-02	4.699411E-01
1.664580E-02	3.636521E-01
1.678148E-02	2.689349E-01
1.691715E-02	1.858629E-01
1.705283E-02	1.143362E-01
1.718851E-02	5.408897E-02
1.732419E-02	4.699907E-03
1.745987E-02	-3.439476E-02
1.759555E-02	-6.388558E-02
1.773123E-02	-8.457196E-02
1.786690E-02	-9.734268E-02
1.800258E-02	-1.031548E-01
1.813826E-02	-1.030122E-01
1.827394E-02	-9.794223E-02
1.840962E-02	-8.897471E-02
1.854530E-02	-7.711895E-02
1.868097E-02	-6.334384E-02
1.881665E-02	-4.855765E-02
1.895233E-02	-3.359091E-02
1.908801E-02	-1.918101E-02
1.922369E-02	-5.959399E-03
1.935937E-02	5.558124E-03
1.949504E-02	1.497830E-02
1.963072E-02	2.203363E-02
1.976640E-02	2.658270E-02
1.990208E-02	2.860615E-02
2.003776E-02	2.820078E-02
2.017344E-02	2.556921E-02
2.030911E-02	2.100690E-02
2.044479E-02	1.488671E-02
2.058047E-02	7.641825E-03
2.071615E-02	-2.549185E-04
2.085183E-02	-8.310450E-03
2.098751E-02	-1.603383E-02
2.112319E-02	-2.295696E-02
2.125886E-02	-2.865518E-02
2.139454E-02	-3.276658E-02
2.153022E-02	-3.500886E-02
2.166590E-02	-3.519436E-02
2.180158E-02	-3.323980E-02
2.193726E-02	-2.917388E-02
2.207293E-02	-2.313986E-02
2.220861E-02	-1.539250E-02
2.234429E-02	-6.291251E-03
2.247997E-02	3.712489E-03
2.261565E-02	1.409367E-02
2.275133E-02	2.427497E-02
2.288700E-02	3.365434E-02
2.302268E-02	4.163566E-02
2.315836E-02	4.765889E-02
2.329404E-02	5.123768E-02
2.342972E-02	5.199042E-02
2.356540E-02	4.967419E-02
2.370107E-02	4.421142E-02
2.383675E-02	3.571414E-02
2.397243E-02	2.449736E-02
2.410811E-02	1.108608E-02
2.424379E-02	-3.794416E-03
2.437947E-02	-1.923503E-02
2.451515E-02	-3.418465E-02
2.465082E-02	-4.749494E-02
2.478650E-02	-5.799780E-02
2.492218E-02	-6.458288E-02
2.505786E-02	-6.630009E-02
2.519354E-02	-6.246984E-02
2.532922E-02	-5.279381E-02
2.546489E-02	-3.747218E-02
2.560057E-02	-1.729942E-02
2.573625E-02	6.259573E-03
2.587193E-02	3.104796E-02
2.600761E-02	5.425217E-02
2.614329E-02	7.254143E-02
2.627896E-02	8.233468E-02
2.641464E-02	8.024339E-02
2.655032E-02	6.373185E-02
2.668600E-02	3.207007E-02
2.682168E-02	-1.236868E-02
2.695736E-02	-6.235722E-02
2.709303E-02	-1.035416E-01
2.722871E-02	-1.115047E-01
2.736439E-02	-4.805626E-02
2.750007E-02	1.434185E-01
