time	Min
1.082771E-02	1.375176E+00
1.097087E-02	1.297163E+00
1.111402E-02	1.232156E+00
1.125718E-02	1.179467E+00
1.140034E-02	1.138177E+00
1.154349E-02	1.107171E+00
1.168665E-02	1.085169E+00
1.182981E-02	1.070766E+00
1.197296E-02	1.062467E+00
1.211612E-02	1.058724E+00
1.225928E-02	1.057974E+00
1.240243E-02	1.058674E+00
1.254559E-02	1.059337E+00
1.268875E-02	1.058559E+00
1.283190E-02	1.055052E+00
1.297506E-02	1.047665E+00
1.311822E-02	1.035408E+00
1.326137E-02	1.017469E+00
1.340453E-02	9.932243E-01
1.354769E-02	9.622518E-01
1.369084E-02	9.243307E-01
1.383400E-02	8.794435E-01
1.397715E-02	8.277713E-01
1.412031E-02	7.696846E-01
1.426347E-02	7.057320E-01
1.440662E-02	6.366233E-01
1.454978E-02	5.632114E-01
1.469294E-02	4.864701E-01
1.483609E-02	4.074707E-01
1.497925E-02	3.273564E-01
1.512241E-02	2.473154E-01
1.526556E-02	1.685541E-01
1.540872E-02	9.226937E-02
1.555188E-02	1.962204E-02
1.569503E-02	-4.828922E-02
1.583819E-02	-1.104521E-01
1.598135E-02	-1.659628E-01
1.612450E-02	-2.140462E-01
1.626766E-02	-2.540726E-01
1.641082E-02	-2.855718E-01
1.655397E-02	-3.082433E-01
1.669713E-02	-3.219633E-01
1.684029E-02	-3.267877E-01
1.698344E-02	-3.229507E-01
1.712660E-02	-3.108609E-01
1.726975E-02	-2.910919E-01
1.741291E-02	-2.643707E-01
1.755607E-02	-2.315619E-01
1.769922E-02	-1.936491E-01
1.784238E-02	-1.517137E-01
1.798554E-02	-1.069107E-01
1.812869E-02	-6.044343E-02
1.827185E-02	-1.353686E-02
1.841501E-02	3.259040E-02
1.855816E-02	7.675377E-02
1.870132E-02	1.178300E-01
1.884448E-02	1.547836E-01
1.898763E-02	1.866916E-01
1.913079E-02	2.127658E-01
1.927395E-02	2.323728E-01
1.941710E-02	2.450501E-01
1.956026E-02	2.505187E-01
1.970342E-02	2.486916E-01
1.984657E-02	2.396781E-01
1.998973E-02	2.237824E-01
2.013289E-02	2.014984E-01
2.027604E-02	1.734996E-01
2.041920E-02	1.406226E-01
2.056236E-02	1.038483E-01
2.070551E-02	6.427741E-02
2.084867E-02	2.310163E-02
2.099182E-02	-1.842688E-02
2.113498E-02	-5.903049E-02
2.127814E-02	-9.744199E-02
2.142129E-02	-1.324418E-01
2.156445E-02	-1.628954E-01
2.170761E-02	-1.877901E-01
2.185076E-02	-2.062695E-01
2.199392E-02	-2.176657E-01
2.213708E-02	-2.215262E-01
2.228023E-02	-2.176373E-01
2.242339E-02	-2.060398E-01
2.256655E-02	-1.870399E-01
2.270970E-02	-1.612085E-01
2.285286E-02	-1.293764E-01
2.299602E-02	-9.261666E-02
2.313917E-02	-5.222132E-02
2.328233E-02	-9.665085E-03
2.342549E-02	3.343683E-02
2.356864E-02	7.538178E-02
2.371180E-02	1.144364E-01
2.385496E-02	1.489060E-01
2.399811E-02	1.772004E-01
2.414127E-02	1.979088E-01
2.428442E-02	2.098713E-01
2.442758E-02	2.122482E-01
2.457074E-02	2.045840E-01
2.471389E-02	1.868614E-01
2.485705E-02	1.595436E-01
2.500021E-02	1.235974E-01
2.514336E-02	8.049868E-02
2.528652E-02	3.221327E-02
2.542968E-02	-1.885219E-02
2.557283E-02	-6.992272E-02
2.571599E-02	-1.179683E-01
2.585915E-02	-1.598442E-01
2.600230E-02	-1.924607E-01
2.614546E-02	-2.129896E-01
2.628862E-02	-2.190913E-01
2.643177E-02	-2.091571E-01
2.657493E-02	-1.825588E-01
2.671809E-02	-1.398898E-01
2.686124E-02	-8.316990E-02
2.700440E-02	-1.600069E-02
2.714756E-02	5.638663E-02
2.729071E-02	1.271897E-01
2.743387E-02	1.883060E-01
2.757702E-02	2.308374E-01
2.772018E-02	2.459069E-01
2.786334E-02	2.259052E-01
2.800649E-02	1.662281E-01
2.814965E-02	6.766832E-02
2.829281E-02	-6.042981E-02
2.843596E-02	-1.960565E-01
2.857912E-02	-2.993078E-01
2.872228E-02	-3.057823E-01
2.886543E-02	-1.183830E-01
2.900859E-02	4.027632E-01
