         time	  rf_minus_rp
2.404032E-02	-1.000000E+00
2.419608E-02	-1.000000E+00
2.435184E-02	-1.000000E+00
2.450760E-02	-1.000000E+00
2.466336E-02	-1.000000E+00
2.481912E-02	-1.000000E+00
2.497488E-02	-1.000000E+00
2.513064E-02	-1.000000E+00
2.528640E-02	-1.000000E+00
2.544216E-02	-1.000000E+00
2.559792E-02	-1.000000E+00
2.575368E-02	-1.000000E+00
2.590944E-02	-1.000000E+00
2.606521E-02	-1.000000E+00
2.622097E-02	-1.000000E+00
2.637673E-02	-1.000000E+00
2.653249E-02	-1.000000E+00
2.668825E-02	-1.000000E+00
2.684401E-02	-1.000000E+00
2.699977E-02	-1.000000E+00
2.715553E-02	-1.000000E+00
2.731129E-02	-1.000000E+00
2.746705E-02	-1.000000E+00
2.762281E-02	-1.000000E+00
2.777857E-02	-1.000000E+00
2.793433E-02	-1.000000E+00
2.809009E-02	-1.000000E+00
2.824586E-02	-1.000000E+00
2.840162E-02	-1.000000E+00
2.855738E-02	-1.000000E+00
2.871314E-02	-1.000000E+00
2.886890E-02	-1.000000E+00
2.902466E-02	-1.000000E+00
2.918042E-02	-1.000000E+00
2.933618E-02	-1.000000E+00
2.949194E-02	-1.000000E+00
2.964770E-02	-1.000000E+00
2.980346E-02	-1.000000E+00
2.995922E-02	-1.000000E+00
3.011498E-02	-1.000000E+00
3.027074E-02	-1.000000E+00
3.042651E-02	-1.000000E+00
3.058227E-02	-1.000000E+00
3.073803E-02	-1.000000E+00
3.089379E-02	-1.000000E+00
3.104955E-02	-1.000000E+00
3.120531E-02	-1.000000E+00
3.136107E-02	-1.000000E+00
3.151683E-02	-1.000000E+00
