Tinlet       	StrainRate   	dZr          	DSt          	ChiSt        	ChiQu        	ChiStQu      
1.050000E+03 	1.070000E+02 	7.524372E-02 	7.373409E-04 	8.902033E+02 	1.791002E+03 	4.970420E-01 
1.050000E+03 	1.080000E+02 	7.892263E-02 	7.284912E-04 	9.700861E+02 	1.791002E+03 	5.416443E-01 
1.050000E+03 	1.090000E+02 	8.305200E-02 	7.184057E-04 	1.055292E+03 	1.791002E+03 	5.892188E-01 
1.050000E+03 	1.100000E+02 	8.770453E-02 	7.067864E-04 	1.145323E+03 	1.791002E+03 	6.394873E-01 
1.050000E+03 	1.110000E+02 	9.300770E-02 	6.932615E-04 	1.239308E+03 	1.791002E+03 	6.919635E-01 
1.050000E+03 	1.120000E+02 	9.262619E-02 	6.897060E-04 	1.417130E+03 	1.791002E+03 	7.912498E-01 
1.050000E+03 	1.130000E+02 	9.900593E-02 	6.692769E-04 	1.519748E+03 	1.791002E+03 	8.485462E-01 
1.050000E+03 	1.140000E+02 	1.070661E-01 	6.431220E-04 	1.614444E+03 	1.791002E+03 	9.014194E-01 
1.050000E+03 	1.150000E+02 	1.112690E-01 	6.121786E-04 	1.791002E+03 	1.791002E+03 	1.000000E+00 
1.100000E+03 	1.000000E+00 	8.786203E-02 	9.303399E-04 	4.092370E-02 	1.959129E+03 	2.088872E-05 
1.100000E+03 	2.000000E+00 	8.876988E-02 	9.290309E-04 	4.469926E-02 	1.959129E+03 	2.281588E-05 
1.100000E+03 	3.000000E+00 	9.046176E-02 	9.277638E-04 	4.882537E-02 	1.959129E+03 	2.492198E-05 
1.100000E+03 	4.000000E+00 	9.182443E-02 	9.265422E-04 	5.335865E-02 	1.959129E+03 	2.723590E-05 
1.100000E+03 	5.000000E+00 	9.179779E-02 	9.253664E-04 	5.832981E-02 	1.959129E+03 	2.977334E-05 
1.100000E+03 	6.000000E+00 	7.927747E-02 	9.242191E-04 	6.377743E-02 	1.959129E+03 	3.255397E-05 
1.100000E+03 	7.000000E+00 	8.039966E-02 	9.230858E-04 	6.974390E-02 	1.959129E+03 	3.559944E-05 
1.100000E+03 	8.000000E+00 	8.110964E-02 	9.220079E-04 	7.628819E-02 	1.959129E+03 	3.893985E-05 
1.100000E+03 	9.000000E+00 	8.115438E-02 	9.209500E-04 	8.345917E-02 	1.959129E+03 	4.260014E-05 
1.100000E+03 	1.000000E+01 	8.130899E-02 	9.199253E-04 	9.132398E-02 	1.959129E+03 	4.661458E-05 
1.100000E+03 	1.100000E+01 	8.012426E-02 	9.189152E-04 	9.994070E-02 	1.959129E+03 	5.101282E-05 
1.100000E+03 	1.200000E+01 	8.081631E-02 	9.179578E-04 	1.094067E-01 	1.959129E+03 	5.584456E-05 
1.100000E+03 	1.300000E+01 	8.148538E-02 	9.170279E-04 	1.197919E-01 	1.959129E+03 	6.114549E-05 
1.100000E+03 	1.400000E+01 	8.249471E-02 	9.161148E-04 	1.312033E-01 	1.959129E+03 	6.697022E-05 
1.100000E+03 	1.500000E+01 	8.399129E-02 	9.152410E-04 	1.436965E-01 	1.959129E+03 	7.334714E-05 
1.100000E+03 	1.600000E+01 	8.439203E-02 	9.140978E-04 	1.572192E-01 	1.959129E+03 	8.024954E-05 
1.100000E+03 	1.700000E+01 	8.758918E-02 	9.365923E-04 	1.925452E-01 	1.959129E+03 	9.828102E-05 
1.100000E+03 	1.800000E+01 	8.812267E-02 	9.358495E-04 	2.110199E-01 	1.959129E+03 	1.077111E-04 
1.100000E+03 	1.900000E+01 	8.866881E-02 	9.351148E-04 	2.312939E-01 	1.959129E+03 	1.180596E-04 
1.100000E+03 	2.000000E+01 	8.926833E-02 	9.343868E-04 	2.535443E-01 	1.959129E+03 	1.294168E-04 
1.100000E+03 	2.100000E+01 	8.992407E-02 	9.336629E-04 	2.779641E-01 	1.959129E+03 	1.418815E-04 
1.100000E+03 	2.200000E+01 	9.063438E-02 	9.329400E-04 	3.047647E-01 	1.959129E+03 	1.555613E-04 
1.100000E+03 	2.300000E+01 	9.139531E-02 	9.322153E-04 	3.341782E-01 	1.959129E+03 	1.705749E-04 
1.100000E+03 	2.400000E+01 	9.220286E-02 	9.314858E-04 	3.664593E-01 	1.959129E+03 	1.870522E-04 
1.100000E+03 	2.500000E+01 	9.304940E-02 	9.307482E-04 	4.018872E-01 	1.959129E+03 	2.051356E-04 
1.100000E+03 	2.600000E+01 	9.393028E-02 	9.299993E-04 	4.407683E-01 	1.959129E+03 	2.249818E-04 
1.100000E+03 	2.700000E+01 	9.408266E-02 	9.289346E-04 	4.827439E-01 	1.959129E+03 	2.464074E-04 
1.100000E+03 	2.800000E+01 	9.588197E-02 	9.281348E-04 	5.295164E-01 	1.959129E+03 	2.702815E-04 
1.100000E+03 	2.900000E+01 	9.683032E-02 	9.273325E-04 	5.808386E-01 	1.959129E+03 	2.964780E-04 
1.100000E+03 	3.000000E+01 	9.777122E-02 	9.265041E-04 	6.371597E-01 	1.959129E+03 	3.252260E-04 
1.100000E+03 	3.100000E+01 	9.869735E-02 	9.256458E-04 	6.989671E-01 	1.959129E+03 	3.567744E-04 
1.100000E+03 	3.200000E+01 	9.959751E-02 	9.247534E-04 	7.667942E-01 	1.959129E+03 	3.913955E-04 
1.100000E+03 	3.300000E+01 	1.004620E-01 	9.238225E-04 	8.412264E-01 	1.959129E+03 	4.293880E-04 
1.100000E+03 	3.400000E+01 	1.012765E-01 	9.228486E-04 	9.229055E-01 	1.959129E+03 	4.710795E-04 
1.100000E+03 	3.500000E+01 	1.017922E-01 	9.215122E-04 	1.011039E+00 	1.959129E+03 	5.160656E-04 
1.100000E+03 	3.600000E+01 	1.029647E-01 	9.204324E-04 	1.109306E+00 	1.959129E+03 	5.662241E-04 
1.100000E+03 	3.700000E+01 	1.035796E-01 	9.193020E-04 	1.217085E+00 	1.959129E+03 	6.212378E-04 
1.100000E+03 	3.800000E+01 	1.458101E-01 	9.181088E-04 	1.335352E+00 	1.959129E+03 	6.816049E-04 
1.100000E+03 	3.900000E+01 	1.437510E-01 	9.167459E-04 	1.464147E+00 	1.959129E+03 	7.473459E-04 
1.100000E+03 	4.000000E+01 	1.427528E-01 	9.153993E-04 	1.606723E+00 	1.959129E+03 	8.201211E-04 
1.100000E+03 	4.100000E+01 	1.407929E-01 	9.139870E-04 	1.762887E+00 	1.959129E+03 	8.998320E-04 
1.100000E+03 	4.200000E+01 	1.387841E-01 	9.121929E-04 	1.931493E+00 	1.959129E+03 	9.858937E-04 
1.100000E+03 	4.300000E+01 	1.369263E-01 	9.106098E-04 	2.119371E+00 	1.959129E+03 	1.081792E-03 
1.100000E+03 	4.400000E+01 	1.346052E-01 	9.089413E-04 	2.325394E+00 	1.959129E+03 	1.186953E-03 
1.100000E+03 	4.500000E+01 	1.322835E-01 	9.071795E-04 	2.551440E+00 	1.959129E+03 	1.302334E-03 
1.100000E+03 	4.600000E+01 	1.300032E-01 	9.053220E-04 	2.799457E+00 	1.959129E+03 	1.428929E-03 
1.100000E+03 	4.700000E+01 	1.604188E-01 	9.033092E-04 	3.070406E+00 	1.959129E+03 	1.567230E-03 
1.100000E+03 	4.800000E+01 	1.537906E-01 	9.012537E-04 	3.369243E+00 	1.959129E+03 	1.719766E-03 
1.100000E+03 	4.900000E+01 	1.480221E-01 	8.991024E-04 	3.696746E+00 	1.959129E+03 	1.886933E-03 
1.100000E+03 	5.000000E+01 	1.430880E-01 	8.968541E-04 	4.056083E+00 	1.959129E+03 	2.070350E-03 
1.100000E+03 	5.100000E+01 	3.245582E-02 	8.942568E-04 	4.443159E+00 	1.959129E+03 	2.267926E-03 
1.100000E+03 	5.200000E+01 	3.298725E-02 	8.918014E-04 	4.876858E+00 	1.959129E+03 	2.489299E-03 
1.100000E+03 	5.300000E+01 	3.241157E-02 	8.892942E-04 	5.388507E+00 	1.959129E+03 	2.750461E-03 
1.100000E+03 	5.400000E+01 	3.279625E-02 	8.866884E-04 	5.913139E+00 	1.959129E+03 	3.018249E-03 
1.100000E+03 	5.500000E+01 	3.346554E-02 	8.840065E-04 	6.488185E+00 	1.959129E+03 	3.311770E-03 
1.100000E+03 	5.600000E+01 	3.252386E-02 	8.815082E-04 	7.250911E+00 	1.959129E+03 	3.701089E-03 
1.100000E+03 	5.700000E+01 	3.308695E-02 	8.786111E-04 	7.954523E+00 	1.959129E+03 	4.060234E-03 
1.100000E+03 	5.800000E+01 	3.380398E-02 	8.757155E-04 	8.729089E+00 	1.959129E+03 	4.455597E-03 
1.100000E+03 	5.900000E+01 	3.269852E-02 	8.727710E-04 	9.578629E+00 	1.959129E+03 	4.889228E-03 
1.100000E+03 	6.000000E+01 	3.318518E-02 	8.697908E-04 	1.051121E+01 	1.959129E+03 	5.365246E-03 
1.100000E+03 	6.100000E+01 	3.390499E-02 	8.667840E-04 	1.153504E+01 	1.959129E+03 	5.887841E-03 
1.100000E+03 	6.200000E+01 	3.495518E-02 	8.635568E-04 	1.264282E+01 	1.959129E+03 	6.453286E-03 
1.100000E+03 	6.300000E+01 	3.345301E-02 	8.605203E-04 	1.387956E+01 	1.959129E+03 	7.084556E-03 
1.100000E+03 	6.400000E+01 	3.419361E-02 	8.574924E-04 	1.523413E+01 	1.959129E+03 	7.775971E-03 
1.100000E+03 	6.500000E+01 	3.513964E-02 	8.544726E-04 	1.672193E+01 	1.959129E+03 	8.535390E-03 
1.100000E+03 	6.600000E+01 	3.375897E-02 	8.514684E-04 	1.835623E+01 	1.959129E+03 	9.369587E-03 
1.100000E+03 	6.700000E+01 	3.450606E-02 	8.484874E-04 	2.015170E+01 	1.959129E+03 	1.028605E-02 
1.100000E+03 	6.800000E+01 	3.544295E-02 	8.455362E-04 	2.212445E+01 	1.959129E+03 	1.129300E-02 
1.100000E+03 	6.900000E+01 	3.656776E-02 	8.426212E-04 	2.429227E+01 	1.959129E+03 	1.239953E-02 
1.100000E+03 	7.000000E+01 	3.510168E-02 	8.397010E-04 	2.667031E+01 	1.959129E+03 	1.361335E-02 
1.100000E+03 	7.100000E+01 	3.604684E-02 	8.368812E-04 	2.928827E+01 	1.959129E+03 	1.494964E-02 
1.100000E+03 	7.200000E+01 	3.716876E-02 	8.341056E-04 	3.216649E+01 	1.959129E+03 	1.641877E-02 
1.100000E+03 	7.300000E+01 	3.584608E-02 	8.313849E-04 	3.533087E+01 	1.959129E+03 	1.803397E-02 
1.100000E+03 	7.400000E+01 	3.695301E-02 	8.285800E-04 	3.877593E+01 	1.959129E+03 	1.979243E-02 
1.100000E+03 	7.500000E+01 	3.810762E-02 	8.259945E-04 	4.260741E+01 	1.959129E+03 	2.174814E-02 
1.100000E+03 	7.600000E+01 	3.942895E-02 	8.234570E-04 	4.681341E+01 	1.959129E+03 	2.389501E-02 
1.100000E+03 	7.700000E+01 	3.809991E-02 	8.209827E-04 	5.143952E+01 	1.959129E+03 	2.625632E-02 
1.100000E+03 	7.800000E+01 	3.928502E-02 	8.185724E-04 	5.652812E+01 	1.959129E+03 	2.885370E-02 
1.100000E+03 	7.900000E+01 	4.063980E-02 	8.162264E-04 	6.212587E+01 	1.959129E+03 	3.171096E-02 
1.100000E+03 	8.000000E+01 	3.955147E-02 	8.139441E-04 	6.828410E+01 	1.959129E+03 	3.485432E-02 
1.100000E+03 	8.100000E+01 	4.079651E-02 	8.117242E-04 	7.505925E+01 	1.959129E+03 	3.831256E-02 
1.100000E+03 	8.200000E+01 	4.220870E-02 	8.095649E-04 	8.251338E+01 	1.959129E+03 	4.211738E-02 
1.100000E+03 	8.300000E+01 	4.379068E-02 	8.074636E-04 	9.071467E+01 	1.959129E+03 	4.630357E-02 
1.100000E+03 	8.400000E+01 	4.266835E-02 	8.054166E-04 	9.973799E+01 	1.959129E+03 	5.090935E-02 
1.100000E+03 	8.500000E+01 	4.416895E-02 	8.034197E-04 	1.096655E+02 	1.959129E+03 	5.597666E-02 
1.100000E+03 	8.600000E+01 	4.584179E-02 	8.014672E-04 	1.205872E+02 	1.959129E+03 	6.155143E-02 
1.100000E+03 	8.700000E+01 	4.514356E-02 	7.994609E-04 	1.325528E+02 	1.959129E+03 	6.765905E-02 
1.100000E+03 	8.800000E+01 	4.679059E-02 	7.976307E-04 	1.457801E+02 	1.959129E+03 	7.441067E-02 
1.100000E+03 	8.900000E+01 	4.860121E-02 	7.957673E-04 	1.603132E+02 	1.959129E+03 	8.182881E-02 
1.100000E+03 	9.000000E+01 	4.801485E-02 	7.939122E-04 	1.762932E+02 	1.959129E+03 	8.998550E-02 
1.100000E+03 	9.100000E+01 	4.979617E-02 	7.920523E-04 	1.938607E+02 	1.959129E+03 	9.895249E-02 
1.100000E+03 	9.200000E+01 	5.175539E-02 	7.901720E-04 	2.131680E+02 	1.959129E+03 	1.088075E-01 
1.100000E+03 	9.300000E+01 	5.139209E-02 	7.882325E-04 	2.344364E+02 	1.959129E+03 	1.196636E-01 
1.100000E+03 	9.400000E+01 	5.350892E-02 	7.863998E-04 	2.587636E+02 	1.959129E+03 	1.320809E-01 
1.100000E+03 	9.500000E+01 	5.579419E-02 	7.843077E-04 	2.844031E+02 	1.959129E+03 	1.451681E-01 
1.100000E+03 	9.600000E+01 	5.562832E-02 	7.821374E-04 	3.125538E+02 	1.959129E+03 	1.595371E-01 
1.100000E+03 	9.700000E+01 	5.781031E-02 	7.798107E-04 	3.434339E+02 	1.959129E+03 	1.752993E-01 
1.100000E+03 	9.800000E+01 	6.018966E-02 	7.773034E-04 	3.772651E+02 	1.959129E+03 	1.925678E-01 
1.100000E+03 	9.900000E+01 	5.906416E-02 	7.745758E-04 	4.142974E+02 	1.959129E+03 	2.114702E-01 
1.100000E+03 	1.000000E+02 	6.136251E-02 	7.715831E-04 	4.547935E+02 	1.959129E+03 	2.321407E-01 
1.100000E+03 	1.010000E+02 	6.388668E-02 	7.682753E-04 	4.990263E+02 	1.959129E+03 	2.547184E-01 
1.100000E+03 	1.020000E+02 	6.664541E-02 	7.645967E-04 	5.472758E+02 	1.959129E+03 	2.793465E-01 
1.100000E+03 	1.030000E+02 	6.965576E-02 	7.604850E-04 	5.998241E+02 	1.959129E+03 	3.061688E-01 
1.100000E+03 	1.040000E+02 	6.883850E-02 	7.560551E-04 	6.588107E+02 	1.959129E+03 	3.362773E-01 
1.100000E+03 	1.050000E+02 	7.188493E-02 	7.508496E-04 	7.209080E+02 	1.959129E+03 	3.679737E-01 
1.100000E+03 	1.060000E+02 	7.522985E-02 	7.449484E-04 	7.880738E+02 	1.959129E+03 	4.022572E-01 
1.100000E+03 	1.070000E+02 	7.890098E-02 	7.382618E-04 	8.604859E+02 	1.959129E+03 	4.392186E-01 
1.100000E+03 	1.080000E+02 	8.293795E-02 	7.306611E-04 	9.382350E+02 	1.959129E+03 	4.789041E-01 
1.100000E+03 	1.090000E+02 	8.126334E-02 	7.532735E-04 	1.146467E+03 	1.959129E+03 	5.851922E-01 
1.100000E+03 	1.100000E+02 	8.550306E-02 	7.420489E-04 	1.246300E+03 	1.959129E+03 	6.361500E-01 
1.100000E+03 	1.110000E+02 	9.028241E-02 	7.291472E-04 	1.351557E+03 	1.959129E+03 	6.898765E-01 
1.100000E+03 	1.120000E+02 	9.573169E-02 	7.141854E-04 	1.461200E+03 	1.959129E+03 	7.458416E-01 
1.100000E+03 	1.130000E+02 	1.020432E-01 	6.964895E-04 	1.572970E+03 	1.959129E+03 	8.028925E-01 
1.100000E+03 	1.140000E+02 	1.022907E-01 	6.749241E-04 	1.682820E+03 	1.959129E+03 	8.589633E-01 
1.100000E+03 	1.150000E+02 	1.106311E-01 	6.562271E-04 	1.892908E+03 	1.959129E+03 	9.661988E-01 
1.100000E+03 	1.160000E+02 	1.154299E-01 	6.124959E-04 	1.959129E+03 	1.959129E+03 	1.000000E+00 
1.150000E+03 	1.000000E+00 	8.346725E-02 	9.325563E-04 	3.965747E-02 	2.288908E+03 	1.732593E-05 
1.150000E+03 	2.000000E+00 	8.410150E-02 	9.312170E-04 	4.332109E-02 	2.288908E+03 	1.892653E-05 
1.150000E+03 	3.000000E+00 	8.421036E-02 	9.298615E-04 	4.732371E-02 	2.288908E+03 	2.067523E-05 
1.150000E+03 	4.000000E+00 	8.566347E-02 	9.285789E-04 	5.170431E-02 	2.288908E+03 	2.258907E-05 
1.150000E+03 	5.000000E+00 	8.631558E-02 	9.273452E-04 	5.651898E-02 	2.288908E+03 	2.469255E-05 
1.150000E+03 	6.000000E+00 	8.872405E-02 	9.261592E-04 	6.179755E-02 	2.288908E+03 	2.699870E-05 
1.150000E+03 	7.000000E+00 	8.069069E-02 	9.488757E-04 	7.562703E-02 	2.288908E+03 	3.304066E-05 
1.150000E+03 	8.000000E+00 	8.120690E-02 	9.478575E-04 	8.273687E-02 	2.288908E+03 	3.614687E-05 
1.150000E+03 	9.000000E+00 	9.319485E-02 	9.468575E-04 	9.052786E-02 	2.288908E+03 	3.955068E-05 
1.150000E+03 	1.000000E+01 	9.357018E-02 	9.458880E-04 	9.907274E-02 	2.288908E+03 	4.328385E-05 
1.150000E+03 	1.100000E+01 	9.151788E-02 	9.449316E-04 	1.084344E-01 	2.288908E+03 	4.737386E-05 
1.150000E+03 	1.200000E+01 	9.391003E-02 	9.439277E-04 	1.186870E-01 	2.288908E+03 	5.185311E-05 
1.150000E+03 	1.300000E+01 	9.404365E-02 	9.430517E-04 	1.299662E-01 	2.288908E+03 	5.678088E-05 
1.150000E+03 	1.400000E+01 	9.611220E-02 	9.418878E-04 	1.421474E-01 	2.288908E+03 	6.210271E-05 
1.150000E+03 	1.500000E+01 	9.671738E-02 	9.410508E-04 	1.557156E-01 	2.288908E+03 	6.803052E-05 
1.150000E+03 	1.600000E+01 	9.801665E-02 	9.402437E-04 	1.706031E-01 	2.288908E+03 	7.453471E-05 
1.150000E+03 	1.700000E+01 	8.447059E-02 	9.394502E-04 	1.869688E-01 	2.288908E+03 	8.168472E-05 
1.150000E+03 	1.800000E+01 	8.478967E-02 	9.386798E-04 	2.049033E-01 	2.288908E+03 	8.952011E-05 
1.150000E+03 	1.900000E+01 	8.507215E-02 	9.379203E-04 	2.245840E-01 	2.288908E+03 	9.811840E-05 
1.150000E+03 	2.000000E+01 	8.540143E-02 	9.371707E-04 	2.461829E-01 	2.288908E+03 	1.075547E-04 
1.150000E+03 	2.100000E+01 	8.578185E-02 	9.364279E-04 	2.698873E-01 	2.288908E+03 	1.179109E-04 
1.150000E+03 	2.200000E+01 	8.620990E-02 	9.356892E-04 	2.959023E-01 	2.288908E+03 	1.292766E-04 
1.150000E+03 	2.300000E+01 	8.668212E-02 	9.349514E-04 	3.244532E-01 	2.288908E+03 	1.417502E-04 
1.150000E+03 	2.400000E+01 	8.719536E-02 	9.342117E-04 	3.557869E-01 	2.288908E+03 	1.554396E-04 
1.150000E+03 	2.500000E+01 	8.700008E-02 	9.331667E-04 	3.896251E-01 	2.288908E+03 	1.702231E-04 
1.150000E+03 	2.600000E+01 	8.836757E-02 	9.323912E-04 	4.273132E-01 	2.288908E+03 	1.866887E-04 
1.150000E+03 	2.700000E+01 	8.899040E-02 	9.316277E-04 	4.686741E-01 	2.288908E+03 	2.047588E-04 
1.150000E+03 	2.800000E+01 	8.962544E-02 	9.308487E-04 	5.140635E-01 	2.288908E+03 	2.245890E-04 
1.150000E+03 	2.900000E+01 	9.027305E-02 	9.300508E-04 	5.638744E-01 	2.288908E+03 	2.463508E-04 
1.150000E+03 	3.000000E+01 	9.092848E-02 	9.292302E-04 	6.185367E-01 	2.288908E+03 	2.702322E-04 
1.150000E+03 	3.100000E+01 	9.158530E-02 	9.283830E-04 	6.785220E-01 	2.288908E+03 	2.964392E-04 
1.150000E+03 	3.200000E+01 	9.223542E-02 	9.275050E-04 	7.443476E-01 	2.288908E+03 	3.251977E-04 
1.150000E+03 	3.300000E+01 	1.198499E-01 	9.265056E-04 	8.161084E-01 	2.288908E+03 	3.565492E-04 
1.150000E+03 	3.400000E+01 	9.489785E-02 	9.247657E-04 	8.923737E-01 	2.288908E+03 	3.898687E-04 
1.150000E+03 	3.500000E+01 	1.240872E-01 	9.235316E-04 	9.780407E-01 	2.288908E+03 	4.272958E-04 
1.150000E+03 	3.600000E+01 	1.246164E-01 	9.224807E-04 	1.073042E+00 	2.288908E+03 	4.688008E-04 
1.150000E+03 	3.700000E+01 	1.250862E-01 	9.213358E-04 	1.176898E+00 	2.288908E+03 	5.141744E-04 
1.150000E+03 	3.800000E+01 	1.258567E-01 	9.201740E-04 	1.291361E+00 	2.288908E+03 	5.641821E-04 
1.150000E+03 	3.900000E+01 	1.258048E-01 	9.189550E-04 	1.416834E+00 	2.288908E+03 	6.190000E-04 
1.150000E+03 	4.000000E+01 	1.256199E-01 	9.173663E-04 	1.552339E+00 	2.288908E+03 	6.782007E-04 
1.150000E+03 	4.100000E+01 	1.255759E-01 	9.159952E-04 	1.703248E+00 	2.288908E+03 	7.441313E-04 
1.150000E+03 	4.200000E+01 	1.246211E-01 	9.145510E-04 	1.868691E+00 	2.288908E+03 	8.164116E-04 
1.150000E+03 	4.300000E+01 	1.239025E-01 	9.130249E-04 	2.050286E+00 	2.288908E+03 	8.957485E-04 
1.150000E+03 	4.400000E+01 	1.233271E-01 	9.356057E-04 	2.512098E+00 	2.288908E+03 	1.097509E-03 
1.150000E+03 	4.500000E+01 	1.688239E-01 	9.339564E-04 	2.755435E+00 	2.288908E+03 	1.203821E-03 
1.150000E+03 	4.600000E+01 	1.622714E-01 	9.322697E-04 	3.023783E+00 	2.288908E+03 	1.321059E-03 
1.150000E+03 	4.700000E+01 	1.561322E-01 	9.304947E-04 	3.317935E+00 	2.288908E+03 	1.449571E-03 
1.150000E+03 	4.800000E+01 	1.509764E-01 	9.283383E-04 	3.635788E+00 	2.288908E+03 	1.588438E-03 
1.150000E+03 	4.900000E+01 	1.461849E-01 	9.263775E-04 	3.989755E+00 	2.288908E+03 	1.743082E-03 
1.150000E+03 	5.000000E+01 	1.418304E-01 	9.243220E-04 	4.377969E+00 	2.288908E+03 	1.912689E-03 
1.150000E+03 	5.100000E+01 	3.302052E-02 	9.221727E-04 	4.803980E+00 	2.288908E+03 	2.098809E-03 
1.150000E+03 	5.200000E+01 	3.362843E-02 	9.199316E-04 	5.271479E+00 	2.288908E+03 	2.303054E-03 
1.150000E+03 	5.300000E+01 	3.287136E-02 	9.176019E-04 	5.784523E+00 	2.288908E+03 	2.527198E-03 
1.150000E+03 	5.400000E+01 	3.336618E-02 	9.150442E-04 	6.343551E+00 	2.288908E+03 	2.771431E-03 
1.150000E+03 	5.500000E+01 	3.444312E-02 	9.125732E-04 	7.056251E+00 	2.288908E+03 	3.082802E-03 
1.150000E+03 	5.600000E+01 	3.328633E-02 	9.099929E-04 	7.744001E+00 	2.288908E+03 	3.383273E-03 
1.150000E+03 	5.700000E+01 	3.388779E-02 	9.073443E-04 	8.498126E+00 	2.288908E+03 	3.712742E-03 
1.150000E+03 	5.800000E+01 	3.485949E-02 	9.044114E-04 	9.312610E+00 	2.288908E+03 	4.068582E-03 
1.150000E+03 	5.900000E+01 	3.355548E-02 	9.016460E-04 	1.022328E+01 	2.288908E+03 	4.466444E-03 
1.150000E+03 	6.000000E+01 	3.422762E-02 	8.988540E-04 	1.122008E+01 	2.288908E+03 	4.901936E-03 
1.150000E+03 	6.100000E+01 	3.514386E-02 	8.960305E-04 	1.231457E+01 	2.288908E+03 	5.380107E-03 
1.150000E+03 	6.200000E+01 	3.375061E-02 	8.934267E-04 	1.361498E+01 	2.288908E+03 	5.948243E-03 
1.150000E+03 	6.300000E+01 	3.443267E-02 	8.905563E-04 	1.494512E+01 	2.288908E+03 	6.529367E-03 
1.150000E+03 	6.400000E+01 	3.533141E-02 	8.876696E-04 	1.640511E+01 	2.288908E+03 	7.167221E-03 
1.150000E+03 	6.500000E+01 	3.402588E-02 	8.847919E-04 	1.800844E+01 	2.288908E+03 	7.867699E-03 
1.150000E+03 	6.600000E+01 	3.482946E-02 	8.817865E-04 	1.976042E+01 	2.288908E+03 	8.633121E-03 
1.150000E+03 	6.700000E+01 	3.574526E-02 	8.789544E-04 	2.169670E+01 	2.288908E+03 	9.479062E-03 
1.150000E+03 	6.800000E+01 	3.685684E-02 	8.761322E-04 	2.382271E+01 	2.288908E+03 	1.040789E-02 
1.150000E+03 	6.900000E+01 	3.530305E-02 	8.733450E-04 	2.615910E+01 	2.288908E+03 	1.142864E-02 
1.150000E+03 	7.000000E+01 	3.635761E-02 	8.704364E-04 	2.869744E+01 	2.288908E+03 	1.253761E-02 
1.150000E+03 	7.100000E+01 	3.749063E-02 	8.677471E-04 	3.152434E+01 	2.288908E+03 	1.377265E-02 
1.150000E+03 	7.200000E+01 	3.617401E-02 	8.651044E-04 	3.462579E+01 	2.288908E+03 	1.512765E-02 
1.150000E+03 	7.300000E+01 	3.714282E-02 	8.625182E-04 	3.803585E+01 	2.288908E+03 	1.661747E-02 
1.150000E+03 	7.400000E+01 	3.829403E-02 	8.599921E-04 	4.178562E+01 	2.288908E+03 	1.825570E-02 
1.150000E+03 	7.500000E+01 	3.716803E-02 	8.575295E-04 	4.590939E+01 	2.288908E+03 	2.005733E-02 
1.150000E+03 	7.600000E+01 	3.818165E-02 	8.551327E-04 	5.044491E+01 	2.288908E+03 	2.203885E-02 
1.150000E+03 	7.700000E+01 	3.937048E-02 	8.528037E-04 	5.543377E+01 	2.288908E+03 	2.421844E-02 
1.150000E+03 	7.800000E+01 	4.073409E-02 	8.505436E-04 	6.092172E+01 	2.288908E+03 	2.661606E-02 
1.150000E+03 	7.900000E+01 	3.950922E-02 	8.483529E-04 	6.695914E+01 	2.288908E+03 	2.925375E-02 
1.150000E+03 	8.000000E+01 	4.075870E-02 	8.462315E-04 	7.360146E+01 	2.288908E+03 	3.215571E-02 
1.150000E+03 	8.100000E+01 	4.218380E-02 	8.441784E-04 	8.090962E+01 	2.288908E+03 	3.534857E-02 
1.150000E+03 	8.200000E+01 	4.117178E-02 	8.421918E-04 	8.895064E+01 	2.288908E+03 	3.886161E-02 
1.150000E+03 	8.300000E+01 	4.251292E-02 	8.402692E-04 	9.779814E+01 	2.288908E+03 	4.272699E-02 
1.150000E+03 	8.400000E+01 	4.421059E-02 	8.383087E-04 	1.074848E+02 	2.288908E+03 	4.695899E-02 
1.150000E+03 	8.500000E+01 	4.592764E-02 	8.365312E-04 	1.182005E+02 	2.288908E+03 	5.164056E-02 
1.150000E+03 	8.600000E+01 	4.497752E-02 	8.347736E-04 	1.299815E+02 	2.288908E+03 	5.678756E-02 
1.150000E+03 	8.700000E+01 	4.662303E-02 	8.330577E-04 	1.429419E+02 	2.288908E+03 	6.244982E-02 
1.150000E+03 	8.800000E+01 	4.844371E-02 	8.313749E-04 	1.571981E+02 	2.288908E+03 	6.867821E-02 
1.150000E+03 	8.900000E+01 	4.773565E-02 	8.297145E-04 	1.728774E+02 	2.288908E+03 	7.552833E-02 
1.150000E+03 	9.000000E+01 	4.950857E-02 	8.280637E-04 	1.901187E+02 	2.288908E+03 	8.306087E-02 
1.150000E+03 	9.100000E+01 	5.146148E-02 	8.264075E-04 	2.090733E+02 	2.288908E+03 	9.134194E-02 
1.150000E+03 	9.200000E+01 	5.112440E-02 	8.246553E-04 	2.298528E+02 	2.288908E+03 	1.004203E-01 
1.150000E+03 	9.300000E+01 	5.306218E-02 	8.229823E-04 	2.527334E+02 	2.288908E+03 	1.104166E-01 
1.150000E+03 	9.400000E+01 	5.535000E-02 	8.212991E-04 	2.789430E+02 	2.288908E+03 	1.218673E-01 
1.150000E+03 	9.500000E+01 	5.382995E-02 	8.194126E-04 	3.066417E+02 	2.288908E+03 	1.339686E-01 
1.150000E+03 	9.600000E+01 	5.579582E-02 	8.174019E-04 	3.370292E+02 	2.288908E+03 	1.472445E-01 
