        time	        Dpar	         Min	         Mid	         Max
5.104686E-02	1.600000E-04	0.000000E+00	0.000000E+00	3.000000E+00
5.154308E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.203951E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.253617E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.303309E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.353026E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.402767E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.452525E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.502301E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.552089E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.601887E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.651696E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.701515E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.751339E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.801168E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.851004E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.900845E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
5.950694E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.000531E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.050262E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.104894E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.154506E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.204065E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.253668E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.303296E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.352923E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.402510E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.452102E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.501692E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.551332E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.601047E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.650832E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.700639E-02	1.600000E-04	0.000000E+00	0.000000E+00	0.000000E+00
