time	Max
1.082771E-02	3.651397E+00
1.097087E-02	3.536286E+00
1.111402E-02	3.432248E+00
1.125718E-02	3.338334E+00
1.140034E-02	3.253366E+00
1.154349E-02	3.175974E+00
1.168665E-02	3.104645E+00
1.182981E-02	3.037766E+00
1.197296E-02	2.973669E+00
1.211612E-02	2.910680E+00
1.225928E-02	2.847159E+00
1.240243E-02	2.781540E+00
1.254559E-02	2.712375E+00
1.268875E-02	2.638360E+00
1.283190E-02	2.558372E+00
1.297506E-02	2.471488E+00
1.311822E-02	2.377012E+00
1.326137E-02	2.274482E+00
1.340453E-02	2.163687E+00
1.354769E-02	2.044663E+00
1.369084E-02	1.917695E+00
1.383400E-02	1.783312E+00
1.397715E-02	1.642270E+00
1.412031E-02	1.495535E+00
1.426347E-02	1.344265E+00
1.440662E-02	1.189784E+00
1.454978E-02	1.033548E+00
1.469294E-02	8.771218E-01
1.483609E-02	7.221382E-01
1.497925E-02	5.702676E-01
1.512241E-02	4.231807E-01
1.526556E-02	2.825139E-01
1.540872E-02	1.498335E-01
1.555188E-02	2.660366E-02
1.569503E-02	-8.584596E-02
1.583819E-02	-1.863481E-01
1.598135E-02	-2.739233E-01
1.612450E-02	-3.478016E-01
1.626766E-02	-4.074399E-01
1.641082E-02	-4.525345E-01
1.655397E-02	-4.830294E-01
1.669713E-02	-4.991189E-01
1.684029E-02	-5.012458E-01
1.698344E-02	-4.900943E-01
1.712660E-02	-4.665770E-01
1.726975E-02	-4.318190E-01
1.741291E-02	-3.871353E-01
1.755607E-02	-3.340059E-01
1.769922E-02	-2.740460E-01
1.784238E-02	-2.089738E-01
1.798554E-02	-1.405757E-01
1.812869E-02	-7.066898E-02
1.827185E-02	-1.064658E-03
1.841501E-02	6.647116E-02
1.855816E-02	1.302549E-01
1.870132E-02	1.887218E-01
1.884448E-02	2.404603E-01
1.898763E-02	2.842438E-01
1.913079E-02	3.190584E-01
1.927395E-02	3.441263E-01
1.941710E-02	3.589250E-01
1.956026E-02	3.632000E-01
1.970342E-02	3.569727E-01
1.984657E-02	3.405406E-01
1.998973E-02	3.144728E-01
2.013289E-02	2.795971E-01
2.027604E-02	2.369819E-01
2.041920E-02	1.879110E-01
2.056236E-02	1.338528E-01
2.070551E-02	7.642387E-02
2.084867E-02	1.734714E-02
2.099182E-02	-4.159258E-02
2.113498E-02	-9.859793E-02
2.127814E-02	-1.519088E-01
2.142129E-02	-1.998540E-01
2.156445E-02	-2.409022E-01
2.170761E-02	-2.737108E-01
2.185076E-02	-2.971719E-01
2.199392E-02	-3.104531E-01
2.213708E-02	-3.130331E-01
2.228023E-02	-3.047286E-01
2.242339E-02	-2.857144E-01
2.256655E-02	-2.565302E-01
2.270970E-02	-2.180804E-01
2.285286E-02	-1.716198E-01
2.299602E-02	-1.187269E-01
2.313917E-02	-6.126636E-02
2.328233E-02	-1.337150E-03
2.342549E-02	5.878929E-02
2.356864E-02	1.167420E-01
2.371180E-02	1.701357E-01
2.385496E-02	2.166594E-01
2.399811E-02	2.541724E-01
2.414127E-02	2.808039E-01
2.428442E-02	2.950483E-01
2.442758E-02	2.958588E-01
2.457074E-02	2.827298E-01
2.471389E-02	2.557688E-01
2.485705E-02	2.157430E-01
2.500021E-02	1.641121E-01
2.514336E-02	1.030230E-01
2.528652E-02	3.528023E-02
2.542968E-02	-3.572734E-02
2.557283E-02	-1.061361E-01
2.571599E-02	-1.717642E-01
2.585915E-02	-2.283088E-01
2.600230E-02	-2.715814E-01
2.614546E-02	-2.977961E-01
2.628862E-02	-3.038662E-01
2.643177E-02	-2.877459E-01
2.657493E-02	-2.487578E-01
2.671809E-02	-1.879119E-01
2.686124E-02	-1.081781E-01
2.700440E-02	-1.467451E-02
2.714756E-02	8.526947E-02
2.729071E-02	1.822344E-01
2.743387E-02	2.650853E-01
2.757702E-02	3.216781E-01
2.772018E-02	3.400061E-01
2.786334E-02	3.098989E-01
2.800649E-02	2.254096E-01
2.814965E-02	8.805770E-02
2.829281E-02	-8.888287E-02
2.843596E-02	-2.748301E-01
2.857912E-02	-4.148326E-01
2.872228E-02	-4.206939E-01
2.886543E-02	-1.599704E-01
2.900859E-02	5.575622E-01
