         time	  rf_minus_rp
3.105296E-02	1.750656E+00
3.129166E-02	1.668388E+00
3.153035E-02	1.578118E+00
3.176905E-02	1.479543E+00
3.200774E-02	1.372585E+00
3.224643E-02	1.257398E+00
3.248513E-02	1.134375E+00
3.272382E-02	1.004137E+00
3.296252E-02	8.675348E-01
3.320121E-02	7.256263E-01
3.343991E-02	5.796625E-01
3.367860E-02	4.310610E-01
3.391730E-02	2.813768E-01
3.415599E-02	1.322688E-01
3.439468E-02	-1.000000E+00
3.463338E-02	-1.000000E+00
3.487207E-02	-1.000000E+00
3.511077E-02	-1.000000E+00
3.534946E-02	-1.000000E+00
3.558816E-02	-1.000000E+00
3.582685E-02	-1.000000E+00
3.606555E-02	-1.000000E+00
3.630424E-02	-1.000000E+00
3.654293E-02	-1.000000E+00
3.678163E-02	-1.000000E+00
3.702032E-02	-1.000000E+00
3.725902E-02	-1.000000E+00
3.749771E-02	-1.000000E+00
3.773641E-02	-1.000000E+00
3.797510E-02	-1.000000E+00
3.821380E-02	-1.000000E+00
3.845249E-02	-1.000000E+00
3.869119E-02	-1.000000E+00
3.892988E-02	-1.000000E+00
3.916857E-02	-1.000000E+00
3.940727E-02	-1.000000E+00
3.964596E-02	-1.000000E+00
3.988466E-02	-1.000000E+00
4.012335E-02	-1.000000E+00
4.036205E-02	-1.000000E+00
4.060074E-02	-1.000000E+00
4.083944E-02	-1.000000E+00
4.107813E-02	-1.000000E+00
4.131682E-02	-1.000000E+00
4.155552E-02	-1.000000E+00
4.179421E-02	-1.000000E+00
4.203291E-02	-1.000000E+00
4.227160E-02	-1.000000E+00
4.251030E-02	-1.000000E+00
4.274899E-02	-1.000000E+00
4.298769E-02	-1.000000E+00
4.322638E-02	-1.000000E+00
4.346507E-02	-1.000000E+00
4.370377E-02	-1.000000E+00
4.394246E-02	-1.000000E+00
4.418116E-02	-1.000000E+00
4.441985E-02	-1.000000E+00
4.465855E-02	-1.000000E+00
4.489724E-02	-1.000000E+00
4.513594E-02	-1.000000E+00
4.537463E-02	-1.000000E+00
4.561333E-02	-1.000000E+00
4.585202E-02	-1.000000E+00
4.609071E-02	-1.000000E+00
4.632941E-02	-1.000000E+00
4.656810E-02	-1.000000E+00
4.680680E-02	-1.000000E+00
4.704549E-02	-1.000000E+00
4.728419E-02	-1.000000E+00
4.752288E-02	-1.000000E+00
4.776158E-02	-1.000000E+00
4.800027E-02	-1.000000E+00
