x[cm]_0	X-NO_0	x[cm]_1	X-NO_1	x[cm]_2	X-NO_2
4.66932E-01	3.16556E-01	3.69728E-01	1.74124E+00	9.34782E-01	6.38064E+00
4.67670E-01	3.18073E-01	3.70182E-01	1.74564E+00	9.35887E-01	6.40622E+00
4.68408E-01	3.19596E-01	3.70636E-01	1.75004E+00	9.36992E-01	6.43182E+00
4.69145E-01	3.21124E-01	3.71090E-01	1.75445E+00	9.38108E-01	6.45767E+00
4.69883E-01	3.22658E-01	3.71544E-01	1.75887E+00	9.39250E-01	6.48417E+00
4.70621E-01	3.24197E-01	3.71997E-01	1.76330E+00	9.40416E-01	6.51127E+00
4.71358E-01	3.25741E-01	3.72451E-01	1.76773E+00	9.41590E-01	6.53857E+00
4.72096E-01	3.27291E-01	3.72905E-01	1.77217E+00	9.42765E-01	6.56590E+00
4.72835E-01	3.28850E-01	3.73359E-01	1.77662E+00	9.43939E-01	6.59324E+00
4.73579E-01	3.30422E-01	3.73813E-01	1.78107E+00	9.45113E-01	6.62062E+00
4.74326E-01	3.32010E-01	3.74267E-01	1.78553E+00	9.46287E-01	6.64801E+00
4.75075E-01	3.33605E-01	3.74717E-01	1.78996E+00	9.47461E-01	6.67544E+00
4.75824E-01	3.35207E-01	3.75158E-01	1.79432E+00	9.48640E-01	6.70316E+00
4.76573E-01	3.36814E-01	3.75595E-01	1.79863E+00	9.49842E-01	6.73146E+00
4.77322E-01	3.38426E-01	3.76030E-01	1.80294E+00	9.51079E-01	6.76060E+00
4.78071E-01	3.40045E-01	3.76466E-01	1.80725E+00	9.52330E-01	6.79013E+00
4.78820E-01	3.41669E-01	3.76901E-01	1.81157E+00	9.53582E-01	6.81968E+00
4.79569E-01	3.43298E-01	3.77337E-01	1.81590E+00	9.54834E-01	6.84925E+00
4.80317E-01	3.44934E-01	3.77772E-01	1.82024E+00	9.56086E-01	6.87884E+00
4.81067E-01	3.46576E-01	3.78208E-01	1.82458E+00	9.57337E-01	6.90846E+00
4.81820E-01	3.48234E-01	3.78643E-01	1.82893E+00	9.58589E-01	6.93810E+00
4.82581E-01	3.49912E-01	3.79079E-01	1.83329E+00	9.59851E-01	6.96800E+00
4.83345E-01	3.51604E-01	3.79514E-01	1.83765E+00	9.61145E-01	6.99867E+00
4.84109E-01	3.53302E-01	3.79949E-01	1.84202E+00	9.62470E-01	7.03010E+00
4.84873E-01	3.55006E-01	3.80385E-01	1.84640E+00	9.63805E-01	7.06181E+00
4.85636E-01	3.56716E-01	3.80820E-01	1.85078E+00	9.65141E-01	7.09352E+00
4.86400E-01	3.58432E-01	3.81256E-01	1.85517E+00	9.66477E-01	7.12525E+00
4.87164E-01	3.60154E-01	3.81691E-01	1.85956E+00	9.67813E-01	7.15700E+00
4.87928E-01	3.61882E-01	3.82121E-01	1.86391E+00	9.69148E-01	7.18875E+00
4.88692E-01	3.63617E-01	3.82543E-01	1.86819E+00	9.70491E-01	7.22068E+00
4.89456E-01	3.65357E-01	3.82962E-01	1.87244E+00	9.71863E-01	7.25332E+00
4.90222E-01	3.67111E-01	3.83380E-01	1.87669E+00	9.73273E-01	7.28686E+00
4.90997E-01	3.68889E-01	3.83798E-01	1.88095E+00	9.74698E-01	7.32076E+00
4.91778E-01	3.70689E-01	3.84217E-01	1.88521E+00	9.76123E-01	7.35467E+00
4.92561E-01	3.72498E-01	3.84635E-01	1.88948E+00	9.77548E-01	7.38857E+00
4.93344E-01	3.74314E-01	3.85054E-01	1.89376E+00	9.78972E-01	7.42248E+00
4.94127E-01	3.76136E-01	3.85472E-01	1.89805E+00	9.80397E-01	7.45638E+00
4.94909E-01	3.77965E-01	3.85891E-01	1.90234E+00	9.81837E-01	7.49064E+00
4.95692E-01	3.79801E-01	3.86309E-01	1.90663E+00	9.83316E-01	7.52583E+00
4.96475E-01	3.81643E-01	3.86727E-01	1.91094E+00	9.84828E-01	7.56176E+00
4.97257E-01	3.83492E-01	3.87146E-01	1.91525E+00	9.86347E-01	7.59788E+00
4.98040E-01	3.85347E-01	3.87564E-01	1.91957E+00	9.87866E-01	7.63399E+00
4.98824E-01	3.87212E-01	3.87983E-01	1.92389E+00	9.89386E-01	7.67007E+00
4.99614E-01	3.89099E-01	3.88401E-01	1.92822E+00	9.90905E-01	7.70615E+00
5.00415E-01	3.91018E-01	3.88820E-01	1.93256E+00	9.92436E-01	7.74247E+00
5.01220E-01	3.92954E-01	3.89237E-01	1.93688E+00	9.94004E-01	7.77966E+00
5.02025E-01	3.94898E-01	3.89648E-01	1.94116E+00	9.95613E-01	7.81777E+00
5.02830E-01	3.96848E-01	3.90053E-01	1.94538E+00	9.97236E-01	7.85620E+00
5.03635E-01	3.98806E-01	3.90456E-01	1.94957E+00	9.98859E-01	7.89458E+00
5.04441E-01	4.00771E-01	3.90858E-01	1.95377E+00	1.00048E+00	7.93294E+00
5.05245E-01	4.02743E-01	3.91260E-01	1.95798E+00	1.00211E+00	7.97125E+00
5.06051E-01	4.04722E-01	3.91663E-01	1.96219E+00	1.00375E+00	8.00997E+00
5.06856E-01	4.06709E-01	3.92065E-01	1.96641E+00	1.00544E+00	8.04978E+00
5.07661E-01	4.08703E-01	3.92467E-01	1.97063E+00	1.00716E+00	8.09042E+00
5.08471E-01	4.10718E-01	3.92870E-01	1.97486E+00	1.00890E+00	8.13122E+00
5.09293E-01	4.12769E-01	3.93272E-01	1.97910E+00	1.01064E+00	8.17196E+00
5.10123E-01	4.14846E-01	3.93674E-01	1.98334E+00	1.01238E+00	8.21264E+00
5.10953E-01	4.16934E-01	3.94076E-01	1.98759E+00	1.01412E+00	8.25346E+00
5.11784E-01	4.19030E-01	3.94479E-01	1.99184E+00	1.01591E+00	8.29513E+00
5.12614E-01	4.21134E-01	3.94881E-01	1.99611E+00	1.01774E+00	8.33793E+00
5.13445E-01	4.23246E-01	3.95283E-01	2.00037E+00	1.01960E+00	8.38115E+00
5.14275E-01	4.25366E-01	3.95686E-01	2.00465E+00	1.02146E+00	8.42428E+00
5.15106E-01	4.27494E-01	3.96088E-01	2.00892E+00	1.02332E+00	8.46732E+00
5.15936E-01	4.29630E-01	3.96490E-01	2.01321E+00	1.02519E+00	8.51044E+00
5.16767E-01	4.31774E-01	3.96891E-01	2.01748E+00	1.02709E+00	8.55438E+00
5.17602E-01	4.33937E-01	3.97285E-01	2.02170E+00	1.02906E+00	8.59949E+00
5.18449E-01	4.36140E-01	3.97674E-01	2.02585E+00	1.03104E+00	8.64504E+00
5.19306E-01	4.38378E-01	3.98060E-01	2.02999E+00	1.03303E+00	8.69047E+00
5.20166E-01	4.40632E-01	3.98446E-01	2.03413E+00	1.03502E+00	8.73576E+00
5.21026E-01	4.42895E-01	3.98832E-01	2.03828E+00	1.03702E+00	8.78130E+00
5.21886E-01	4.45167E-01	3.99219E-01	2.04243E+00	1.03907E+00	8.82783E+00
5.22746E-01	4.47447E-01	3.99605E-01	2.04659E+00	1.04118E+00	8.87540E+00
5.23606E-01	4.49736E-01	3.99991E-01	2.05076E+00	1.04330E+00	8.92320E+00
5.24466E-01	4.52034E-01	4.00377E-01	2.05493E+00	1.04543E+00	8.97084E+00
5.25326E-01	4.54341E-01	4.00763E-01	2.05910E+00	1.04755E+00	9.01830E+00
5.26187E-01	4.56657E-01	4.01150E-01	2.06329E+00	1.04971E+00	9.06633E+00
5.27050E-01	4.58992E-01	4.01536E-01	2.06747E+00	1.05193E+00	9.11572E+00
5.27924E-01	4.61363E-01	4.01922E-01	2.07167E+00	1.05420E+00	9.16593E+00
5.28806E-01	4.63767E-01	4.02308E-01	2.07587E+00	1.05647E+00	9.21606E+00
5.29691E-01	4.66188E-01	4.02694E-01	2.08007E+00	1.05874E+00	9.26599E+00
5.30576E-01	4.68617E-01	4.03080E-01	2.08428E+00	1.06102E+00	9.31613E+00
5.31460E-01	4.71056E-01	4.03466E-01	2.08850E+00	1.06337E+00	9.36729E+00
5.32345E-01	4.73505E-01	4.03853E-01	2.09272E+00	1.06577E+00	9.41941E+00
5.33230E-01	4.75964E-01	4.04239E-01	2.09695E+00	1.06818E+00	9.47166E+00
5.34114E-01	4.78432E-01	4.04624E-01	2.10117E+00	1.07060E+00	9.52366E+00
5.34999E-01	4.80910E-01	4.05003E-01	2.10533E+00	1.07303E+00	9.57561E+00
5.35884E-01	4.83398E-01	4.05376E-01	2.10943E+00	1.07550E+00	9.62830E+00
5.36768E-01	4.85897E-01	4.05745E-01	2.11349E+00	1.07804E+00	9.68210E+00
5.37654E-01	4.88406E-01	4.06114E-01	2.11756E+00	1.08061E+00	9.73619E+00
5.38540E-01	4.90926E-01	4.06484E-01	2.12164E+00	1.08318E+00	9.78998E+00
5.39425E-01	4.93457E-01	4.06853E-01	2.12572E+00	1.08575E+00	9.84350E+00
5.40311E-01	4.95997E-01	4.07222E-01	2.12980E+00	1.08836E+00	9.89756E+00
5.41197E-01	4.98547E-01	4.07592E-01	2.13390E+00	1.09104E+00	9.95288E+00
5.42082E-01	5.01108E-01	4.07961E-01	2.13799E+00	1.09377E+00	1.00086E+01
5.42968E-01	5.03678E-01	4.08330E-01	2.14210E+00	1.09649E+00	1.00640E+01
5.43854E-01	5.06258E-01	4.08700E-01	2.14620E+00	1.09922E+00	1.01190E+01
5.44740E-01	5.08849E-01	4.09069E-01	2.15032E+00	1.10198E+00	1.01744E+01
5.45626E-01	5.11449E-01	4.09438E-01	2.15443E+00	1.10482E+00	1.02310E+01
5.46504E-01	5.14039E-01	4.09808E-01	2.15856E+00	1.10771E+00	1.02881E+01
5.47367E-01	5.16591E-01	4.10177E-01	2.16268E+00	1.11061E+00	1.03451E+01
5.48219E-01	5.19122E-01	4.10546E-01	2.16682E+00	1.11351E+00	1.04015E+01
5.49070E-01	5.21658E-01	4.10916E-01	2.17096E+00	1.11644E+00	1.04581E+01
5.49921E-01	5.24202E-01	4.11285E-01	2.17510E+00	1.11944E+00	1.05157E+01
5.50771E-01	5.26756E-01	4.11655E-01	2.17925E+00	1.12251E+00	1.05741E+01
5.51622E-01	5.29320E-01	4.12024E-01	2.18341E+00	1.12560E+00	1.06325E+01
5.52472E-01	5.31893E-01	4.12393E-01	2.18757E+00	1.12869E+00	1.06904E+01
5.53323E-01	5.34476E-01	4.12759E-01	2.19170E+00	1.13180E+00	1.07480E+01
5.54173E-01	5.37068E-01	4.13118E-01	2.19575E+00	1.13496E+00	1.08063E+01
5.55024E-01	5.39670E-01	4.13471E-01	2.19974E+00	1.13823E+00	1.08658E+01
5.55871E-01	5.42271E-01	4.13824E-01	2.20373E+00	1.14153E+00	1.09256E+01
5.56700E-01	5.44825E-01	4.14176E-01	2.20772E+00	1.14484E+00	1.09848E+01
5.57501E-01	5.47304E-01	4.14528E-01	2.21172E+00	1.14814E+00	1.10434E+01
5.58291E-01	5.49755E-01	4.14880E-01	2.21572E+00	1.15149E+00	1.11023E+01
5.59081E-01	5.52214E-01	4.15232E-01	2.21972E+00	1.15495E+00	1.11625E+01
5.59871E-01	5.54681E-01	4.15584E-01	2.22373E+00	1.15848E+00	1.12233E+01
5.60661E-01	5.57157E-01	4.15936E-01	2.22775E+00	1.16202E+00	1.12838E+01
5.61450E-01	5.59642E-01	4.16288E-01	2.23177E+00	1.16556E+00	1.13437E+01
5.62240E-01	5.62135E-01	4.16640E-01	2.23579E+00	1.16912E+00	1.14032E+01
5.63030E-01	5.64636E-01	4.16992E-01	2.23982E+00	1.17275E+00	1.14635E+01
5.63820E-01	5.67146E-01	4.17344E-01	2.24386E+00	1.17651E+00	1.15251E+01
5.64610E-01	5.69664E-01	4.17697E-01	2.24789E+00	1.18032E+00	1.15869E+01
5.65399E-01	5.72191E-01	4.18049E-01	2.25194E+00	1.18412E+00	1.16479E+01
5.66180E-01	5.74696E-01	4.18401E-01	2.25599E+00	1.18794E+00	1.17083E+01
5.66934E-01	5.77124E-01	4.18753E-01	2.26004E+00	1.19178E+00	1.17686E+01
5.67663E-01	5.79481E-01	4.19105E-01	2.26410E+00	1.19574E+00	1.18300E+01
5.68385E-01	5.81821E-01	4.19457E-01	2.26816E+00	1.19982E+00	1.18925E+01
5.69107E-01	5.84168E-01	4.19809E-01	2.27223E+00	1.20395E+00	1.19549E+01
5.69829E-01	5.86523E-01	4.20161E-01	2.27631E+00	1.20808E+00	1.20166E+01
5.70551E-01	5.88884E-01	4.20513E-01	2.28038E+00	1.21221E+00	1.20775E+01
5.71273E-01	5.91253E-01	4.20863E-01	2.28444E+00	1.21638E+00	1.21383E+01
5.71995E-01	5.93630E-01	4.21206E-01	2.28843E+00	1.22068E+00	1.22003E+01
5.72717E-01	5.96013E-01	4.21543E-01	2.29238E+00	1.22514E+00	1.22635E+01
5.73439E-01	5.98404E-01	4.21878E-01	2.29631E+00	1.22964E+00	1.23266E+01
5.74161E-01	6.00802E-01	4.22213E-01	2.30024E+00	1.23415E+00	1.23888E+01
5.74883E-01	6.03208E-01	4.22549E-01	2.30418E+00	1.23865E+00	1.24502E+01
5.75605E-01	6.05621E-01	4.22884E-01	2.30813E+00	1.24318E+00	1.25111E+01
5.76319E-01	6.08014E-01	4.23219E-01	2.31208E+00	1.24784E+00	1.25729E+01
5.77009E-01	6.10333E-01	4.23554E-01	2.31603E+00	1.25269E+00	1.26362E+01
5.77674E-01	6.12578E-01	4.23890E-01	2.31999E+00	1.25762E+00	1.26997E+01
5.78332E-01	6.14801E-01	4.24225E-01	2.32396E+00	1.26255E+00	1.27622E+01
5.78989E-01	6.17030E-01	4.24560E-01	2.32793E+00	1.26748E+00	1.28239E+01
5.79646E-01	6.19265E-01	4.24895E-01	2.33190E+00	1.27241E+00	1.28846E+01
5.80304E-01	6.21506E-01	4.25230E-01	2.33588E+00	1.27743E+00	1.29454E+01
5.80961E-01	6.23754E-01	4.25566E-01	2.33987E+00	1.28264E+00	1.30077E+01
5.81619E-01	6.26008E-01	4.25901E-01	2.34386E+00	1.28798E+00	1.30705E+01
5.82276E-01	6.28268E-01	4.26236E-01	2.34785E+00	1.29335E+00	1.31326E+01
5.82934E-01	6.30534E-01	4.26571E-01	2.35185E+00	1.29873E+00	1.31937E+01
5.83591E-01	6.32807E-01	4.26907E-01	2.35586E+00	1.30410E+00	1.32538E+01
5.84248E-01	6.35086E-01	4.27242E-01	2.35987E+00	1.30948E+00	1.33130E+01
5.84906E-01	6.37371E-01	4.27577E-01	2.36388E+00	1.31497E+00	1.33725E+01
5.85563E-01	6.39662E-01	4.27912E-01	2.36790E+00	1.32066E+00	1.34331E+01
5.86221E-01	6.41960E-01	4.28248E-01	2.37193E+00	1.32645E+00	1.34936E+01
5.86866E-01	6.44221E-01	4.28583E-01	2.37596E+00	1.33224E+00	1.35531E+01
5.87485E-01	6.46395E-01	4.28918E-01	2.38000E+00	1.33804E+00	1.36116E+01
5.88086E-01	6.48514E-01	4.29251E-01	2.38400E+00	1.34383E+00	1.36690E+01
5.88685E-01	6.50629E-01	4.29576E-01	2.38793E+00	1.34964E+00	1.37255E+01
5.89284E-01	6.52750E-01	4.29897E-01	2.39181E+00	1.35556E+00	1.37822E+01
5.89883E-01	6.54876E-01	4.30216E-01	2.39567E+00	1.36166E+00	1.38395E+01
5.90482E-01	6.57007E-01	4.30536E-01	2.39954E+00	1.36785E+00	1.38964E+01
5.91081E-01	6.59144E-01	4.30855E-01	2.40341E+00	1.37404E+00	1.39524E+01
5.91680E-01	6.61286E-01	4.31174E-01	2.40729E+00	1.38022E+00	1.40072E+01
5.92279E-01	6.63433E-01	4.31494E-01	2.41117E+00	1.38641E+00	1.40610E+01
5.92878E-01	6.65586E-01	4.31813E-01	2.41506E+00	1.39261E+00	1.41139E+01
5.93477E-01	6.67744E-01	4.32132E-01	2.41895E+00	1.39892E+00	1.41666E+01
5.94076E-01	6.69907E-01	4.32452E-01	2.42285E+00	1.40540E+00	1.42198E+01
5.94675E-01	6.72076E-01	4.32771E-01	2.42675E+00	1.41197E+00	1.42725E+01
5.95274E-01	6.74250E-01	4.33091E-01	2.43066E+00	1.41854E+00	1.43241E+01
5.95873E-01	6.76430E-01	4.33410E-01	2.43457E+00	1.42511E+00	1.43747E+01
5.96472E-01	6.78615E-01	4.33730E-01	2.43848E+00	1.43168E+00	1.44242E+01
5.97064E-01	6.80780E-01	4.34049E-01	2.44240E+00	1.43826E+00	1.44727E+01
5.97636E-01	6.82878E-01	4.34368E-01	2.44633E+00	1.44490E+00	1.45206E+01
5.98190E-01	6.84912E-01	4.34688E-01	2.45026E+00	1.45164E+00	1.45682E+01
5.98738E-01	6.86928E-01	4.35007E-01	2.45419E+00	1.45842E+00	1.46150E+01
5.99285E-01	6.88950E-01	4.35327E-01	2.45813E+00	1.46520E+00	1.46608E+01
5.99833E-01	6.90976E-01	4.35646E-01	2.46207E+00	1.47199E+00	1.47055E+01
6.00381E-01	6.93006E-01	4.35965E-01	2.46602E+00	1.47877E+00	1.47492E+01
6.00928E-01	6.95042E-01	4.36285E-01	2.46997E+00	1.48554E+00	1.47918E+01
6.01476E-01	6.97081E-01	4.36604E-01	2.47393E+00	1.49224E+00	1.48330E+01
6.02023E-01	6.99126E-01	4.36924E-01	2.47789E+00	1.49886E+00	1.48727E+01
6.02571E-01	7.01175E-01	4.37243E-01	2.48186E+00	1.50543E+00	1.49113E+01
6.03119E-01	7.03229E-01	4.37563E-01	2.48583E+00	1.51201E+00	1.49489E+01
6.03666E-01	7.05287E-01	4.37878E-01	2.48976E+00	1.51859E+00	1.49856E+01
6.04214E-01	7.07350E-01	4.38187E-01	2.49361E+00	1.52516E+00	1.50214E+01
6.04761E-01	7.09418E-01	4.38492E-01	2.49742E+00	1.53173E+00	1.50563E+01
6.05309E-01	7.11491E-01	4.38797E-01	2.50123E+00	1.53817E+00	1.50896E+01
6.05857E-01	7.13568E-01	4.39102E-01	2.50504E+00	1.54441E+00	1.51210E+01
6.06404E-01	7.15650E-01	4.39407E-01	2.50886E+00	1.55055E+00	1.51512E+01
6.06952E-01	7.17736E-01	4.39712E-01	2.51268E+00	1.55668E+00	1.51806E+01
6.07490E-01	7.19790E-01	4.40017E-01	2.51651E+00	1.56282E+00	1.52093E+01
6.08006E-01	7.21767E-01	4.40323E-01	2.52034E+00	1.56895E+00	1.52371E+01
6.08511E-01	7.23701E-01	4.40628E-01	2.52418E+00	1.57509E+00	1.52642E+01
6.09013E-01	7.25633E-01	4.40933E-01	2.52802E+00	1.58118E+00	1.52904E+01
6.09516E-01	7.27569E-01	4.41238E-01	2.53186E+00	1.58714E+00	1.53153E+01
6.10019E-01	7.29509E-01	4.41543E-01	2.53571E+00	1.59298E+00	1.53389E+01
6.10522E-01	7.31453E-01	4.41848E-01	2.53957E+00	1.59877E+00	1.53617E+01
6.11024E-01	7.33402E-01	4.42153E-01	2.54342E+00	1.60457E+00	1.53838E+01
6.11527E-01	7.35354E-01	4.42458E-01	2.54729E+00	1.61037E+00	1.54053E+01
6.12030E-01	7.37310E-01	4.42763E-01	2.55115E+00	1.61616E+00	1.54260E+01
6.12533E-01	7.39270E-01	4.43068E-01	2.55502E+00	1.62195E+00	1.54461E+01
6.13035E-01	7.41234E-01	4.43373E-01	2.55890E+00	1.62773E+00	1.54653E+01
6.13538E-01	7.43203E-01	4.43678E-01	2.56278E+00	1.63346E+00	1.54838E+01
6.14041E-01	7.45175E-01	4.43983E-01	2.56666E+00	1.63916E+00	1.55015E+01
6.14544E-01	7.47151E-01	4.44288E-01	2.57055E+00	1.64484E+00	1.55184E+01
6.15047E-01	7.49132E-01	4.44593E-01	2.57444E+00	1.65053E+00	1.55346E+01
6.15549E-01	7.51116E-01	4.44898E-01	2.57834E+00	1.65621E+00	1.55502E+01
6.16052E-01	7.53105E-01	4.45203E-01	2.58224E+00	1.66189E+00	1.55650E+01
6.16555E-01	7.55098E-01	4.45508E-01	2.58614E+00	1.66758E+00	1.55791E+01
6.17055E-01	7.57085E-01	4.45813E-01	2.59005E+00	1.67326E+00	1.55925E+01
6.17543E-01	7.59028E-01	4.46118E-01	2.59397E+00	1.67895E+00	1.56052E+01
6.18014E-01	7.60905E-01	4.46422E-01	2.59787E+00	1.68463E+00	1.56172E+01
6.18478E-01	7.62756E-01	4.46721E-01	2.60173E+00	1.69031E+00	1.56284E+01
6.18941E-01	7.64610E-01	4.47015E-01	2.60551E+00	1.69600E+00	1.56388E+01
6.19404E-01	7.66468E-01	4.47307E-01	2.60927E+00	1.70168E+00	1.56485E+01
6.19868E-01	7.68329E-01	4.47599E-01	2.61304E+00	1.70736E+00	1.56573E+01
6.20331E-01	7.70194E-01	4.47891E-01	2.61681E+00	1.71305E+00	1.56654E+01
6.20794E-01	7.72063E-01	4.48183E-01	2.62059E+00	1.71873E+00	1.56727E+01
6.21258E-01	7.73935E-01	4.48475E-01	2.62436E+00	1.72442E+00	1.56791E+01
6.21721E-01	7.75810E-01	4.48767E-01	2.62815E+00	1.73010E+00	1.56847E+01
6.22184E-01	7.77689E-01	4.49059E-01	2.63193E+00	1.73579E+00	1.56894E+01
6.22648E-01	7.79571E-01	4.49351E-01	2.63572E+00	1.74147E+00	1.56933E+01
6.23111E-01	7.81457E-01	4.49643E-01	2.63952E+00	1.74715E+00	1.56963E+01
6.23574E-01	7.83346E-01	4.49934E-01	2.64332E+00	1.75284E+00	1.56983E+01
6.24038E-01	7.85240E-01	4.50226E-01	2.64712E+00	1.75852E+00	1.56994E+01
6.24501E-01	7.87136E-01	4.50518E-01	2.65093E+00	1.76420E+00	1.56994E+01
6.24964E-01	7.89036E-01	4.50810E-01	2.65474E+00	0.00000E+00	0.00000E+00
6.25428E-01	7.90940E-01	4.51102E-01	2.65855E+00	0.00000E+00	0.00000E+00
6.25891E-01	7.92847E-01	4.51394E-01	2.66237E+00	0.00000E+00	0.00000E+00
6.26354E-01	7.94758E-01	4.51686E-01	2.66619E+00	0.00000E+00	0.00000E+00
6.26810E-01	7.96641E-01	4.51978E-01	2.67002E+00	0.00000E+00	0.00000E+00
6.27250E-01	7.98461E-01	4.52270E-01	2.67385E+00	0.00000E+00	0.00000E+00
6.27680E-01	8.00245E-01	4.52562E-01	2.67769E+00	0.00000E+00	0.00000E+00
6.28110E-01	8.02028E-01	4.52853E-01	2.68153E+00	0.00000E+00	0.00000E+00
6.28539E-01	8.03815E-01	4.53145E-01	2.68537E+00	0.00000E+00	0.00000E+00
6.28968E-01	8.05604E-01	4.53437E-01	2.68922E+00	0.00000E+00	0.00000E+00
6.29398E-01	8.07397E-01	4.53729E-01	2.69307E+00	0.00000E+00	0.00000E+00
6.29827E-01	8.09193E-01	4.54021E-01	2.69692E+00	0.00000E+00	0.00000E+00
6.30257E-01	8.10991E-01	4.54313E-01	2.70078E+00	0.00000E+00	0.00000E+00
6.30686E-01	8.12793E-01	4.54605E-01	2.70465E+00	0.00000E+00	0.00000E+00
6.31115E-01	8.14598E-01	4.54897E-01	2.70852E+00	0.00000E+00	0.00000E+00
6.31545E-01	8.16406E-01	4.55189E-01	2.71239E+00	0.00000E+00	0.00000E+00
6.31974E-01	8.18221E-01	4.55478E-01	2.71623E+00	0.00000E+00	0.00000E+00
6.32403E-01	8.20039E-01	4.55763E-01	2.72002E+00	0.00000E+00	0.00000E+00
6.32833E-01	8.21861E-01	4.56044E-01	2.72376E+00	0.00000E+00	0.00000E+00
6.33262E-01	8.23686E-01	4.56324E-01	2.72749E+00	0.00000E+00	0.00000E+00
6.33692E-01	8.25514E-01	4.56605E-01	2.73123E+00	0.00000E+00	0.00000E+00
6.34121E-01	8.27346E-01	4.56885E-01	2.73497E+00	0.00000E+00	0.00000E+00
6.34550E-01	8.29181E-01	4.57166E-01	2.73872E+00	0.00000E+00	0.00000E+00
6.34980E-01	8.31019E-01	4.57446E-01	2.74247E+00	0.00000E+00	0.00000E+00
6.35409E-01	8.32859E-01	4.57726E-01	2.74622E+00	0.00000E+00	0.00000E+00
6.35831E-01	8.34672E-01	4.58007E-01	2.74998E+00	0.00000E+00	0.00000E+00
6.36239E-01	8.36427E-01	4.58287E-01	2.75374E+00	0.00000E+00	0.00000E+00
6.36639E-01	8.38154E-01	4.58568E-01	2.75750E+00	0.00000E+00	0.00000E+00
6.37040E-01	8.39883E-01	4.58848E-01	2.76127E+00	0.00000E+00	0.00000E+00
6.37441E-01	8.41616E-01	4.59128E-01	2.76504E+00	0.00000E+00	0.00000E+00
6.37841E-01	8.43351E-01	4.59409E-01	2.76882E+00	0.00000E+00	0.00000E+00
6.38242E-01	8.45090E-01	4.59689E-01	2.77260E+00	0.00000E+00	0.00000E+00
6.38643E-01	8.46831E-01	4.59969E-01	2.77638E+00	0.00000E+00	0.00000E+00
6.39043E-01	8.48575E-01	4.60250E-01	2.78017E+00	0.00000E+00	0.00000E+00
6.39444E-01	8.50322E-01	4.60530E-01	2.78396E+00	0.00000E+00	0.00000E+00
6.39845E-01	8.52072E-01	4.60811E-01	2.78776E+00	0.00000E+00	0.00000E+00
6.40245E-01	8.53825E-01	4.61091E-01	2.79155E+00	0.00000E+00	0.00000E+00
6.40646E-01	8.55580E-01	4.61371E-01	2.79536E+00	0.00000E+00	0.00000E+00
6.41046E-01	8.57339E-01	4.61652E-01	2.79916E+00	0.00000E+00	0.00000E+00
6.41447E-01	8.59100E-01	4.61932E-01	2.80297E+00	0.00000E+00	0.00000E+00
6.41848E-01	8.60865E-01	4.62213E-01	2.80679E+00	0.00000E+00	0.00000E+00
6.42248E-01	8.62632E-01	4.62493E-01	2.81061E+00	0.00000E+00	0.00000E+00
6.42649E-01	8.64402E-01	4.62773E-01	2.81443E+00	0.00000E+00	0.00000E+00
6.43050E-01	8.66175E-01	4.63054E-01	2.81825E+00	0.00000E+00	0.00000E+00
6.43450E-01	8.67951E-01	4.63334E-01	2.82208E+00	0.00000E+00	0.00000E+00
6.43851E-01	8.69729E-01	4.63615E-01	2.82591E+00	0.00000E+00	0.00000E+00
6.44247E-01	8.71491E-01	4.63895E-01	2.82975E+00	0.00000E+00	0.00000E+00
6.44633E-01	8.73208E-01	4.64175E-01	2.83359E+00	0.00000E+00	0.00000E+00
6.45011E-01	8.74894E-01	4.64455E-01	2.83743E+00	0.00000E+00	0.00000E+00
6.45387E-01	8.76576E-01	4.64733E-01	2.84124E+00	0.00000E+00	0.00000E+00
6.45763E-01	8.78261E-01	4.65006E-01	2.84499E+00	0.00000E+00	0.00000E+00
6.46140E-01	8.79948E-01	4.65276E-01	2.84871E+00	0.00000E+00	0.00000E+00
6.46516E-01	8.81638E-01	4.65547E-01	2.85244E+00	0.00000E+00	0.00000E+00
6.46893E-01	8.83330E-01	4.65818E-01	2.85617E+00	0.00000E+00	0.00000E+00
6.47269E-01	8.85025E-01	4.66089E-01	2.85990E+00	0.00000E+00	0.00000E+00
6.47646E-01	8.86722E-01	4.66360E-01	2.86364E+00	0.00000E+00	0.00000E+00
6.48022E-01	8.88423E-01	4.66630E-01	2.86738E+00	0.00000E+00	0.00000E+00
6.48399E-01	8.90125E-01	4.66901E-01	2.87112E+00	0.00000E+00	0.00000E+00
6.48775E-01	8.91831E-01	4.67172E-01	2.87487E+00	0.00000E+00	0.00000E+00
6.49152E-01	8.93539E-01	4.67443E-01	2.87862E+00	0.00000E+00	0.00000E+00
6.49528E-01	8.95249E-01	4.67713E-01	2.88238E+00	0.00000E+00	0.00000E+00
6.49905E-01	8.96962E-01	4.67984E-01	2.88614E+00	0.00000E+00	0.00000E+00
6.50281E-01	8.98678E-01	4.68255E-01	2.88990E+00	0.00000E+00	0.00000E+00
6.50658E-01	9.00396E-01	4.68526E-01	2.89366E+00	0.00000E+00	0.00000E+00
6.51034E-01	9.02117E-01	4.68796E-01	2.89743E+00	0.00000E+00	0.00000E+00
6.51411E-01	9.03841E-01	4.69067E-01	2.90121E+00	0.00000E+00	0.00000E+00
