time	Min
3.435690E-02	-2.625581E-02
3.457804E-02	-2.297727E-02
3.479919E-02	-1.905476E-02
3.502034E-02	-1.448535E-02
3.524149E-02	-9.306916E-03
3.546264E-02	-3.601263E-03
3.568379E-02	2.504959E-03
3.590494E-02	8.841241E-03
3.612608E-02	1.519778E-02
3.634723E-02	2.133197E-02
3.656838E-02	2.697774E-02
3.678953E-02	3.185729E-02
3.701068E-02	3.569495E-02
3.723183E-02	3.823297E-02
3.745298E-02	3.924732E-02
3.767412E-02	3.856525E-02
3.789527E-02	3.608211E-02
3.811642E-02	3.177617E-02
3.833757E-02	2.572101E-02
3.855872E-02	1.809647E-02
3.877987E-02	9.191368E-03
3.900102E-02	-5.954590E-04
3.922216E-02	-1.076433E-02
3.944331E-02	-2.072998E-02
3.966446E-02	-2.984503E-02
3.988561E-02	-3.743369E-02
4.010676E-02	-4.283416E-02
4.032791E-02	-4.544759E-02
4.054906E-02	-4.479659E-02
4.077020E-02	-4.058839E-02
4.099135E-02	-3.277658E-02
4.121250E-02	-2.162527E-02
4.143365E-02	-7.757140E-03
4.165480E-02	7.809514E-03
4.187595E-02	2.365800E-02
4.209710E-02	3.800602E-02
4.231824E-02	4.880484E-02
4.253939E-02	5.390619E-02
4.276054E-02	5.134320E-02
4.298169E-02	3.973127E-02
4.320284E-02	1.884928E-02
4.342399E-02	-9.588685E-03
4.364514E-02	-4.088822E-02
4.386628E-02	-6.603013E-02
4.408743E-02	-6.994989E-02
4.430858E-02	-2.935191E-02
4.452973E-02	8.999550E-02
