         time	         Dpar	   rf_plus_rp	         rfrp	  rf_minus_rp
 3.101143E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.151526E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.201887E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.252229E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.302492E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.352647E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.402679E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.452585E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.502295E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.551630E-02	 1.250000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.600573E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.652987E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.701451E-02	 1.250000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.753211E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.800884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.850884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.900884E-02	 1.250000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.950884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.000884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.050884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.100884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.150884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.200884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.250884E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
