         time	  rf_minus_rp
1.563484E-02	3.569553E+00
1.587100E-02	3.361300E+00
1.610716E-02	3.154329E+00
1.634331E-02	2.950342E+00
1.657947E-02	2.751011E+00
1.681563E-02	2.557965E+00
1.705178E-02	2.372783E+00
1.728794E-02	2.196987E+00
1.752410E-02	2.032028E+00
1.776025E-02	1.879278E+00
1.799641E-02	1.740017E+00
1.823256E-02	1.615423E+00
1.846872E-02	1.506561E+00
1.870488E-02	1.414373E+00
1.894103E-02	1.339663E+00
1.917719E-02	1.283091E+00
1.941335E-02	1.245159E+00
1.964950E-02	1.226208E+00
1.988566E-02	1.226402E+00
2.012182E-02	1.245730E+00
2.035797E-02	1.283995E+00
2.059413E-02	1.340810E+00
2.083029E-02	1.415603E+00
2.106644E-02	1.507608E+00
2.130260E-02	1.615875E+00
2.153876E-02	1.739269E+00
2.177491E-02	1.876478E+00
2.201107E-02	2.026024E+00
2.224723E-02	2.186271E+00
2.248338E-02	2.355439E+00
2.271954E-02	2.531617E+00
2.295569E-02	2.712785E+00
2.319185E-02	2.896828E+00
2.342801E-02	3.081559E+00
2.366416E-02	3.264742E+00
2.390032E-02	3.444111E+00
2.413648E-02	3.617400E+00
2.437263E-02	3.782364E+00
2.460879E-02	3.936805E+00
2.484495E-02	4.078602E+00
2.508110E-02	4.205729E+00
2.531726E-02	4.316287E+00
2.555342E-02	4.408524E+00
2.578957E-02	4.480859E+00
2.602573E-02	4.531904E+00
2.626189E-02	4.560483E+00
2.649804E-02	4.565651E+00
2.673420E-02	4.546707E+00
2.697036E-02	4.503207E+00
2.720651E-02	4.434975E+00
2.744267E-02	4.342108E+00
2.767882E-02	4.224978E+00
2.791498E-02	4.084237E+00
2.815114E-02	3.920805E+00
2.838729E-02	3.735871E+00
2.862345E-02	3.530875E+00
2.885961E-02	3.307499E+00
2.909576E-02	3.067648E+00
2.933192E-02	2.813424E+00
2.956808E-02	2.547111E+00
2.980423E-02	2.271139E+00
3.004039E-02	1.988059E+00
3.027655E-02	1.700514E+00
3.051270E-02	1.411197E+00
3.074886E-02	1.122825E+00
3.098502E-02	8.380968E-01
3.122117E-02	5.596612E-01
3.145733E-02	2.900767E-01
3.169348E-02	3.177757E-02
3.192964E-02	-1.000000E+00
3.216580E-02	-1.000000E+00
3.240195E-02	-1.000000E+00
3.263811E-02	-1.000000E+00
3.287427E-02	-1.000000E+00
3.311042E-02	-1.000000E+00
3.334658E-02	-1.000000E+00
3.358274E-02	-1.000000E+00
3.381889E-02	-1.000000E+00
3.405505E-02	-1.000000E+00
3.429121E-02	-1.000000E+00
3.452736E-02	-1.000000E+00
3.476352E-02	-1.000000E+00
3.499968E-02	-1.000000E+00
3.523583E-02	-1.000000E+00
3.547199E-02	-1.000000E+00
3.570815E-02	-1.000000E+00
3.594430E-02	-1.000000E+00
3.618046E-02	-1.000000E+00
3.641661E-02	-1.000000E+00
3.665277E-02	-1.000000E+00
3.688893E-02	-1.000000E+00
3.712508E-02	-1.000000E+00
3.736124E-02	-1.000000E+00
3.759740E-02	-1.000000E+00
3.783355E-02	-1.000000E+00
3.806971E-02	-1.000000E+00
3.830587E-02	-1.000000E+00
3.854202E-02	-1.000000E+00
3.877818E-02	-1.000000E+00
3.901434E-02	-1.000000E+00
3.925049E-02	-1.000000E+00
3.948665E-02	-1.000000E+00
3.972281E-02	-1.000000E+00
3.995896E-02	-1.000000E+00
4.019512E-02	-1.000000E+00
4.043128E-02	-1.000000E+00
4.066743E-02	-1.000000E+00
4.090359E-02	-1.000000E+00
4.113974E-02	-1.000000E+00
4.137590E-02	-1.000000E+00
4.161206E-02	-1.000000E+00
4.184821E-02	-1.000000E+00
4.208437E-02	-1.000000E+00
4.232053E-02	-1.000000E+00
4.255668E-02	-1.000000E+00
4.279284E-02	-1.000000E+00
4.302900E-02	-1.000000E+00
4.326515E-02	-1.000000E+00
4.350131E-02	-1.000000E+00
4.373747E-02	-1.000000E+00
4.397362E-02	-1.000000E+00
4.420978E-02	-1.000000E+00
4.444594E-02	-1.000000E+00
4.468209E-02	-1.000000E+00
4.491825E-02	-1.000000E+00
4.515441E-02	-1.000000E+00
4.539056E-02	-1.000000E+00
4.562672E-02	-1.000000E+00
4.586287E-02	-1.000000E+00
4.609903E-02	-1.000000E+00
4.633519E-02	-1.000000E+00
4.657134E-02	-1.000000E+00
4.680750E-02	-1.000000E+00
4.704366E-02	-1.000000E+00
4.727981E-02	-1.000000E+00
4.751597E-02	-1.000000E+00
