x[cm]_0	X-NO_0	x[cm]_1	X-NO_1	x[cm]_2	X-NO_2
4.10434E-01	1.69952E-01	2.95942E-01	9.59408E-01	8.03444E-01	3.68160E+00
4.10957E-01	1.70618E-01	2.96404E-01	9.62559E-01	8.04507E-01	3.69962E+00
4.11481E-01	1.71287E-01	2.96865E-01	9.65717E-01	8.05569E-01	3.71769E+00
4.12003E-01	1.71957E-01	2.97327E-01	9.68880E-01	8.06631E-01	3.73583E+00
4.12524E-01	1.72626E-01	2.97788E-01	9.72051E-01	8.07693E-01	3.75403E+00
4.13044E-01	1.73296E-01	2.98249E-01	9.75228E-01	8.08755E-01	3.77230E+00
4.13563E-01	1.73966E-01	2.98711E-01	9.78411E-01	8.09817E-01	3.79064E+00
4.14082E-01	1.74638E-01	2.99173E-01	9.81605E-01	8.10878E-01	3.80905E+00
4.14601E-01	1.75313E-01	2.99637E-01	9.84820E-01	8.11940E-01	3.82753E+00
4.15119E-01	1.75989E-01	3.00103E-01	9.88054E-01	8.13002E-01	3.84607E+00
4.15638E-01	1.76667E-01	3.00569E-01	9.91297E-01	8.14064E-01	3.86468E+00
4.16157E-01	1.77347E-01	3.01036E-01	9.94547E-01	8.15126E-01	3.88336E+00
4.16676E-01	1.78029E-01	3.01502E-01	9.97804E-01	8.16187E-01	3.90210E+00
4.17195E-01	1.78714E-01	3.01968E-01	1.00107E+00	8.17248E-01	3.92090E+00
4.17714E-01	1.79399E-01	3.02435E-01	1.00434E+00	8.18309E-01	3.93977E+00
4.18233E-01	1.80087E-01	3.02901E-01	1.00761E+00	8.19369E-01	3.95871E+00
4.18752E-01	1.80777E-01	3.03368E-01	1.01090E+00	8.20430E-01	3.97771E+00
4.19270E-01	1.81468E-01	3.03834E-01	1.01419E+00	8.21491E-01	3.99678E+00
4.19786E-01	1.82158E-01	3.04300E-01	1.01749E+00	8.22552E-01	4.01592E+00
4.20300E-01	1.82848E-01	3.04769E-01	1.02081E+00	8.23613E-01	4.03512E+00
4.20814E-01	1.83539E-01	3.05243E-01	1.02417E+00	8.24673E-01	4.05440E+00
4.21328E-01	1.84231E-01	3.05718E-01	1.02755E+00	8.25734E-01	4.07374E+00
4.21842E-01	1.84926E-01	3.06194E-01	1.03094E+00	8.26795E-01	4.09315E+00
4.22356E-01	1.85623E-01	3.06669E-01	1.03433E+00	8.27856E-01	4.11263E+00
4.22869E-01	1.86321E-01	3.07145E-01	1.03774E+00	8.28917E-01	4.13217E+00
4.23383E-01	1.87021E-01	3.07620E-01	1.04115E+00	8.29978E-01	4.15179E+00
4.23897E-01	1.87723E-01	3.08096E-01	1.04456E+00	8.31038E-01	4.17147E+00
4.24411E-01	1.88427E-01	3.08572E-01	1.04799E+00	8.32099E-01	4.19121E+00
4.24925E-01	1.89133E-01	3.09047E-01	1.05142E+00	8.33160E-01	4.21103E+00
4.25438E-01	1.89841E-01	3.09523E-01	1.05486E+00	8.34221E-01	4.23091E+00
4.25952E-01	1.90550E-01	3.09999E-01	1.05831E+00	8.35281E-01	4.25086E+00
4.26466E-01	1.91261E-01	3.10481E-01	1.06181E+00	8.36342E-01	4.27087E+00
4.26978E-01	1.91972E-01	3.10967E-01	1.06535E+00	8.37403E-01	4.29096E+00
4.27488E-01	1.92682E-01	3.11456E-01	1.06891E+00	8.38464E-01	4.31110E+00
4.27997E-01	1.93394E-01	3.11945E-01	1.07248E+00	8.39526E-01	4.33134E+00
4.28507E-01	1.94106E-01	3.12434E-01	1.07606E+00	8.40590E-01	4.35168E+00
4.29016E-01	1.94821E-01	3.12922E-01	1.07964E+00	8.41657E-01	4.37216E+00
4.29526E-01	1.95538E-01	3.13411E-01	1.08324E+00	8.42726E-01	4.39272E+00
4.30035E-01	1.96257E-01	3.13900E-01	1.08684E+00	8.43794E-01	4.41335E+00
4.30544E-01	1.96977E-01	3.14388E-01	1.09044E+00	8.44862E-01	4.43406E+00
4.31054E-01	1.97699E-01	3.14877E-01	1.09406E+00	8.45931E-01	4.45484E+00
4.31563E-01	1.98424E-01	3.15366E-01	1.09768E+00	8.46999E-01	4.47570E+00
4.32073E-01	1.99150E-01	3.15857E-01	1.10133E+00	8.48068E-01	4.49662E+00
4.32582E-01	1.99878E-01	3.16355E-01	1.10504E+00	8.49136E-01	4.51762E+00
4.33092E-01	2.00608E-01	3.16858E-01	1.10879E+00	8.50204E-01	4.53869E+00
4.33601E-01	2.01340E-01	3.17362E-01	1.11256E+00	8.51273E-01	4.55983E+00
4.34110E-01	2.02073E-01	3.17867E-01	1.11634E+00	8.52343E-01	4.58108E+00
4.34618E-01	2.02806E-01	3.18372E-01	1.12013E+00	8.53421E-01	4.60256E+00
4.35125E-01	2.03540E-01	3.18876E-01	1.12393E+00	8.54509E-01	4.62432E+00
4.35631E-01	2.04276E-01	3.19381E-01	1.12773E+00	8.55602E-01	4.64623E+00
4.36138E-01	2.05013E-01	3.19886E-01	1.13154E+00	8.56694E-01	4.66821E+00
4.36645E-01	2.05752E-01	3.20390E-01	1.13536E+00	8.57786E-01	4.69027E+00
4.37152E-01	2.06494E-01	3.20895E-01	1.13919E+00	8.58878E-01	4.71241E+00
4.37658E-01	2.07237E-01	3.21400E-01	1.14303E+00	8.59970E-01	4.73461E+00
4.38165E-01	2.07983E-01	3.21908E-01	1.14690E+00	8.61063E-01	4.75689E+00
4.38672E-01	2.08730E-01	3.22423E-01	1.15083E+00	8.62155E-01	4.77925E+00
4.39179E-01	2.09479E-01	3.22942E-01	1.15480E+00	8.63247E-01	4.80168E+00
4.39686E-01	2.10230E-01	3.23462E-01	1.15879E+00	8.64339E-01	4.82418E+00
4.40192E-01	2.10983E-01	3.23982E-01	1.16278E+00	8.65434E-01	4.84680E+00
4.40699E-01	2.11738E-01	3.24502E-01	1.16679E+00	8.66544E-01	4.86980E+00
4.41206E-01	2.12495E-01	3.25022E-01	1.17080E+00	8.67675E-01	4.89335E+00
4.41712E-01	2.13253E-01	3.25542E-01	1.17482E+00	8.68817E-01	4.91719E+00
4.42218E-01	2.14013E-01	3.26062E-01	1.17885E+00	8.69959E-01	4.94110E+00
4.42724E-01	2.14774E-01	3.26582E-01	1.18289E+00	8.71102E-01	4.96509E+00
4.43230E-01	2.15537E-01	3.27102E-01	1.18694E+00	8.72244E-01	4.98915E+00
4.43736E-01	2.16302E-01	3.27622E-01	1.19100E+00	8.73386E-01	5.01330E+00
4.44242E-01	2.17070E-01	3.28146E-01	1.19509E+00	8.74528E-01	5.03752E+00
4.44748E-01	2.17839E-01	3.28676E-01	1.19924E+00	8.75670E-01	5.06181E+00
4.45254E-01	2.18610E-01	3.29208E-01	1.20341E+00	8.76811E-01	5.08619E+00
4.45760E-01	2.19383E-01	3.29740E-01	1.20760E+00	8.77953E-01	5.11063E+00
4.46266E-01	2.20158E-01	3.30272E-01	1.21180E+00	8.79110E-01	5.13546E+00
4.46771E-01	2.20935E-01	3.30804E-01	1.21600E+00	8.80300E-01	5.16111E+00
4.47277E-01	2.21714E-01	3.31336E-01	1.22021E+00	8.81517E-01	5.18741E+00
4.47783E-01	2.22495E-01	3.31868E-01	1.22444E+00	8.82740E-01	5.21392E+00
4.48289E-01	2.23278E-01	3.32400E-01	1.22867E+00	8.83964E-01	5.24052E+00
4.48795E-01	2.24063E-01	3.32932E-01	1.23291E+00	8.85187E-01	5.26720E+00
4.49301E-01	2.24850E-01	3.33464E-01	1.23716E+00	8.86410E-01	5.29397E+00
4.49807E-01	2.25639E-01	3.33997E-01	1.24142E+00	8.87633E-01	5.32082E+00
4.50313E-01	2.26430E-01	3.34531E-01	1.24571E+00	8.88856E-01	5.34774E+00
4.50819E-01	2.27223E-01	3.35068E-01	1.25003E+00	8.90079E-01	5.37475E+00
4.51324E-01	2.28018E-01	3.35606E-01	1.25437E+00	8.91311E-01	5.40203E+00
4.51830E-01	2.28815E-01	3.36144E-01	1.25871E+00	8.92581E-01	5.43025E+00
4.52336E-01	2.29614E-01	3.36682E-01	1.26306E+00	8.93902E-01	5.45967E+00
4.52842E-01	2.30416E-01	3.37220E-01	1.26743E+00	8.95243E-01	5.48965E+00
4.53348E-01	2.31219E-01	3.37758E-01	1.27180E+00	8.96585E-01	5.51973E+00
4.53854E-01	2.32024E-01	3.38296E-01	1.27618E+00	8.97926E-01	5.54989E+00
4.54360E-01	2.32831E-01	3.38834E-01	1.28058E+00	8.99268E-01	5.58015E+00
4.54866E-01	2.33640E-01	3.39372E-01	1.28498E+00	9.00609E-01	5.61049E+00
4.55372E-01	2.34452E-01	3.39910E-01	1.28939E+00	9.01951E-01	5.64093E+00
4.55878E-01	2.35265E-01	3.40448E-01	1.29381E+00	9.03300E-01	5.67162E+00
4.56383E-01	2.36080E-01	3.40985E-01	1.29824E+00	9.04699E-01	5.70354E+00
4.56889E-01	2.36897E-01	3.41523E-01	1.30267E+00	9.06173E-01	5.73728E+00
4.57395E-01	2.37717E-01	3.42060E-01	1.30712E+00	9.07682E-01	5.77191E+00
4.57901E-01	2.38539E-01	3.42597E-01	1.31157E+00	9.09190E-01	5.80664E+00
4.58407E-01	2.39362E-01	3.43134E-01	1.31604E+00	9.10699E-01	5.84147E+00
4.58913E-01	2.40188E-01	3.43671E-01	1.32051E+00	9.12207E-01	5.87640E+00
4.59419E-01	2.41016E-01	3.44209E-01	1.32499E+00	9.13716E-01	5.91144E+00
4.59925E-01	2.41846E-01	3.44746E-01	1.32948E+00	9.15246E-01	5.94707E+00
4.60431E-01	2.42678E-01	3.45283E-01	1.33399E+00	9.16852E-01	5.98459E+00
4.60937E-01	2.43512E-01	3.45820E-01	1.33850E+00	9.18547E-01	6.02427E+00
4.61443E-01	2.44348E-01	3.46358E-01	1.34302E+00	9.20274E-01	6.06483E+00
4.61949E-01	2.45186E-01	3.46895E-01	1.34755E+00	9.22001E-01	6.10552E+00
4.62455E-01	2.46026E-01	3.47430E-01	1.35208E+00	9.23728E-01	6.14632E+00
4.62961E-01	2.46869E-01	3.47963E-01	1.35659E+00	9.25455E-01	6.18722E+00
4.63467E-01	2.47713E-01	3.48495E-01	1.36111E+00	9.27238E-01	6.22958E+00
4.63973E-01	2.48560E-01	3.49028E-01	1.36564E+00	9.29146E-01	6.27501E+00
4.64479E-01	2.49409E-01	3.49560E-01	1.37018E+00	9.31134E-01	6.32248E+00
4.64985E-01	2.50260E-01	3.50092E-01	1.37472E+00	9.33135E-01	6.37038E+00
4.65491E-01	2.51113E-01	3.50624E-01	1.37928E+00	9.35135E-01	6.41840E+00
4.65997E-01	2.51968E-01	3.51157E-01	1.38385E+00	9.37157E-01	6.46705E+00
4.66503E-01	2.52826E-01	3.51689E-01	1.38842E+00	9.39277E-01	6.51820E+00
4.67009E-01	2.53685E-01	3.52221E-01	1.39301E+00	9.41531E-01	6.57269E+00
4.67515E-01	2.54547E-01	3.52754E-01	1.39761E+00	9.43839E-01	6.62866E+00
4.68021E-01	2.55411E-01	3.53286E-01	1.40221E+00	9.46148E-01	6.68476E+00
4.68527E-01	2.56277E-01	3.53817E-01	1.40682E+00	9.48500E-01	6.74202E+00
4.69034E-01	2.57145E-01	3.54344E-01	1.41141E+00	9.50975E-01	6.80244E+00
4.69540E-01	2.58016E-01	3.54870E-01	1.41598E+00	9.53568E-01	6.86590E+00
4.70046E-01	2.58888E-01	3.55395E-01	1.42057E+00	9.56200E-01	6.93044E+00
4.70552E-01	2.59763E-01	3.55920E-01	1.42516E+00	9.58860E-01	6.99581E+00
4.71058E-01	2.60640E-01	3.56445E-01	1.42976E+00	9.61622E-01	7.06383E+00
4.71564E-01	2.61519E-01	3.56970E-01	1.43437E+00	9.64505E-01	7.13495E+00
4.72070E-01	2.62400E-01	3.57496E-01	1.43899E+00	9.67434E-01	7.20733E+00
4.72576E-01	2.63283E-01	3.58021E-01	1.44362E+00	9.70400E-01	7.28073E+00
4.73083E-01	2.64170E-01	3.58546E-01	1.44826E+00	9.73462E-01	7.35658E+00
4.73591E-01	2.65061E-01	3.59071E-01	1.45291E+00	9.76601E-01	7.43444E+00
4.74100E-01	2.65956E-01	3.59596E-01	1.45757E+00	9.79769E-01	7.51304E+00
4.74609E-01	2.66854E-01	3.60121E-01	1.46224E+00	9.82985E-01	7.59286E+00
4.75119E-01	2.67753E-01	3.60645E-01	1.46691E+00	9.86272E-01	7.67448E+00
4.75628E-01	2.68656E-01	3.61165E-01	1.47155E+00	9.89593E-01	7.75688E+00
4.76137E-01	2.69560E-01	3.61682E-01	1.47618E+00	9.92935E-01	7.83980E+00
4.76646E-01	2.70466E-01	3.62199E-01	1.48082E+00	9.96325E-01	7.92381E+00
4.77155E-01	2.71375E-01	3.62717E-01	1.48546E+00	9.99743E-01	8.00841E+00
4.77665E-01	2.72286E-01	3.63234E-01	1.49012E+00	1.00318E+00	8.09327E+00
4.78174E-01	2.73199E-01	3.63751E-01	1.49479E+00	1.00664E+00	8.17875E+00
4.78683E-01	2.74114E-01	3.64268E-01	1.49946E+00	1.01013E+00	8.26467E+00
4.79192E-01	2.75032E-01	3.64785E-01	1.50414E+00	1.01364E+00	8.35070E+00
4.79701E-01	2.75952E-01	3.65302E-01	1.50884E+00	1.01717E+00	8.43703E+00
4.80211E-01	2.76874E-01	3.65820E-01	1.51354E+00	1.02071E+00	8.52361E+00
4.80720E-01	2.77799E-01	3.66337E-01	1.51825E+00	1.02428E+00	8.61018E+00
4.81229E-01	2.78726E-01	3.66854E-01	1.52298E+00	1.02786E+00	8.69691E+00
4.81741E-01	2.79659E-01	3.67370E-01	1.52770E+00	1.03147E+00	8.78386E+00
4.82257E-01	2.80603E-01	3.67884E-01	1.53241E+00	1.03509E+00	8.87073E+00
4.82775E-01	2.81553E-01	3.68393E-01	1.53709E+00	1.03873E+00	8.95767E+00
4.83293E-01	2.82505E-01	3.68902E-01	1.54177E+00	1.04241E+00	9.04493E+00
4.83811E-01	2.83460E-01	3.69410E-01	1.54646E+00	1.04610E+00	9.13204E+00
4.84329E-01	2.84417E-01	3.69919E-01	1.55116E+00	1.04982E+00	9.21917E+00
4.84847E-01	2.85377E-01	3.70427E-01	1.55587E+00	1.05358E+00	9.30687E+00
4.85365E-01	2.86339E-01	3.70936E-01	1.56059E+00	1.05737E+00	9.39456E+00
4.85883E-01	2.87303E-01	3.71444E-01	1.56531E+00	1.06118E+00	9.48219E+00
4.86402E-01	2.88270E-01	3.71953E-01	1.57005E+00	1.06505E+00	9.57044E+00
4.86920E-01	2.89239E-01	3.72461E-01	1.57480E+00	1.06896E+00	9.65889E+00
4.87438E-01	2.90211E-01	3.72969E-01	1.57955E+00	1.07289E+00	9.74724E+00
4.87956E-01	2.91185E-01	3.73478E-01	1.58432E+00	1.07689E+00	9.83612E+00
4.88474E-01	2.92161E-01	3.73986E-01	1.58909E+00	1.08094E+00	9.92549E+00
4.88992E-01	2.93140E-01	3.74494E-01	1.59387E+00	1.08501E+00	1.00147E+01
4.89510E-01	2.94121E-01	3.74998E-01	1.59862E+00	1.08915E+00	1.01042E+01
4.90029E-01	2.95106E-01	3.75498E-01	1.60334E+00	1.09336E+00	1.01946E+01
4.90552E-01	2.96101E-01	3.75997E-01	1.60806E+00	1.09762E+00	1.02847E+01
4.91083E-01	2.97114E-01	3.76495E-01	1.61279E+00	1.10191E+00	1.03749E+01
4.91617E-01	2.98135E-01	3.76994E-01	1.61753E+00	1.10631E+00	1.04662E+01
4.92151E-01	2.99160E-01	3.77493E-01	1.62228E+00	1.11077E+00	1.05576E+01
4.92685E-01	3.00186E-01	3.77992E-01	1.62703E+00	1.11527E+00	1.06487E+01
4.93219E-01	3.01216E-01	3.78490E-01	1.63180E+00	1.11986E+00	1.07406E+01
4.93753E-01	3.02248E-01	3.78989E-01	1.63658E+00	1.12455E+00	1.08333E+01
4.94287E-01	3.03283E-01	3.79488E-01	1.64136E+00	1.12928E+00	1.09256E+01
4.94821E-01	3.04320E-01	3.79987E-01	1.64616E+00	1.13409E+00	1.10180E+01
4.95355E-01	3.05360E-01	3.80486E-01	1.65096E+00	1.13907E+00	1.11122E+01
4.95889E-01	3.06402E-01	3.80984E-01	1.65577E+00	1.14412E+00	1.12067E+01
4.96423E-01	3.07448E-01	3.81483E-01	1.66059E+00	1.14923E+00	1.13005E+01
4.96958E-01	3.08495E-01	3.81980E-01	1.66540E+00	1.15447E+00	1.13954E+01
4.97492E-01	3.09546E-01	3.82471E-01	1.67018E+00	1.15988E+00	1.14917E+01
4.98026E-01	3.10599E-01	3.82960E-01	1.67493E+00	1.16535E+00	1.15875E+01
4.98560E-01	3.11655E-01	3.83448E-01	1.67968E+00	1.17091E+00	1.16833E+01
4.99096E-01	3.12717E-01	3.83936E-01	1.68444E+00	1.17669E+00	1.17811E+01
4.99639E-01	3.13796E-01	3.84424E-01	1.68922E+00	1.18263E+00	1.18795E+01
5.00191E-01	3.14895E-01	3.84912E-01	1.69400E+00	1.18860E+00	1.19769E+01
5.00746E-01	3.16005E-01	3.85401E-01	1.69879E+00	1.19474E+00	1.20750E+01
5.01302E-01	3.17118E-01	3.85889E-01	1.70359E+00	1.20116E+00	1.21756E+01
5.01857E-01	3.18234E-01	3.86377E-01	1.70840E+00	1.20772E+00	1.22762E+01
5.02413E-01	3.19352E-01	3.86865E-01	1.71321E+00	1.21434E+00	1.23755E+01
5.02969E-01	3.20474E-01	3.87353E-01	1.71804E+00	1.22120E+00	1.24763E+01
5.03524E-01	3.21598E-01	3.87841E-01	1.72288E+00	1.22835E+00	1.25790E+01
5.04080E-01	3.22725E-01	3.88329E-01	1.72772E+00	1.23563E+00	1.26810E+01
5.04636E-01	3.23856E-01	3.88817E-01	1.73258E+00	1.24300E+00	1.27820E+01
5.05191E-01	3.24989E-01	3.89304E-01	1.73742E+00	1.25068E+00	1.28845E+01
5.05747E-01	3.26125E-01	3.89785E-01	1.74223E+00	1.25866E+00	1.29885E+01
5.06302E-01	3.27264E-01	3.90263E-01	1.74701E+00	1.26675E+00	1.30911E+01
5.06858E-01	3.28406E-01	3.90740E-01	1.75178E+00	1.27496E+00	1.31924E+01
5.07414E-01	3.29551E-01	3.91216E-01	1.75656E+00	1.28351E+00	1.32951E+01
5.07969E-01	3.30699E-01	3.91692E-01	1.76135E+00	1.29237E+00	1.33987E+01
5.08530E-01	3.31861E-01	3.92169E-01	1.76615E+00	1.30134E+00	1.35003E+01
5.09101E-01	3.33048E-01	3.92645E-01	1.77096E+00	1.31043E+00	1.36004E+01
5.09680E-01	3.34252E-01	3.93122E-01	1.77578E+00	1.31988E+00	1.37012E+01
5.10258E-01	3.35461E-01	3.93598E-01	1.78060E+00	1.32967E+00	1.38025E+01
5.10837E-01	3.36673E-01	3.94075E-01	1.78544E+00	1.33957E+00	1.39015E+01
5.11416E-01	3.37889E-01	3.94551E-01	1.79028E+00	1.34958E+00	1.39986E+01
5.11995E-01	3.39108E-01	3.95028E-01	1.79513E+00	1.35996E+00	1.40958E+01
5.12574E-01	3.40330E-01	3.95504E-01	1.79999E+00	1.37072E+00	1.41930E+01
5.13153E-01	3.41555E-01	3.95980E-01	1.80486E+00	1.38160E+00	1.42879E+01
5.13732E-01	3.42784E-01	3.96457E-01	1.80974E+00	1.39261E+00	1.43805E+01
5.14311E-01	3.44016E-01	3.96931E-01	1.81461E+00	1.40400E+00	1.44726E+01
5.14890E-01	3.45252E-01	3.97401E-01	1.81943E+00	1.41578E+00	1.45642E+01
5.15469E-01	3.46491E-01	3.97866E-01	1.82422E+00	1.42768E+00	1.46531E+01
5.16048E-01	3.47733E-01	3.98330E-01	1.82901E+00	1.43975E+00	1.47397E+01
5.16627E-01	3.48978E-01	3.98794E-01	1.83380E+00	1.45225E+00	1.48255E+01
5.17206E-01	3.50227E-01	3.99258E-01	1.83860E+00	1.46511E+00	1.49098E+01
5.17790E-01	3.51489E-01	3.99722E-01	1.84341E+00	1.47805E+00	1.49908E+01
5.18383E-01	3.52776E-01	4.00186E-01	1.84823E+00	1.49123E+00	1.50694E+01
5.18984E-01	3.54083E-01	4.00650E-01	1.85306E+00	1.50483E+00	1.51465E+01
5.19586E-01	3.55396E-01	4.01114E-01	1.85789E+00	1.51864E+00	1.52208E+01
5.20188E-01	3.56713E-01	4.01578E-01	1.86274E+00	1.53254E+00	1.52914E+01
5.20791E-01	3.58033E-01	4.02042E-01	1.86759E+00	1.54666E+00	1.53590E+01
5.21393E-01	3.59357E-01	4.02506E-01	1.87245E+00	1.56096E+00	1.54234E+01
5.21995E-01	3.60685E-01	4.02970E-01	1.87732E+00	1.57533E+00	1.54840E+01
5.22597E-01	3.62017E-01	4.03434E-01	1.88220E+00	1.58976E+00	1.55406E+01
5.23199E-01	3.63352E-01	4.03898E-01	1.88708E+00	1.60426E+00	1.55933E+01
5.23802E-01	3.64691E-01	4.04362E-01	1.89198E+00	1.61879E+00	1.56419E+01
5.24404E-01	3.66034E-01	4.04823E-01	1.89685E+00	1.63333E+00	1.56862E+01
5.25006E-01	3.67380E-01	4.05278E-01	1.90167E+00	1.64787E+00	1.57262E+01
5.25608E-01	3.68730E-01	4.05730E-01	1.90646E+00	1.66241E+00	1.57618E+01
5.26210E-01	3.70084E-01	4.06180E-01	1.91125E+00	1.67695E+00	1.57930E+01
5.26813E-01	3.71442E-01	4.06631E-01	1.91604E+00	1.69149E+00	1.58194E+01
5.27420E-01	3.72816E-01	4.07082E-01	1.92085E+00	1.70604E+00	1.58411E+01
5.28037E-01	3.74214E-01	4.07533E-01	1.92566E+00	1.72058E+00	1.58577E+01
5.28658E-01	3.75626E-01	4.07984E-01	1.93049E+00	1.73512E+00	1.58691E+01
5.29280E-01	3.77043E-01	4.08435E-01	1.93532E+00	1.74966E+00	1.58749E+01
5.29901E-01	3.78464E-01	4.08886E-01	1.94015E+00	1.76420E+00	1.58749E+01
5.30523E-01	3.79889E-01	4.09336E-01	1.94500E+00	0.00000E+00	0.00000E+00
5.31144E-01	3.81318E-01	4.09787E-01	1.94985E+00	0.00000E+00	0.00000E+00
5.31765E-01	3.82750E-01	4.10238E-01	1.95472E+00	0.00000E+00	0.00000E+00
5.32386E-01	3.84187E-01	4.10689E-01	1.95959E+00	0.00000E+00	0.00000E+00
5.33008E-01	3.85628E-01	4.11140E-01	1.96447E+00	0.00000E+00	0.00000E+00
5.33629E-01	3.87074E-01	4.11591E-01	1.96935E+00	0.00000E+00	0.00000E+00
5.34250E-01	3.88523E-01	4.12042E-01	1.97425E+00	0.00000E+00	0.00000E+00
5.34872E-01	3.89976E-01	4.12492E-01	1.97915E+00	0.00000E+00	0.00000E+00
5.35493E-01	3.91434E-01	4.12938E-01	1.98401E+00	0.00000E+00	0.00000E+00
5.36115E-01	3.92895E-01	4.13378E-01	1.98881E+00	0.00000E+00	0.00000E+00
5.36737E-01	3.94365E-01	4.13815E-01	1.99359E+00	0.00000E+00	0.00000E+00
5.37365E-01	3.95849E-01	4.14252E-01	1.99838E+00	0.00000E+00	0.00000E+00
5.37995E-01	3.97346E-01	4.14690E-01	2.00317E+00	0.00000E+00	0.00000E+00
5.38627E-01	3.98849E-01	4.15127E-01	2.00797E+00	0.00000E+00	0.00000E+00
5.39259E-01	4.00357E-01	4.15564E-01	2.01278E+00	0.00000E+00	0.00000E+00
5.39891E-01	4.01869E-01	4.16001E-01	2.01760E+00	0.00000E+00	0.00000E+00
5.40523E-01	4.03385E-01	4.16438E-01	2.02243E+00	0.00000E+00	0.00000E+00
5.41155E-01	4.04906E-01	4.16875E-01	2.02726E+00	0.00000E+00	0.00000E+00
5.41787E-01	4.06431E-01	4.17312E-01	2.03210E+00	0.00000E+00	0.00000E+00
5.42418E-01	4.07961E-01	4.17750E-01	2.03695E+00	0.00000E+00	0.00000E+00
5.43050E-01	4.09495E-01	4.18187E-01	2.04181E+00	0.00000E+00	0.00000E+00
5.43682E-01	4.11033E-01	4.18624E-01	2.04667E+00	0.00000E+00	0.00000E+00
5.44314E-01	4.12576E-01	4.19061E-01	2.05154E+00	0.00000E+00	0.00000E+00
5.44946E-01	4.14123E-01	4.19498E-01	2.05642E+00	0.00000E+00	0.00000E+00
5.45578E-01	4.15674E-01	4.19936E-01	2.06131E+00	0.00000E+00	0.00000E+00
5.46209E-01	4.17230E-01	4.20373E-01	2.06621E+00	0.00000E+00	0.00000E+00
5.46841E-01	4.18790E-01	4.20808E-01	2.07109E+00	0.00000E+00	0.00000E+00
5.47472E-01	4.20353E-01	4.21238E-01	2.07593E+00	0.00000E+00	0.00000E+00
5.48103E-01	4.21921E-01	4.21663E-01	2.08071E+00	0.00000E+00	0.00000E+00
5.48734E-01	4.23493E-01	4.22087E-01	2.08549E+00	0.00000E+00	0.00000E+00
5.49366E-01	4.25069E-01	4.22510E-01	2.09027E+00	0.00000E+00	0.00000E+00
5.49997E-01	4.26650E-01	4.22934E-01	2.09507E+00	0.00000E+00	0.00000E+00
5.50628E-01	4.28235E-01	4.23358E-01	2.09987E+00	0.00000E+00	0.00000E+00
5.51259E-01	4.29825E-01	4.23781E-01	2.10467E+00	0.00000E+00	0.00000E+00
5.51890E-01	4.31420E-01	4.24205E-01	2.10949E+00	0.00000E+00	0.00000E+00
5.52521E-01	4.33018E-01	4.24628E-01	2.11432E+00	0.00000E+00	0.00000E+00
5.53152E-01	4.34622E-01	4.25052E-01	2.11915E+00	0.00000E+00	0.00000E+00
5.53783E-01	4.36230E-01	4.25476E-01	2.12399E+00	0.00000E+00	0.00000E+00
5.54414E-01	4.37842E-01	4.25899E-01	2.12884E+00	0.00000E+00	0.00000E+00
5.55045E-01	4.39459E-01	4.26323E-01	2.13370E+00	0.00000E+00	0.00000E+00
5.55676E-01	4.41081E-01	4.26746E-01	2.13857E+00	0.00000E+00	0.00000E+00
5.56306E-01	4.42703E-01	4.27170E-01	2.14344E+00	0.00000E+00	0.00000E+00
5.56931E-01	4.44319E-01	4.27593E-01	2.14833E+00	0.00000E+00	0.00000E+00
5.57553E-01	4.45930E-01	4.28017E-01	2.15322E+00	0.00000E+00	0.00000E+00
5.58174E-01	4.47543E-01	4.28441E-01	2.15812E+00	0.00000E+00	0.00000E+00
5.58795E-01	4.49161E-01	4.28864E-01	2.16303E+00	0.00000E+00	0.00000E+00
5.59416E-01	4.50784E-01	4.29285E-01	2.16791E+00	0.00000E+00	0.00000E+00
5.60037E-01	4.52410E-01	4.29700E-01	2.17273E+00	0.00000E+00	0.00000E+00
5.60658E-01	4.54042E-01	4.30111E-01	2.17752E+00	0.00000E+00	0.00000E+00
5.61279E-01	4.55677E-01	4.30522E-01	2.18231E+00	0.00000E+00	0.00000E+00
5.61899E-01	4.57318E-01	4.30933E-01	2.18711E+00	0.00000E+00	0.00000E+00
5.62520E-01	4.58963E-01	4.31343E-01	2.19192E+00	0.00000E+00	0.00000E+00
5.63141E-01	4.60612E-01	4.31754E-01	2.19673E+00	0.00000E+00	0.00000E+00
5.63762E-01	4.62266E-01	4.32165E-01	2.20156E+00	0.00000E+00	0.00000E+00
5.64383E-01	4.63924E-01	4.32575E-01	2.20639E+00	0.00000E+00	0.00000E+00
5.65004E-01	4.65587E-01	4.32986E-01	2.21123E+00	0.00000E+00	0.00000E+00
5.65625E-01	4.67255E-01	4.33397E-01	2.21607E+00	0.00000E+00	0.00000E+00
5.66244E-01	4.68922E-01	4.33808E-01	2.22093E+00	0.00000E+00	0.00000E+00
5.66857E-01	4.70578E-01	4.34218E-01	2.22579E+00	0.00000E+00	0.00000E+00
5.67465E-01	4.72225E-01	4.34629E-01	2.23066E+00	0.00000E+00	0.00000E+00
5.68071E-01	4.73871E-01	4.35040E-01	2.23554E+00	0.00000E+00	0.00000E+00
5.68678E-01	4.75521E-01	4.35450E-01	2.24042E+00	0.00000E+00	0.00000E+00
5.69284E-01	4.77176E-01	4.35861E-01	2.24532E+00	0.00000E+00	0.00000E+00
