time	Max
4.996629E-02	2.222965E+00
5.030041E-02	1.866275E+00
5.063453E-02	1.529945E+00
5.096865E-02	1.218112E+00
5.130277E-02	9.343433E-01
5.163689E-02	6.815431E-01
5.197101E-02	4.618766E-01
5.230513E-02	2.767063E-01
5.263925E-02	1.265489E-01
5.297337E-02	1.105630E-02
5.330749E-02	-7.098480E-02
5.364161E-02	-1.216241E-01
5.397573E-02	-1.436936E-01
5.430985E-02	-1.407296E-01
5.464397E-02	-1.168693E-01
5.497809E-02	-7.671499E-02
5.531221E-02	-2.519239E-02
5.564632E-02	3.262764E-02
5.598044E-02	9.170614E-02
5.631456E-02	1.472365E-01
5.664868E-02	1.948346E-01
5.698280E-02	2.307344E-01
5.731692E-02	2.519693E-01
5.765104E-02	2.565276E-01
5.798516E-02	2.434875E-01
5.831928E-02	2.131011E-01
5.865340E-02	1.668370E-01
5.898752E-02	1.073653E-01
5.932164E-02	3.847290E-02
5.965576E-02	-3.509831E-02
5.998988E-02	-1.078769E-01
6.032400E-02	-1.739805E-01
6.065812E-02	-2.275055E-01
6.099224E-02	-2.629800E-01
6.132636E-02	-2.758693E-01
6.166048E-02	-2.631371E-01
6.199460E-02	-2.237615E-01
6.232872E-02	-1.592556E-01
6.266284E-02	-7.405405E-02
6.299696E-02	2.426970E-02
6.333107E-02	1.250317E-01
6.366519E-02	2.148729E-01
6.399931E-02	2.787070E-01
6.433343E-02	3.013361E-01
6.466755E-02	2.699926E-01
6.500167E-02	1.780016E-01
6.533579E-02	2.982767E-02
6.566991E-02	-1.520740E-01
6.600403E-02	-3.183599E-01
6.633815E-02	-3.811940E-01
6.667227E-02	-1.996789E-01
6.700639E-02	4.384794E-01
