DEid         	Tinlet       	StrainRate   	dZprime      	gprime       
8.329000E+03 	1.500000E+03 	3.700000E+01 	8.458476E-01 	5.244351E-01 
8.363000E+03 	1.500000E+03 	3.700000E+01 	9.423722E-01 	2.855007E-01 
8.380000E+03 	1.500000E+03 	3.700000E+01 	7.025261E-01 	7.507865E-01 
8.429000E+03 	1.500000E+03 	3.700000E+01 	8.121718E-01 	3.435648E-01 
8.436000E+03 	1.500000E+03 	3.600000E+01 	9.119751E-01 	3.793156E-01 
8.453000E+03 	1.500000E+03 	3.700000E+01 	7.447897E-01 	7.630481E-01 
8.479000E+03 	1.500000E+03 	3.700000E+01 	1.230003E+00 	1.067406E+00 
8.498000E+03 	1.500000E+03 	3.700000E+01 	7.022543E-01 	6.506442E-01 
8.546000E+03 	1.500000E+03 	3.700000E+01 	7.890279E-01 	8.808124E-01 
8.619000E+03 	1.500000E+03 	3.700000E+01 	7.478486E-01 	2.185462E-01 
8.660000E+03 	1.500000E+03 	3.700000E+01 	7.682112E-01 	3.506621E-01 
8.696000E+03 	1.500000E+03 	3.700000E+01 	9.165562E-01 	3.357686E-01 
8.705000E+03 	1.500000E+03 	3.700000E+01 	1.309086E+00 	4.495475E-01 
8.720000E+03 	1.500000E+03 	3.700000E+01 	7.712814E-01 	5.025653E-01 
8.723000E+03 	1.500000E+03 	3.700000E+01 	9.073717E-01 	7.269637E-01 
8.782000E+03 	1.500000E+03 	3.700000E+01 	7.840872E-01 	2.877910E-01 
8.802000E+03 	1.500000E+03 	3.700000E+01 	7.397941E-01 	5.170027E-01 
8.824000E+03 	1.500000E+03 	3.700000E+01 	7.419297E-01 	3.417239E-01 
8.850000E+03 	1.500000E+03 	3.700000E+01 	8.409285E-01 	5.299335E-01 
8.852000E+03 	1.500000E+03 	3.700000E+01 	9.026421E-01 	2.953023E-01 
8.859000E+03 	1.500000E+03 	3.700000E+01 	8.001644E-01 	3.933321E-01 
8.875000E+03 	1.500000E+03 	3.700000E+01 	6.866189E-01 	9.957867E-01 
8.880000E+03 	1.500000E+03 	3.700000E+01 	7.432120E-01 	2.520715E-01 
8.882000E+03 	1.500000E+03 	3.700000E+01 	9.318628E-01 	2.916236E-01 
8.884000E+03 	1.500000E+03 	3.700000E+01 	7.594485E-01 	2.981206E-01 
8.888000E+03 	1.500000E+03 	3.700000E+01 	1.024913E+00 	3.151581E-01 
8.933000E+03 	1.500000E+03 	3.700000E+01 	8.480066E-01 	5.642960E-01 
8.948000E+03 	1.500000E+03 	3.700000E+01 	8.057584E-01 	8.694076E-01 
8.973000E+03 	1.500000E+03 	3.700000E+01 	7.108296E-01 	5.822509E-01 
8.981000E+03 	1.500000E+03 	3.700000E+01 	7.955696E-01 	2.045461E-01 
9.000000E+03 	1.500000E+03 	3.700000E+01 	6.932135E-01 	1.036720E+00 
9.051000E+03 	1.500000E+03 	3.700000E+01 	7.898592E-01 	7.143458E-01 
9.058000E+03 	1.500000E+03 	3.700000E+01 	8.974286E-01 	2.836867E-01 
9.104000E+03 	1.500000E+03 	3.700000E+01 	8.680149E-01 	3.361918E-01 
