time	Mid
2.597996E-02	4.220647E+00
2.621353E-02	4.132831E+00
2.644710E-02	4.025558E+00
2.668067E-02	3.900038E+00
2.691424E-02	3.757674E+00
2.714781E-02	3.600046E+00
2.738138E-02	3.428875E+00
2.761495E-02	3.246009E+00
2.784853E-02	3.053385E+00
2.808210E-02	2.853010E+00
2.831567E-02	2.646924E+00
2.854924E-02	2.437179E+00
2.878281E-02	2.225811E+00
2.901638E-02	2.014808E+00
2.924995E-02	1.806093E+00
2.948352E-02	1.601493E+00
2.971709E-02	1.402724E+00
2.995066E-02	1.211365E+00
3.018423E-02	1.028847E+00
3.041780E-02	8.564356E-01
3.065137E-02	6.952184E-01
3.088494E-02	5.460978E-01
3.111851E-02	4.097846E-01
3.135209E-02	2.867942E-01
3.158566E-02	1.774472E-01
3.181923E-02	8.187126E-02
3.205280E-02	7.121335E-06
3.228637E-02	-6.838367E-02
3.251994E-02	-1.237084E-01
3.275351E-02	-1.665303E-01
3.298708E-02	-1.975540E-01
3.322065E-02	-2.176090E-01
3.345422E-02	-2.276316E-01
3.368779E-02	-2.286463E-01
3.392136E-02	-2.217452E-01
3.415493E-02	-2.080682E-01
3.438850E-02	-1.887818E-01
3.462207E-02	-1.650590E-01
3.485565E-02	-1.380591E-01
3.508922E-02	-1.089085E-01
3.532279E-02	-7.868267E-02
3.555636E-02	-4.838926E-02
3.578993E-02	-1.895274E-02
3.602350E-02	8.798190E-03
3.625707E-02	3.414280E-02
3.649064E-02	5.647636E-02
3.672421E-02	7.531726E-02
3.695778E-02	9.031090E-02
3.719135E-02	1.012320E-01
3.742492E-02	1.079826E-01
3.765849E-02	1.105897E-01
3.789206E-02	1.091991E-01
3.812563E-02	1.040674E-01
3.835921E-02	9.555167E-02
3.859278E-02	8.409730E-02
3.882635E-02	7.022448E-02
3.905992E-02	5.451222E-02
3.929349E-02	3.758179E-02
3.952706E-02	2.007895E-02
3.976063E-02	2.656175E-03
3.999420E-02	-1.404669E-02
4.022777E-02	-2.941995E-02
4.046134E-02	-4.290432E-02
4.069491E-02	-5.400646E-02
4.092848E-02	-6.231700E-02
4.116205E-02	-6.752641E-02
4.139562E-02	-6.943647E-02
4.162919E-02	-6.797475E-02
4.186277E-02	-6.320293E-02
4.209634E-02	-5.532195E-02
4.232991E-02	-4.467826E-02
4.256348E-02	-3.175949E-02
4.279705E-02	-1.719386E-02
4.303062E-02	-1.735701E-03
4.326419E-02	1.374791E-02
4.349776E-02	2.830332E-02
4.373133E-02	4.092215E-02
4.396490E-02	5.058671E-02
4.419847E-02	5.632667E-02
4.443204E-02	5.729497E-02
4.466561E-02	5.285962E-02
4.489918E-02	4.272705E-02
4.513275E-02	2.709071E-02
4.536633E-02	6.817359E-03
4.559990E-02	-1.631367E-02
4.583347E-02	-3.932527E-02
4.606704E-02	-5.768302E-02
4.630061E-02	-6.485395E-02
4.653418E-02	-5.176545E-02
4.676775E-02	-6.148389E-03
4.700132E-02	8.825954E-02
