79,158,0
199,87,0
111,206,0
79,158,0
199,87,0
112,207,0
79,158,0
199,87,0
113,208,0
79,158,0
199,87,0
114,209,0
79,158,0
199,88,0
115,195,0
79,158,0
199,88,0
116,196,0
79,158,0
199,88,0
117,197,0
79,158,0
200,88,0
109,198,0
79,158,0
200,88,0
110,199,0
79,158,0
200,88,0
111,200,0
79,158,0
200,88,0
112,201,0
79,158,0
200,88,0
113,202,0
79,158,0
200,88,0
114,203,0
79,158,0
200,88,0
115,204,0
79,158,0
200,88,0
116,205,0
79,158,0
201,88,0
109,206,0
79,158,0
201,88,0
110,207,0
79,158,0
201,88,0
111,208,0
79,158,0
201,88,0
112,209,0
79,158,0
201,89,0
113,195,0
79,158,0
202,89,0
108,196,0
80,158,0
192,89,0
114,197,0
80,158,0
192,89,0
115,198,0
80,158,0
192,89,0
116,199,0
80,158,0
193,89,0
112,200,0
80,158,0
193,89,0
113,201,0
80,158,0
193,89,0
114,202,0
80,158,0
193,89,0
115,203,0
80,158,0
193,89,0
116,204,0
80,158,0
193,89,0
117,205,0
80,158,0
193,89,0
118,206,0
80,158,0
194,89,0
112,207,0
80,158,0
194,89,0
113,208,0
80,158,0
194,90,0
114,196,0
80,158,0
194,90,0
115,197,0
80,158,0
194,90,0
116,198,0
80,158,0
194,90,0
117,199,0
80,158,0
194,90,0
118,200,0
80,158,0
194,90,0
119,201,0
80,158,0
194,90,0
120,202,0
80,158,0
195,90,0
111,203,0
80,158,0
195,90,0
112,204,0
80,158,0
195,90,0
113,205,0
80,158,0
195,90,0
114,206,0
80,158,0
195,90,0
115,207,0
80,158,0
195,90,0
116,208,0
80,158,0
195,91,0
117,198,0
80,158,0
195,91,0
118,199,0
80,158,0
195,91,0
119,200,0
80,158,0
195,91,0
120,201,0
80,158,0
196,91,0
111,202,0
80,158,0
196,91,0
112,203,0
80,158,0
196,91,0
113,204,0
80,158,0
196,91,0
114,205,0
80,158,0
196,91,0
115,206,0
80,158,0
196,91,0
116,207,0
80,158,0
196,91,0
117,208,0
80,158,0
196,92,0
118,201,0
80,158,0
196,92,0
119,202,0
80,158,0
197,92,0
110,203,0
80,158,0
197,92,0
111,204,0
80,158,0
197,92,0
112,205,0
80,158,0
197,92,0
113,206,0
80,158,0
197,92,0
114,207,0
80,158,0
197,92,0
115,208,0
80,158,0
197,93,0
116,205,0
80,158,0
197,93,0
117,206,0
80,158,0
197,93,0
118,207,0
80,158,0
198,93,0
110,208,0
80,158,0
198,93,0
111,209,0
80,159,0
198,79,0
112,202,0
80,159,0
198,79,0
113,203,0
80,159,0
198,79,0
114,204,0
80,159,0
198,80,0
115,202,0
80,159,0
198,80,0
116,203,0
80,159,0
198,80,0
117,204,0
80,159,0
199,80,0
110,205,0
80,159,0
199,80,0
111,206,0
80,159,0
199,81,0
112,201,0
80,159,0
199,81,0
113,202,0
80,159,0
199,81,0
114,203,0
80,159,0
199,81,0
115,204,0
80,159,0
199,81,0
116,205,0
80,159,0
200,81,0
109,206,0
80,159,0
200,81,0
110,207,0
80,159,0
200,81,0
111,208,0
80,159,0
200,81,0
112,209,0
80,159,0
200,82,0
113,201,0
80,159,0
200,82,0
114,202,0
80,159,0
200,82,0
115,203,0
80,159,0
200,82,0
116,204,0
80,159,0
201,82,0
116,205,0
81,159,0
193,82,0
114,206,0
81,159,0
193,82,0
115,207,0
81,159,0
193,82,0
116,208,0
81,159,0
193,82,0
117,209,0
81,159,0
194,83,0
112,201,0
81,159,0
194,83,0
113,202,0
81,159,0
194,83,0
114,203,0
81,159,0
194,83,0
115,204,0
81,159,0
194,83,0
116,205,0
81,159,0
194,83,0
117,206,0
81,159,0
194,83,0
118,207,0
81,159,0
194,83,0
119,208,0
81,159,0
195,83,0
111,209,0
81,159,0
195,84,0
112,199,0
81,159,0
195,84,0
113,200,0
81,159,0
195,84,0
114,201,0
81,159,0
195,84,0
115,202,0
81,159,0
195,84,0
116,203,0
81,159,0
195,84,0
117,204,0
81,159,0
195,84,0
118,205,0
81,159,0
195,84,0
119,206,0
81,159,0
196,84,0
111,207,0
81,159,0
196,84,0
112,208,0
81,159,0
196,84,0
113,209,0
81,159,0
196,85,0
114,197,0
81,159,0
196,85,0
115,198,0
81,159,0
196,85,0
116,199,0
81,159,0
196,85,0
117,200,0
81,159,0
196,85,0
118,201,0
81,159,0
197,85,0
110,202,0
81,159,0
197,85,0
111,203,0
81,159,0
197,85,0
112,204,0
81,159,0
197,85,0
113,205,0
81,159,0
197,85,0
114,206,0
81,159,0
197,85,0
115,207,0
81,159,0
197,85,0
116,208,0
81,159,0
197,85,0
117,209,0
81,159,0
198,86,0
110,195,0
81,159,0
198,86,0
111,196,0
81,159,0
198,86,0
112,197,0
81,159,0
198,86,0
113,198,0
81,159,0
198,86,0
114,199,0
81,159,0
198,86,0
115,200,0
81,159,0
198,86,0
116,201,0
81,159,0
198,86,0
117,202,0
81,159,0
199,86,0
110,203,0
81,159,0
199,86,0
111,204,0
81,159,0
199,86,0
112,205,0
81,159,0
199,86,0
113,206,0
81,159,0
199,86,0
114,207,0
81,159,0
199,86,0
115,208,0
81,159,0
199,86,0
116,209,0
81,159,0
200,87,0
111,195,0
81,159,0
200,87,0
112,196,0
81,159,0
200,87,0
113,197,0
81,159,0
200,87,0
114,198,0
81,159,0
200,87,0
115,199,0
82,159,0
194,87,0
115,200,0
82,159,0
194,87,0
116,201,0
82,159,0
194,87,0
117,202,0
82,159,0
194,87,0
118,203,0
82,159,0
195,87,0
113,204,0
82,159,0
195,87,0
114,205,0
82,159,0
195,87,0
115,206,0
82,159,0
195,87,0
116,207,0
82,159,0
195,87,0
117,208,0
82,159,0
195,87,0
118,209,0
82,159,0
196,88,0
112,195,0
82,159,0
196,88,0
113,196,0
82,159,0
196,88,0
114,197,0
82,159,0
196,88,0
115,198,0
82,159,0
196,88,0
116,199,0
82,159,0
196,88,0
117,200,0
82,159,0
197,88,0
110,201,0
82,159,0
197,88,0
111,202,0
82,159,0
197,88,0
112,203,0
82,159,0
197,88,0
113,204,0
82,159,0
197,88,0
114,205,0
82,159,0
197,88,0
115,206,0
82,159,0
197,88,0
116,207,0
82,159,0
197,88,0
117,208,0
82,159,0
198,88,0
110,209,0
82,159,0
198,89,0
111,195,0
82,159,0
198,89,0
112,196,0
82,159,0
198,89,0
113,197,0
82,159,0
198,89,0
114,198,0
82,159,0
198,89,0
115,199,0
82,159,0
198,89,0
116,200,0
82,159,0
199,89,0
110,201,0
82,159,0
199,89,0
111,202,0
82,159,0
199,89,0
112,203,0
82,159,0
199,89,0
113,204,0
82,159,0
199,89,0
114,205,0
82,159,0
199,89,0
115,206,0
82,159,0
200,89,0
113,207,0
82,159,0
200,89,0
114,208,0
82,159,0
200,89,0
115,209,0
83,159,0
195,90,0
117,196,0
83,159,0
196,90,0
115,197,0
83,159,0
196,90,0
116,198,0
83,159,0
196,90,0
117,199,0
83,159,0
197,90,0
113,200,0
83,159,0
197,90,0
114,201,0
83,159,0
197,90,0
115,202,0
83,159,0
197,90,0
116,203,0
83,159,0
198,90,0
111,204,0
83,159,0
198,90,0
112,205,0
83,159,0
198,90,0
113,206,0
83,159,0
198,90,0
114,207,0
83,159,0
198,90,0
115,208,0
83,159,0
199,90,0
111,209,0
83,159,0
199,91,0
112,198,0
83,159,0
199,91,0
113,199,0
83,159,0
199,91,0
114,200,0
83,159,0
199,91,0
115,201,0
83,159,0
200,91,0
114,202,0
83,159,0
200,91,0
115,203,0
84,159,0
198,91,0
115,204,0
84,159,0
199,91,0
113,205,0
84,159,0
199,91,0
114,206,0
0,159,0
0,91,0
0,207,0
0,159,0
0,91,0
0,208,0
0,159,0
0,91,0
0,209,0
0,159,0
0,92,0
0,200,0
0,159,0
0,92,0
0,201,0
0,159,0
0,92,0
0,202,0
0,159,0
0,92,0
0,203,0
0,159,0
0,92,0
0,204,0
0,159,0
0,92,0
0,205,0
0,159,0
0,92,0
0,206,0
0,159,0
0,92,0
0,207,0
0,159,0
0,92,0
0,208,0
0,159,0
0,92,0
0,209,0
0,159,0
0,93,0
0,204,0
0,159,0
0,93,0
0,205,0
0,159,0
0,93,0
0,206,0
0,159,0
0,93,0
0,207,0
0,159,0
0,93,0
0,208,0
0,159,0
0,93,0
0,209,0
0,160,0
0,79,0
0,203,0
0,160,0
0,79,0
0,204,0
0,160,0
0,80,0
0,202,0
0,160,0
0,80,0
0,203,0
0,160,0
0,80,0
0,204,0
0,160,0
0,80,0
0,205,0
0,160,0
0,80,0
0,206,0
0,160,0
0,81,0
0,202,0
0,160,0
0,81,0
0,203,0
0,160,0
0,81,0
0,204,0
0,160,0
0,81,0
0,205,0
0,160,0
0,81,0
0,206,0
0,160,0
0,81,0
0,207,0
0,160,0
0,81,0
0,208,0
0,160,0
0,81,0
0,209,0
0,160,0
0,82,0
0,202,0
0,160,0
0,82,0
0,203,0
0,160,0
0,82,0
0,204,0
0,160,0
0,82,0
0,205,0
0,160,0
0,82,0
0,206,0
0,160,0
0,82,0
0,207,0
0,160,0
0,82,0
0,208,0
0,160,0
0,82,0
0,209,0
0,160,0
0,83,0
0,202,0
0,160,0
0,83,0
0,203,0
0,160,0
0,83,0
0,204,0
0,160,0
0,83,0
0,205,0
0,160,0
0,83,0
0,206,0
0,160,0
0,83,0
0,207,0
0,160,0
0,83,0
0,208,0
0,160,0
0,83,0
0,209,0
0,160,0
0,84,0
0,203,0
0,160,0
0,84,0
0,204,0
0,160,0
0,84,0
0,205,0
0,160,0
0,84,0
0,206,0
0,160,0
0,84,0
0,207,0
0,160,0
0,84,0
0,208,0
0,160,0
0,84,0
0,209,0
0,160,0
0,84,0
0,210,0
0,160,0
0,85,0
0,200,0
0,160,0
0,85,0
0,201,0
0,160,0
0,85,0
0,202,0
0,160,0
0,85,0
0,203,0
0,160,0
0,85,0
0,204,0
0,160,0
0,85,0
0,205,0
0,160,0
0,85,0
0,206,0
0,160,0
0,85,0
0,207,0
0,160,0
0,85,0
0,208,0
0,160,0
0,85,0
0,209,0
0,160,0
0,85,0
0,210,0
0,160,0
0,86,0
0,195,0
0,160,0
0,86,0
0,196,0
0,160,0
0,86,0
0,197,0
0,160,0
0,86,0
0,198,0
0,160,0
0,86,0
0,199,0
0,160,0
0,86,0
0,200,0
0,160,0
0,86,0
0,201,0
0,160,0
0,86,0
0,202,0
0,160,0
0,86,0
0,203,0
0,160,0
0,86,0
0,204,0
0,160,0
0,86,0
0,205,0
0,160,0
0,86,0
0,206,0
0,160,0
0,86,0
0,207,0
0,160,0
0,86,0
0,208,0
0,160,0
0,86,0
0,209,0
0,160,0
0,87,0
0,195,0
0,160,0
0,87,0
0,196,0
0,160,0
0,87,0
0,197,0
0,160,0
0,87,0
0,198,0
0,160,0
0,87,0
0,199,0
0,160,0
0,87,0
0,200,0
0,160,0
0,87,0
0,201,0
0,160,0
0,87,0
0,202,0
0,160,0
0,87,0
0,203,0
0,160,0
0,87,0
0,204,0
0,160,0
0,87,0
0,205,0
0,160,0
0,87,0
0,206,0
0,160,0
0,87,0
0,207,0
0,160,0
0,87,0
0,208,0
0,160,0
0,87,0
0,209,0
0,160,0
0,88,0
0,195,0
0,160,0
0,88,0
0,196,0
0,160,0
0,88,0
0,197,0
0,160,0
0,88,0
0,198,0
0,160,0
0,88,0
0,199,0
0,160,0
0,88,0
0,200,0
0,160,0
0,88,0
0,201,0
0,160,0
0,88,0
0,202,0
0,160,0
0,88,0
0,203,0
0,160,0
0,88,0
0,204,0
0,160,0
0,88,0
0,205,0
0,160,0
0,88,0
0,206,0
0,160,0
0,88,0
0,207,0
0,160,0
0,88,0
0,208,0
0,160,0
0,88,0
0,209,0
0,160,0
0,89,0
0,195,0
0,160,0
0,89,0
0,196,0
0,160,0
0,89,0
0,197,0
0,160,0
0,89,0
0,198,0
0,160,0
0,89,0
0,199,0
0,160,0
0,89,0
0,200,0
0,160,0
0,89,0
0,201,0
0,160,0
0,89,0
0,202,0
0,160,0
0,89,0
0,203,0
0,160,0
0,89,0
0,204,0
0,160,0
0,89,0
0,205,0
0,160,0
0,89,0
0,206,0
0,160,0
0,89,0
0,207,0
0,160,0
0,89,0
0,208,0
0,160,0
0,89,0
0,209,0
0,160,0
0,90,0
0,196,0
0,160,0
0,90,0
0,197,0
0,160,0
0,90,0
0,198,0
0,160,0
0,90,0
0,199,0
0,160,0
0,90,0
0,200,0
0,160,0
0,90,0
0,201,0
0,160,0
0,90,0
0,202,0
0,160,0
0,90,0
0,203,0
0,160,0
0,90,0
0,204,0
0,160,0
0,90,0
0,205,0
0,160,0
0,90,0
0,206,0
0,160,0
0,90,0
0,207,0
0,160,0
0,90,0
0,208,0
0,160,0
0,90,0
0,209,0
0,160,0
0,91,0
0,197,0
0,160,0
0,91,0
0,198,0
0,160,0
0,91,0
0,199,0
0,160,0
0,91,0
0,200,0
0,160,0
0,91,0
0,201,0
0,160,0
0,91,0
0,202,0
0,160,0
0,91,0
0,203,0
0,160,0
0,91,0
0,204,0
0,160,0
0,91,0
0,205,0
0,160,0
0,91,0
0,206,0
0,160,0
0,91,0
0,207,0
0,160,0
0,91,0
0,208,0
0,160,0
0,91,0
0,209,0
0,160,0
0,92,0
0,200,0
0,160,0
0,92,0
0,201,0
0,160,0
0,92,0
0,202,0
0,160,0
0,92,0
0,203,0
0,160,0
0,92,0
0,204,0
0,160,0
0,92,0
0,205,0
0,160,0
0,92,0
0,206,0
0,160,0
0,92,0
0,207,0
0,160,0
0,92,0
0,208,0
0,160,0
0,92,0
0,209,0
0,160,0
0,93,0
0,204,0
0,160,0
0,93,0
0,205,0
0,160,0
0,93,0
0,206,0
0,160,0
0,93,0
0,207,0
0,160,0
0,93,0
0,208,0
0,160,0
0,93,0
0,209,0
0,161,0
0,79,0
0,203,0
0,161,0
0,80,0
0,203,0
0,161,0
0,80,0
0,204,0
0,161,0
0,80,0
0,205,0
0,161,0
0,81,0
0,202,0
0,161,0
0,81,0
0,203,0
0,161,0
0,81,0
0,204,0
0,161,0
0,81,0
0,205,0
0,161,0
0,81,0
0,206,0
0,161,0
0,81,0
0,207,0
0,161,0
0,82,0
0,202,0
0,161,0
0,82,0
0,203,0
0,161,0
0,82,0
0,204,0
0,161,0
0,82,0
0,205,0
0,161,0
0,82,0
0,206,0
0,161,0
0,82,0
0,207,0
0,161,0
0,82,0
0,208,0
0,161,0
0,82,0
0,209,0
0,161,0
0,82,0
0,210,0
0,161,0
0,83,0
0,203,0
0,161,0
0,83,0
0,204,0
0,161,0
0,83,0
0,205,0
0,161,0
0,83,0
0,206,0
0,161,0
0,83,0
0,207,0
0,161,0
0,83,0
0,208,0
0,161,0
0,83,0
0,209,0
0,161,0
0,83,0
0,210,0
0,161,0
0,84,0
0,203,0
0,161,0
0,84,0
0,204,0
0,161,0
0,84,0
0,205,0
0,161,0
0,84,0
0,206,0
0,161,0
0,84,0
0,207,0
0,161,0
0,84,0
0,208,0
0,161,0
0,84,0
0,209,0
0,161,0
0,84,0
0,210,0
0,161,0
0,85,0
0,204,0
0,161,0
0,85,0
0,205,0
0,161,0
0,86,0
0,196,0
0,161,0
0,86,0
0,197,0
0,161,0
0,86,0
0,198,0
0,161,0
0,86,0
0,199,0
0,161,0
0,86,0
0,200,0
0,161,0
0,86,0
0,201,0
0,161,0
0,86,0
0,202,0
0,161,0
0,86,0
0,203,0
0,161,0
0,87,0
0,195,0
0,161,0
0,87,0
0,196,0
0,161,0
0,87,0
0,197,0
0,161,0
0,87,0
0,198,0
0,161,0
0,87,0
0,199,0
0,161,0
0,87,0
0,200,0
0,161,0
0,87,0
0,201,0
0,161,0
0,87,0
0,202,0
0,161,0
0,87,0
0,203,0
0,161,0
0,87,0
0,204,0
0,161,0
0,87,0
0,208,0
0,161,0
0,88,0
0,195,0
0,161,0
0,88,0
0,196,0
0,161,0
0,88,0
0,197,0
0,161,0
0,88,0
0,198,0
0,161,0
0,88,0
0,199,0
0,161,0
0,88,0
0,200,0
0,161,0
0,88,0
0,201,0
0,161,0
0,88,0
0,202,0
0,161,0
0,88,0
0,203,0
0,161,0
0,88,0
0,204,0
0,161,0
0,88,0
0,205,0
0,161,0
0,88,0
0,206,0
0,161,0
0,88,0
0,207,0
0,161,0
0,88,0
0,208,0
0,161,0
0,88,0
0,209,0
0,161,0
0,88,0
0,210,0
0,161,0
0,89,0
0,195,0
0,161,0
0,89,0
0,196,0
0,161,0
0,89,0
0,197,0
0,161,0
0,89,0
0,198,0
0,161,0
0,89,0
0,199,0
0,161,0
0,89,0
0,200,0
0,161,0
0,89,0
0,201,0
0,161,0
0,89,0
0,202,0
0,161,0
0,89,0
0,203,0
0,161,0
0,89,0
0,204,0
0,161,0
0,89,0
0,205,0
0,161,0
0,89,0
0,206,0
0,161,0
0,89,0
0,207,0
0,161,0
0,89,0
0,208,0
0,161,0
0,89,0
0,209,0
0,161,0
0,90,0
0,196,0
0,161,0
0,90,0
0,197,0
0,161,0
0,90,0
0,198,0
0,161,0
0,90,0
0,199,0
0,161,0
0,90,0
0,200,0
0,161,0
0,90,0
0,201,0
0,161,0
0,90,0
0,202,0
0,161,0
0,90,0
0,203,0
0,161,0
0,90,0
0,204,0
0,161,0
0,90,0
0,205,0
0,161,0
0,90,0
0,206,0
0,161,0
0,90,0
0,207,0
0,161,0
0,90,0
0,208,0
0,161,0
0,90,0
0,209,0
0,161,0
0,91,0
0,197,0
0,161,0
0,91,0
0,198,0
0,161,0
0,91,0
0,199,0
0,161,0
0,91,0
0,200,0
0,161,0
0,91,0
0,201,0
0,161,0
0,91,0
0,202,0
0,161,0
0,91,0
0,203,0
0,161,0
0,91,0
0,204,0
0,161,0
0,91,0
0,205,0
0,161,0
0,91,0
0,206,0
0,161,0
0,91,0
0,207,0
0,161,0
0,91,0
0,208,0
0,161,0
0,91,0
0,209,0
0,161,0
0,92,0
0,200,0
0,161,0
0,92,0
0,201,0
0,161,0
0,92,0
0,202,0
0,161,0
0,92,0
0,203,0
0,161,0
0,92,0
0,204,0
0,161,0
0,92,0
0,205,0
0,161,0
0,92,0
0,206,0
0,161,0
0,92,0
0,207,0
0,161,0
0,92,0
0,208,0
0,161,0
0,92,0
0,209,0
0,161,0
0,93,0
0,203,0
0,161,0
0,93,0
0,204,0
0,161,0
0,93,0
0,205,0
0,161,0
0,93,0
0,206,0
0,161,0
0,93,0
0,207,0
0,161,0
0,93,0
0,208,0
0,161,0
0,93,0
0,209,0
0,162,0
0,80,0
0,203,0
0,162,0
0,80,0
0,204,0
0,162,0
0,81,0
0,203,0
0,162,0
0,81,0
0,204,0
0,162,0
0,81,0
0,205,0
0,162,0
0,81,0
0,206,0
0,162,0
0,82,0
0,202,0
0,162,0
0,82,0
0,203,0
0,162,0
0,82,0
0,204,0
0,162,0
0,82,0
0,205,0
0,162,0
0,82,0
0,206,0
0,162,0
0,82,0
0,207,0
0,162,0
0,82,0
0,208,0
0,162,0
0,82,0
0,209,0
0,162,0
0,82,0
0,210,0
0,162,0
0,83,0
0,202,0
0,162,0
0,83,0
0,203,0
0,162,0
0,83,0
0,204,0
0,162,0
0,83,0
0,205,0
0,162,0
0,83,0
0,206,0
0,162,0
0,83,0
0,207,0
0,162,0
0,83,0
0,208,0
0,162,0
0,83,0
0,209,0
0,162,0
0,84,0
0,202,0
0,162,0
0,84,0
0,203,0
0,162,0
0,89,0
0,203,0
0,162,0
0,89,0
0,204,0
0,162,0
0,89,0
0,207,0
0,162,0
0,89,0
0,208,0
0,162,0
0,89,0
0,209,0
0,162,0
0,89,0
0,210,0
0,162,0
0,90,0
0,202,0
0,162,0
0,90,0
0,203,0
0,162,0
0,90,0
0,204,0
0,162,0
0,90,0
0,205,0
0,162,0
0,90,0
0,206,0
0,162,0
0,90,0
0,207,0
0,162,0
0,90,0
0,208,0
0,162,0
0,90,0
0,209,0
0,162,0
0,90,0
0,210,0
0,162,0
0,91,0
0,201,0
0,162,0
0,91,0
0,202,0
0,162,0
0,91,0
0,203,0
0,162,0
0,91,0
0,204,0
0,162,0
0,91,0
0,205,0
0,162,0
0,91,0
0,206,0
0,162,0
0,91,0
0,207,0
0,162,0
0,91,0
0,208,0
0,162,0
0,91,0
0,209,0
0,162,0
0,91,0
0,210,0
0,162,0
0,92,0
0,201,0
0,162,0
0,92,0
0,202,0
0,162,0
0,92,0
0,203,0
0,162,0
0,92,0
0,204,0
0,162,0
0,92,0
0,205,0
0,162,0
0,92,0
0,206,0
0,162,0
0,92,0
0,207,0
0,162,0
0,92,0
0,208,0
0,162,0
0,92,0
0,209,0
0,162,0
0,92,0
0,210,0
0,162,0
0,93,0
0,203,0
0,162,0
0,93,0
0,204,0
0,162,0
0,93,0
0,205,0
0,162,0
0,93,0
0,206,0
0,162,0
0,93,0
0,207,0
0,162,0
0,93,0
0,208,0
0,162,0
0,93,0
0,209,0
0,163,0
0,81,0
0,203,0
0,163,0
0,81,0
0,204,0
0,163,0
0,81,0
0,205,0
0,163,0
0,81,0
0,206,0
0,163,0
0,82,0
0,202,0
0,163,0
0,82,0
0,203,0
0,163,0
0,90,0
0,210,0
0,163,0
0,91,0
0,209,0
0,163,0
0,91,0
0,210,0
0,163,0
0,92,0
0,209,0
0,163,0
0,92,0
0,210,0
0,163,0
0,93,0
0,209,0
