x[cm]_0	X-NO_0	x[cm]_1	X-NO_1	x[cm]_2	X-NO_2
3.31934E-01	1.11357E-01	2.13263E-01	6.29304E-01	8.53557E-01	6.25655E+00
3.32544E-01	1.11924E-01	2.13691E-01	6.31503E-01	8.54730E-01	6.28298E+00
3.33155E-01	1.12493E-01	2.14120E-01	6.33712E-01	8.55904E-01	6.30944E+00
3.33765E-01	1.13065E-01	2.14552E-01	6.35935E-01	8.57077E-01	6.33592E+00
3.34376E-01	1.13638E-01	2.14984E-01	6.38168E-01	8.58251E-01	6.36241E+00
3.34987E-01	1.14213E-01	2.15416E-01	6.40405E-01	8.59425E-01	6.38891E+00
3.35597E-01	1.14791E-01	2.15848E-01	6.42648E-01	8.60598E-01	6.41542E+00
3.36208E-01	1.15371E-01	2.16280E-01	6.44895E-01	8.61772E-01	6.44194E+00
3.36819E-01	1.15953E-01	2.16712E-01	6.47147E-01	8.62945E-01	6.46846E+00
3.37430E-01	1.16538E-01	2.17144E-01	6.49404E-01	8.64119E-01	6.49500E+00
3.38041E-01	1.17124E-01	2.17576E-01	6.51666E-01	8.65293E-01	6.52154E+00
3.38652E-01	1.17713E-01	2.18009E-01	6.53937E-01	8.66471E-01	6.54818E+00
3.39262E-01	1.18304E-01	2.18444E-01	6.56222E-01	8.67656E-01	6.57496E+00
3.39873E-01	1.18897E-01	2.18879E-01	6.58519E-01	8.68843E-01	6.60182E+00
3.40484E-01	1.19492E-01	2.19315E-01	6.60821E-01	8.70030E-01	6.62867E+00
3.41095E-01	1.20089E-01	2.19751E-01	6.63129E-01	8.71218E-01	6.65552E+00
3.41706E-01	1.20689E-01	2.20187E-01	6.65442E-01	8.72405E-01	6.68236E+00
3.42317E-01	1.21291E-01	2.20623E-01	6.67760E-01	8.73592E-01	6.70920E+00
3.42928E-01	1.21896E-01	2.21059E-01	6.70083E-01	8.74779E-01	6.73604E+00
3.43540E-01	1.22502E-01	2.21495E-01	6.72412E-01	8.75967E-01	6.76286E+00
3.44151E-01	1.23112E-01	2.21931E-01	6.74747E-01	8.77154E-01	6.78968E+00
3.44763E-01	1.23723E-01	2.22369E-01	6.77094E-01	8.78342E-01	6.81650E+00
3.45374E-01	1.24336E-01	2.22808E-01	6.79453E-01	8.79537E-01	6.84347E+00
3.45986E-01	1.24952E-01	2.23247E-01	6.81821E-01	8.80746E-01	6.87074E+00
3.46597E-01	1.25570E-01	2.23687E-01	6.84193E-01	8.81962E-01	6.89814E+00
3.47209E-01	1.26191E-01	2.24126E-01	6.86572E-01	8.83177E-01	6.92552E+00
3.47820E-01	1.26814E-01	2.24565E-01	6.88955E-01	8.84392E-01	6.95288E+00
3.48432E-01	1.27438E-01	2.25005E-01	6.91344E-01	8.85608E-01	6.98023E+00
3.49044E-01	1.28066E-01	2.25444E-01	6.93738E-01	8.86823E-01	7.00755E+00
3.49656E-01	1.28696E-01	2.25884E-01	6.96137E-01	8.88039E-01	7.03485E+00
3.50269E-01	1.29329E-01	2.26324E-01	6.98546E-01	8.89254E-01	7.06213E+00
3.50882E-01	1.29965E-01	2.26765E-01	7.00967E-01	8.90469E-01	7.08938E+00
3.51495E-01	1.30603E-01	2.27207E-01	7.03398E-01	8.91692E-01	7.11676E+00
3.52108E-01	1.31244E-01	2.27649E-01	7.05834E-01	8.92933E-01	7.14454E+00
3.52722E-01	1.31887E-01	2.28092E-01	7.08276E-01	8.94191E-01	7.17265E+00
3.53335E-01	1.32532E-01	2.28534E-01	7.10724E-01	8.95453E-01	7.20083E+00
3.53948E-01	1.33179E-01	2.28976E-01	7.13177E-01	8.96716E-01	7.22897E+00
3.54561E-01	1.33829E-01	2.29418E-01	7.15636E-01	8.97978E-01	7.25708E+00
3.55174E-01	1.34481E-01	2.29860E-01	7.18101E-01	8.99240E-01	7.28515E+00
3.55787E-01	1.35136E-01	2.30303E-01	7.20573E-01	9.00503E-01	7.31318E+00
3.56402E-01	1.35794E-01	2.30746E-01	7.23056E-01	9.01765E-01	7.34117E+00
3.57018E-01	1.36457E-01	2.31190E-01	7.25548E-01	9.03028E-01	7.36912E+00
3.57634E-01	1.37122E-01	2.31634E-01	7.28047E-01	9.04305E-01	7.39736E+00
3.58251E-01	1.37790E-01	2.32078E-01	7.30552E-01	9.05615E-01	7.42626E+00
3.58868E-01	1.38460E-01	2.32522E-01	7.33063E-01	9.06943E-01	7.45551E+00
3.59484E-01	1.39133E-01	2.32967E-01	7.35580E-01	9.08272E-01	7.48473E+00
3.60101E-01	1.39808E-01	2.33411E-01	7.38102E-01	9.09601E-01	7.51390E+00
3.60717E-01	1.40486E-01	2.33855E-01	7.40631E-01	9.10930E-01	7.54301E+00
3.61334E-01	1.41166E-01	2.34299E-01	7.43165E-01	9.12260E-01	7.57206E+00
3.61950E-01	1.41849E-01	2.34744E-01	7.45708E-01	9.13589E-01	7.60105E+00
3.62567E-01	1.42534E-01	2.35189E-01	7.48259E-01	9.14920E-01	7.63001E+00
3.63186E-01	1.43224E-01	2.35634E-01	7.50818E-01	9.16273E-01	7.65941E+00
3.63807E-01	1.43919E-01	2.36080E-01	7.53383E-01	9.17668E-01	7.68961E+00
3.64429E-01	1.44618E-01	2.36525E-01	7.55954E-01	9.19081E-01	7.72015E+00
3.65051E-01	1.45320E-01	2.36971E-01	7.58530E-01	9.20494E-01	7.75062E+00
3.65673E-01	1.46024E-01	2.37416E-01	7.61113E-01	9.21907E-01	7.78101E+00
3.66296E-01	1.46731E-01	2.37862E-01	7.63701E-01	9.23321E-01	7.81131E+00
3.66918E-01	1.47440E-01	2.38307E-01	7.66296E-01	9.24734E-01	7.84154E+00
3.67540E-01	1.48152E-01	2.38753E-01	7.68896E-01	9.26149E-01	7.87170E+00
3.68162E-01	1.48866E-01	2.39198E-01	7.71504E-01	9.27590E-01	7.90234E+00
3.68784E-01	1.49583E-01	2.39644E-01	7.74117E-01	9.29080E-01	7.93394E+00
3.69407E-01	1.50303E-01	2.40090E-01	7.76737E-01	9.30595E-01	7.96595E+00
3.70031E-01	1.51028E-01	2.40535E-01	7.79363E-01	9.32110E-01	7.99785E+00
3.70658E-01	1.51758E-01	2.40981E-01	7.81995E-01	9.33624E-01	8.02964E+00
3.71286E-01	1.52493E-01	2.41427E-01	7.84633E-01	9.35139E-01	8.06133E+00
3.71914E-01	1.53230E-01	2.41872E-01	7.87276E-01	9.36653E-01	8.09290E+00
3.72543E-01	1.53970E-01	2.42318E-01	7.89926E-01	9.38190E-01	8.12482E+00
3.73171E-01	1.54713E-01	2.42764E-01	7.92581E-01	9.39778E-01	8.15768E+00
3.73799E-01	1.55458E-01	2.43209E-01	7.95243E-01	9.41403E-01	8.19120E+00
3.74427E-01	1.56207E-01	2.43655E-01	7.97909E-01	9.43037E-01	8.22474E+00
3.75055E-01	1.56958E-01	2.44100E-01	8.00580E-01	9.44671E-01	8.25815E+00
3.75684E-01	1.57712E-01	2.44546E-01	8.03258E-01	9.46305E-01	8.29142E+00
3.76312E-01	1.58469E-01	2.44991E-01	8.05941E-01	9.47939E-01	8.32466E+00
3.76941E-01	1.59230E-01	2.45437E-01	8.08631E-01	9.49611E-01	8.35866E+00
3.77573E-01	1.59996E-01	2.45882E-01	8.11326E-01	9.51354E-01	8.39399E+00
3.78204E-01	1.60765E-01	2.46328E-01	8.14027E-01	9.53134E-01	8.42988E+00
3.78836E-01	1.61538E-01	2.46773E-01	8.16734E-01	9.54913E-01	8.46561E+00
3.79468E-01	1.62313E-01	2.47219E-01	8.19446E-01	9.56692E-01	8.50118E+00
3.80100E-01	1.63091E-01	2.47664E-01	8.22165E-01	9.58471E-01	8.53658E+00
3.80731E-01	1.63872E-01	2.48109E-01	8.24887E-01	9.60287E-01	8.57253E+00
3.81363E-01	1.64657E-01	2.48554E-01	8.27615E-01	9.62181E-01	8.60984E+00
3.81995E-01	1.65443E-01	2.48999E-01	8.30349E-01	9.64121E-01	8.64788E+00
3.82626E-01	1.66233E-01	2.49445E-01	8.33089E-01	9.66067E-01	8.68581E+00
3.83258E-01	1.67026E-01	2.49890E-01	8.35834E-01	9.68013E-01	8.72354E+00
3.83890E-01	1.67822E-01	2.50335E-01	8.38586E-01	9.69970E-01	8.76127E+00
3.84521E-01	1.68620E-01	2.50780E-01	8.41342E-01	9.71982E-01	8.79984E+00
3.85152E-01	1.69422E-01	2.51225E-01	8.44105E-01	9.74069E-01	8.83961E+00
3.85784E-01	1.70226E-01	2.51670E-01	8.46873E-01	9.76188E-01	8.87974E+00
3.86415E-01	1.71033E-01	2.52115E-01	8.49647E-01	9.78308E-01	8.91962E+00
3.87046E-01	1.71843E-01	2.52560E-01	8.52426E-01	9.80432E-01	8.95933E+00
3.87678E-01	1.72656E-01	2.53005E-01	8.55210E-01	9.82603E-01	8.99965E+00
3.88309E-01	1.73473E-01	2.53450E-01	8.58000E-01	9.84856E-01	9.04120E+00
3.88940E-01	1.74292E-01	2.53895E-01	8.60796E-01	9.87147E-01	9.08316E+00
3.89572E-01	1.75114E-01	2.54340E-01	8.63597E-01	9.89439E-01	9.12481E+00
3.90203E-01	1.75939E-01	2.54785E-01	8.66404E-01	9.91745E-01	9.16643E+00
3.90833E-01	1.76766E-01	2.55230E-01	8.69217E-01	9.94113E-01	9.20884E+00
3.91463E-01	1.77595E-01	2.55675E-01	8.72034E-01	9.96558E-01	9.25228E+00
3.92091E-01	1.78426E-01	2.56120E-01	8.74858E-01	9.99034E-01	9.29591E+00
3.92720E-01	1.79260E-01	2.56566E-01	8.77687E-01	1.00151E+00	9.33918E+00
3.93349E-01	1.80097E-01	2.57011E-01	8.80521E-01	1.00403E+00	9.38291E+00
3.93977E-01	1.80937E-01	2.57456E-01	8.83361E-01	1.00666E+00	9.42800E+00
3.94606E-01	1.81780E-01	2.57901E-01	8.86207E-01	1.00934E+00	9.47368E+00
3.95235E-01	1.82626E-01	2.58346E-01	8.89057E-01	1.01203E+00	9.51904E+00
3.95863E-01	1.83475E-01	2.58791E-01	8.91914E-01	1.01477E+00	9.56474E+00
3.96492E-01	1.84327E-01	2.59236E-01	8.94775E-01	1.01761E+00	9.61173E+00
3.97120E-01	1.85183E-01	2.59681E-01	8.97642E-01	1.02052E+00	9.65945E+00
3.97749E-01	1.86041E-01	2.60126E-01	9.00514E-01	1.02345E+00	9.70690E+00
3.98376E-01	1.86900E-01	2.60571E-01	9.03392E-01	1.02644E+00	9.75479E+00
3.99002E-01	1.87761E-01	2.61016E-01	9.06276E-01	1.02954E+00	9.80410E+00
3.99628E-01	1.88626E-01	2.61461E-01	9.09167E-01	1.03272E+00	9.85391E+00
4.00254E-01	1.89494E-01	2.61907E-01	9.12064E-01	1.03592E+00	9.90355E+00
4.00881E-01	1.90364E-01	2.62352E-01	9.14966E-01	1.03921E+00	9.95394E+00
4.01507E-01	1.91238E-01	2.62798E-01	9.17874E-01	1.04262E+00	1.00054E+01
4.02133E-01	1.92115E-01	2.63243E-01	9.20786E-01	1.04606E+00	1.00569E+01
4.02760E-01	1.92995E-01	2.63689E-01	9.23704E-01	1.04957E+00	1.01086E+01
4.03386E-01	1.93878E-01	2.64135E-01	9.26628E-01	1.05321E+00	1.01616E+01
4.04012E-01	1.94764E-01	2.64580E-01	9.29556E-01	1.05692E+00	1.02152E+01
4.04638E-01	1.95653E-01	2.65026E-01	9.32490E-01	1.06069E+00	1.02688E+01
4.05264E-01	1.96545E-01	2.65472E-01	9.35431E-01	1.06457E+00	1.03234E+01
4.05889E-01	1.97439E-01	2.65918E-01	9.38383E-01	1.06856E+00	1.03785E+01
4.06515E-01	1.98336E-01	2.66365E-01	9.41342E-01	1.07260E+00	1.04337E+01
4.07140E-01	1.99237E-01	2.66812E-01	9.44308E-01	1.07676E+00	1.04896E+01
4.07765E-01	2.00140E-01	2.67259E-01	9.47278E-01	1.08103E+00	1.05462E+01
4.08390E-01	2.01046E-01	2.67707E-01	9.50254E-01	1.08538E+00	1.06028E+01
4.09015E-01	2.01956E-01	2.68154E-01	9.53235E-01	1.08984E+00	1.06599E+01
4.09640E-01	2.02869E-01	2.68601E-01	9.56222E-01	1.09443E+00	1.07178E+01
4.10265E-01	2.03784E-01	2.69048E-01	9.59213E-01	1.09910E+00	1.07756E+01
4.10891E-01	2.04703E-01	2.69495E-01	9.62210E-01	1.10387E+00	1.08338E+01
4.11516E-01	2.05626E-01	2.69943E-01	9.65217E-01	1.10879E+00	1.08927E+01
4.12141E-01	2.06551E-01	2.70392E-01	9.68239E-01	1.11379E+00	1.09514E+01
4.12766E-01	2.07479E-01	2.70842E-01	9.71273E-01	1.11889E+00	1.10102E+01
4.13390E-01	2.08410E-01	2.71293E-01	9.74316E-01	1.12414E+00	1.10697E+01
4.14015E-01	2.09344E-01	2.71744E-01	9.77363E-01	1.12947E+00	1.11288E+01
4.14640E-01	2.10281E-01	2.72194E-01	9.80416E-01	1.13488E+00	1.11877E+01
4.15265E-01	2.11221E-01	2.72645E-01	9.83474E-01	1.14045E+00	1.12471E+01
4.15889E-01	2.12165E-01	2.73096E-01	9.86537E-01	1.14608E+00	1.13061E+01
4.16514E-01	2.13112E-01	2.73546E-01	9.89606E-01	1.15178E+00	1.13646E+01
4.17139E-01	2.14062E-01	2.73997E-01	9.92679E-01	1.15762E+00	1.14231E+01
4.17764E-01	2.15015E-01	2.74449E-01	9.95763E-01	1.16353E+00	1.14814E+01
4.18389E-01	2.15971E-01	2.74902E-01	9.98867E-01	1.16949E+00	1.15390E+01
4.19013E-01	2.16930E-01	2.75358E-01	1.00199E+00	1.17555E+00	1.15962E+01
4.19638E-01	2.17893E-01	2.75815E-01	1.00513E+00	1.18169E+00	1.16530E+01
4.20263E-01	2.18858E-01	2.76272E-01	1.00827E+00	1.18786E+00	1.17089E+01
4.20888E-01	2.19827E-01	2.76729E-01	1.01142E+00	1.19410E+00	1.17641E+01
4.21512E-01	2.20798E-01	2.77186E-01	1.01457E+00	1.20045E+00	1.18192E+01
4.22137E-01	2.21772E-01	2.77643E-01	1.01773E+00	1.20687E+00	1.18736E+01
4.22762E-01	2.22748E-01	2.78100E-01	1.02090E+00	1.21329E+00	1.19268E+01
4.23387E-01	2.23728E-01	2.78557E-01	1.02407E+00	1.21980E+00	1.19796E+01
4.24011E-01	2.24711E-01	2.79014E-01	1.02724E+00	1.22643E+00	1.20321E+01
4.24636E-01	2.25696E-01	2.79474E-01	1.03044E+00	1.23312E+00	1.20839E+01
4.25261E-01	2.26685E-01	2.79937E-01	1.03368E+00	1.23981E+00	1.21345E+01
4.25886E-01	2.27676E-01	2.80403E-01	1.03693E+00	1.24658E+00	1.21846E+01
4.26511E-01	2.28672E-01	2.80869E-01	1.04019E+00	1.25352E+00	1.22347E+01
4.27136E-01	2.29670E-01	2.81334E-01	1.04345E+00	1.26054E+00	1.22842E+01
4.27762E-01	2.30673E-01	2.81800E-01	1.04672E+00	1.26757E+00	1.23326E+01
4.28389E-01	2.31679E-01	2.82266E-01	1.04999E+00	1.27464E+00	1.23801E+01
4.29015E-01	2.32689E-01	2.82731E-01	1.05327E+00	1.28186E+00	1.24275E+01
4.29641E-01	2.33701E-01	2.83197E-01	1.05656E+00	1.28925E+00	1.24749E+01
4.30268E-01	2.34716E-01	2.83663E-01	1.05985E+00	1.29670E+00	1.25213E+01
4.30894E-01	2.35734E-01	2.84131E-01	1.06316E+00	1.30415E+00	1.25667E+01
4.31521E-01	2.36755E-01	2.84604E-01	1.06652E+00	1.31168E+00	1.26114E+01
4.32147E-01	2.37779E-01	2.85080E-01	1.06990E+00	1.31944E+00	1.26562E+01
4.32773E-01	2.38806E-01	2.85556E-01	1.07329E+00	1.32738E+00	1.27009E+01
4.33400E-01	2.39836E-01	2.86032E-01	1.07668E+00	1.33538E+00	1.27447E+01
4.34027E-01	2.40871E-01	2.86509E-01	1.08008E+00	1.34337E+00	1.27873E+01
4.34656E-01	2.41912E-01	2.86985E-01	1.08349E+00	1.35145E+00	1.28291E+01
4.35287E-01	2.42959E-01	2.87462E-01	1.08690E+00	1.35973E+00	1.28709E+01
4.35918E-01	2.44009E-01	2.87938E-01	1.09032E+00	1.36820E+00	1.29124E+01
4.36550E-01	2.45063E-01	2.88414E-01	1.09374E+00	1.37673E+00	1.29529E+01
4.37181E-01	2.46119E-01	2.88892E-01	1.09718E+00	1.38525E+00	1.29923E+01
4.37812E-01	2.47179E-01	2.89375E-01	1.10066E+00	1.39379E+00	1.30306E+01
4.38443E-01	2.48242E-01	2.89861E-01	1.10418E+00	1.40239E+00	1.30681E+01
4.39074E-01	2.49307E-01	2.90349E-01	1.10771E+00	1.41105E+00	1.31047E+01
4.39706E-01	2.50376E-01	2.90837E-01	1.11124E+00	1.41972E+00	1.31402E+01
4.40337E-01	2.51448E-01	2.91325E-01	1.11478E+00	1.42840E+00	1.31747E+01
4.40968E-01	2.52523E-01	2.91812E-01	1.11833E+00	1.43705E+00	1.32080E+01
4.41602E-01	2.53605E-01	2.92300E-01	1.12188E+00	1.44557E+00	1.32398E+01
4.42240E-01	2.54698E-01	2.92788E-01	1.12544E+00	1.45390E+00	1.32700E+01
4.42880E-01	2.55798E-01	2.93275E-01	1.12901E+00	1.46213E+00	1.32989E+01
4.43521E-01	2.56901E-01	2.93764E-01	1.13258E+00	1.47037E+00	1.33270E+01
4.44161E-01	2.58008E-01	2.94256E-01	1.13619E+00	1.47861E+00	1.33543E+01
4.44802E-01	2.59117E-01	2.94752E-01	1.13984E+00	1.48675E+00	1.33803E+01
4.45442E-01	2.60230E-01	2.95251E-01	1.14351E+00	1.49458E+00	1.34047E+01
4.46083E-01	2.61346E-01	2.95750E-01	1.14719E+00	1.50212E+00	1.34274E+01
4.46723E-01	2.62465E-01	2.96249E-01	1.15088E+00	1.50957E+00	1.34492E+01
4.47364E-01	2.63588E-01	2.96748E-01	1.15457E+00	1.51702E+00	1.34704E+01
4.48004E-01	2.64713E-01	2.97247E-01	1.15826E+00	1.52447E+00	1.34909E+01
4.48645E-01	2.65843E-01	2.97746E-01	1.16197E+00	1.53189E+00	1.35108E+01
4.49290E-01	2.66983E-01	2.98245E-01	1.16568E+00	1.53910E+00	1.35294E+01
4.49942E-01	2.68137E-01	2.98744E-01	1.16939E+00	1.54602E+00	1.35468E+01
4.50596E-01	2.69300E-01	2.99245E-01	1.17313E+00	1.55281E+00	1.35634E+01
4.51250E-01	2.70466E-01	2.99751E-01	1.17691E+00	1.55960E+00	1.35794E+01
4.51904E-01	2.71635E-01	3.00259E-01	1.18071E+00	1.56639E+00	1.35950E+01
4.52558E-01	2.72808E-01	3.00768E-01	1.18453E+00	1.57318E+00	1.36100E+01
4.53212E-01	2.73984E-01	3.01277E-01	1.18835E+00	1.57993E+00	1.36245E+01
4.53867E-01	2.75163E-01	3.01786E-01	1.19219E+00	1.58657E+00	1.36383E+01
4.54521E-01	2.76345E-01	3.02295E-01	1.19602E+00	1.59305E+00	1.36513E+01
4.55175E-01	2.77532E-01	3.02805E-01	1.19987E+00	1.59948E+00	1.36637E+01
4.55829E-01	2.78721E-01	3.03314E-01	1.20372E+00	1.60590E+00	1.36757E+01
4.56484E-01	2.79916E-01	3.03823E-01	1.20757E+00	1.61233E+00	1.36873E+01
4.57145E-01	2.81124E-01	3.04332E-01	1.21144E+00	1.61876E+00	1.36984E+01
4.57813E-01	2.82349E-01	3.04844E-01	1.21533E+00	1.62518E+00	1.37091E+01
4.58484E-01	2.83583E-01	3.05360E-01	1.21926E+00	1.63156E+00	1.37193E+01
4.59155E-01	2.84820E-01	3.05878E-01	1.22321E+00	1.63790E+00	1.37290E+01
4.59826E-01	2.86061E-01	3.06395E-01	1.22717E+00	1.64421E+00	1.37382E+01
4.60497E-01	2.87305E-01	3.06912E-01	1.23113E+00	1.65053E+00	1.37470E+01
4.61168E-01	2.88554E-01	3.07430E-01	1.23510E+00	1.65684E+00	1.37554E+01
4.61839E-01	2.89805E-01	3.07947E-01	1.23907E+00	1.66316E+00	1.37633E+01
4.62510E-01	2.91060E-01	3.08465E-01	1.24306E+00	1.66948E+00	1.37708E+01
4.63181E-01	2.92319E-01	3.08982E-01	1.24705E+00	1.67579E+00	1.37779E+01
4.63852E-01	2.93581E-01	3.09500E-01	1.25105E+00	1.68211E+00	1.37845E+01
4.64525E-01	2.94850E-01	3.10018E-01	1.25506E+00	1.68842E+00	1.37907E+01
4.65204E-01	2.96136E-01	3.10538E-01	1.25909E+00	1.69474E+00	1.37964E+01
4.65892E-01	2.97440E-01	3.11061E-01	1.26315E+00	1.70105E+00	1.38016E+01
4.66582E-01	2.98754E-01	3.11584E-01	1.26722E+00	1.70737E+00	1.38064E+01
4.67272E-01	3.00071E-01	3.12108E-01	1.27130E+00	1.71368E+00	1.38107E+01
4.67962E-01	3.01392E-01	3.12631E-01	1.27539E+00	1.72000E+00	1.38145E+01
4.68653E-01	3.02717E-01	3.13155E-01	1.27948E+00	1.72631E+00	1.38178E+01
4.69343E-01	3.04045E-01	3.13678E-01	1.28358E+00	1.73263E+00	1.38206E+01
4.70033E-01	3.05377E-01	3.14202E-01	1.28769E+00	1.73894E+00	1.38229E+01
4.70723E-01	3.06714E-01	3.14725E-01	1.29181E+00	1.74526E+00	1.38246E+01
4.71413E-01	3.08054E-01	3.15248E-01	1.29593E+00	1.75157E+00	1.38259E+01
4.72104E-01	3.09398E-01	3.15772E-01	1.30007E+00	1.75789E+00	1.38265E+01
4.72796E-01	3.10749E-01	3.16297E-01	1.30421E+00	1.76420E+00	1.38265E+01
4.73494E-01	3.12118E-01	3.16823E-01	1.30837E+00	0.00000E+00	0.00000E+00
4.74200E-01	3.13504E-01	3.17349E-01	1.31254E+00	0.00000E+00	0.00000E+00
4.74909E-01	3.14899E-01	3.17876E-01	1.31672E+00	0.00000E+00	0.00000E+00
4.75617E-01	3.16299E-01	3.18402E-01	1.32091E+00	0.00000E+00	0.00000E+00
4.76326E-01	3.17703E-01	3.18928E-01	1.32510E+00	0.00000E+00	0.00000E+00
4.77034E-01	3.19110E-01	3.19454E-01	1.32930E+00	0.00000E+00	0.00000E+00
4.77743E-01	3.20522E-01	3.19981E-01	1.33350E+00	0.00000E+00	0.00000E+00
4.78451E-01	3.21938E-01	3.20507E-01	1.33772E+00	0.00000E+00	0.00000E+00
4.79160E-01	3.23358E-01	3.21033E-01	1.34194E+00	0.00000E+00	0.00000E+00
4.79868E-01	3.24782E-01	3.21559E-01	1.34617E+00	0.00000E+00	0.00000E+00
4.80576E-01	3.26211E-01	3.22086E-01	1.35040E+00	0.00000E+00	0.00000E+00
4.81286E-01	3.27645E-01	3.22612E-01	1.35465E+00	0.00000E+00	0.00000E+00
4.81999E-01	3.29092E-01	3.23138E-01	1.35890E+00	0.00000E+00	0.00000E+00
4.82718E-01	3.30552E-01	3.23664E-01	1.36315E+00	0.00000E+00	0.00000E+00
4.83437E-01	3.32020E-01	3.24190E-01	1.36742E+00	0.00000E+00	0.00000E+00
4.84157E-01	3.33493E-01	3.24716E-01	1.37169E+00	0.00000E+00	0.00000E+00
4.84877E-01	3.34969E-01	3.25242E-01	1.37596E+00	0.00000E+00	0.00000E+00
4.85597E-01	3.36450E-01	3.25768E-01	1.38025E+00	0.00000E+00	0.00000E+00
4.86316E-01	3.37936E-01	3.26295E-01	1.38454E+00	0.00000E+00	0.00000E+00
4.87036E-01	3.39425E-01	3.26821E-01	1.38884E+00	0.00000E+00	0.00000E+00
4.87756E-01	3.40920E-01	3.27347E-01	1.39315E+00	0.00000E+00	0.00000E+00
4.88476E-01	3.42418E-01	3.27872E-01	1.39746E+00	0.00000E+00	0.00000E+00
4.89195E-01	3.43921E-01	3.28397E-01	1.40178E+00	0.00000E+00	0.00000E+00
4.89915E-01	3.45429E-01	3.28921E-01	1.40609E+00	0.00000E+00	0.00000E+00
4.90635E-01	3.46940E-01	3.29445E-01	1.41041E+00	0.00000E+00	0.00000E+00
4.91354E-01	3.48456E-01	3.29969E-01	1.41474E+00	0.00000E+00	0.00000E+00
4.92074E-01	3.49977E-01	3.30493E-01	1.41907E+00	0.00000E+00	0.00000E+00
4.92793E-01	3.51501E-01	3.31017E-01	1.42341E+00	0.00000E+00	0.00000E+00
4.93513E-01	3.53030E-01	3.31541E-01	1.42776E+00	0.00000E+00	0.00000E+00
4.94232E-01	3.54564E-01	3.32064E-01	1.43211E+00	0.00000E+00	0.00000E+00
4.94952E-01	3.56102E-01	3.32588E-01	1.43648E+00	0.00000E+00	0.00000E+00
4.95671E-01	3.57645E-01	3.33112E-01	1.44085E+00	0.00000E+00	0.00000E+00
4.96391E-01	3.59192E-01	3.33636E-01	1.44522E+00	0.00000E+00	0.00000E+00
4.97110E-01	3.60744E-01	3.34159E-01	1.44961E+00	0.00000E+00	0.00000E+00
4.97830E-01	3.62300E-01	3.34682E-01	1.45399E+00	0.00000E+00	0.00000E+00
4.98549E-01	3.63861E-01	3.35203E-01	1.45837E+00	0.00000E+00	0.00000E+00
4.99267E-01	3.65422E-01	3.35724E-01	1.46275E+00	0.00000E+00	0.00000E+00
4.99980E-01	3.66978E-01	3.36245E-01	1.46714E+00	0.00000E+00	0.00000E+00
5.00690E-01	3.68532E-01	3.36766E-01	1.47154E+00	0.00000E+00	0.00000E+00
5.01399E-01	3.70089E-01	3.37288E-01	1.47595E+00	0.00000E+00	0.00000E+00
5.02108E-01	3.71650E-01	3.37809E-01	1.48037E+00	0.00000E+00	0.00000E+00
5.02818E-01	3.73215E-01	3.38330E-01	1.48479E+00	0.00000E+00	0.00000E+00
5.03527E-01	3.74786E-01	3.38851E-01	1.48922E+00	0.00000E+00	0.00000E+00
5.04236E-01	3.76360E-01	3.39372E-01	1.49366E+00	0.00000E+00	0.00000E+00
5.04945E-01	3.77939E-01	3.39893E-01	1.49810E+00	0.00000E+00	0.00000E+00
5.05655E-01	3.79523E-01	3.40414E-01	1.50255E+00	0.00000E+00	0.00000E+00
5.06364E-01	3.81111E-01	3.40934E-01	1.50700E+00	0.00000E+00	0.00000E+00
5.07073E-01	3.82704E-01	3.41453E-01	1.51145E+00	0.00000E+00	0.00000E+00
5.07783E-01	3.84301E-01	3.41972E-01	1.51590E+00	0.00000E+00	0.00000E+00
5.08489E-01	3.85896E-01	3.42490E-01	1.52036E+00	0.00000E+00	0.00000E+00
5.09188E-01	3.87479E-01	3.43009E-01	1.52483E+00	0.00000E+00	0.00000E+00
5.09882E-01	3.89056E-01	3.43527E-01	1.52931E+00	0.00000E+00	0.00000E+00
5.10576E-01	3.90637E-01	3.44046E-01	1.53379E+00	0.00000E+00	0.00000E+00
5.11270E-01	3.92222E-01	3.44565E-01	1.53828E+00	0.00000E+00	0.00000E+00
5.11964E-01	3.93811E-01	3.45083E-01	1.54279E+00	0.00000E+00	0.00000E+00
5.12658E-01	3.95405E-01	3.45602E-01	1.54729E+00	0.00000E+00	0.00000E+00
5.13351E-01	3.97003E-01	3.46120E-01	1.55181E+00	0.00000E+00	0.00000E+00
5.14045E-01	3.98606E-01	3.46639E-01	1.55633E+00	0.00000E+00	0.00000E+00
5.14739E-01	4.00213E-01	3.47157E-01	1.56085E+00	0.00000E+00	0.00000E+00
5.15433E-01	4.01825E-01	3.47674E-01	1.56538E+00	0.00000E+00	0.00000E+00
5.16127E-01	4.03441E-01	3.48190E-01	1.56990E+00	0.00000E+00	0.00000E+00
5.16821E-01	4.05062E-01	3.48706E-01	1.57443E+00	0.00000E+00	0.00000E+00
5.17513E-01	4.06683E-01	3.49221E-01	1.57897E+00	0.00000E+00	0.00000E+00
5.18199E-01	4.08293E-01	3.49737E-01	1.58351E+00	0.00000E+00	0.00000E+00
5.18877E-01	4.09892E-01	3.50253E-01	1.58806E+00	0.00000E+00	0.00000E+00
5.19553E-01	4.11488E-01	3.50769E-01	1.59263E+00	0.00000E+00	0.00000E+00
