y	eta	V	G	Z	P	rhoVel2	temperature	Y_AR	Y_N2	Y_A1CO	Y_H2O2	Y_CH	Y_T-CH2	Y_CVCCVCCJVO	Y_CH2CHO	Y_CH2OH	Y_A1-	Y_TXC5H5O	Y_OC6H4O	Y_C2H3CHO	Y_N-C4H5	Y_C5H4CH2	Y_C3H3	Y_S-CH2	Y_A1CHO	Y_A1CH2O	Y_C6H5CYCH2O	Y_C6H5OCH2	Y_C5H4CH3	Y_C5H6	Y_C5H5CH3-1	Y_C3H2	Y_A-C3H4	Y_A1OH	Y_C6H6O-24	Y_CH2CO	Y_HCCO	Y_C2H3	Y_CH4	Y_C2H6	Y_A-C3H5	Y_C3H6	Y_CH3O	Y_C2H2	Y_C5H5	Y_O	Y_A1	Y_HCO	Y_CH2O	Y_HO2	Y_H	Y_C2H4	Y_C2H5	Y_A1O	Y_CH3	Y_OH	Y_CO	Y_C6H5OCH3	Y_CO2	Y_O2	Y_H2	Y_H2O	Y_OC8H7OOH	X_AR	X_N2	X_A1CO	X_H2O2	X_CH	X_T-CH2	X_CVCCVCCJVO	X_CH2CHO	X_CH2OH	X_A1-	X_TXC5H5O	X_OC6H4O	X_C2H3CHO	X_N-C4H5	X_C5H4CH2	X_C3H3	X_S-CH2	X_A1CHO	X_A1CH2O	X_C6H5CYCH2O	X_C6H5OCH2	X_C5H4CH3	X_C5H6	X_C5H5CH3-1	X_C3H2	X_A-C3H4	X_A1OH	X_C6H6O-24	X_CH2CO	X_HCCO	X_C2H3	X_CH4	X_C2H6	X_A-C3H5	X_C3H6	X_CH3O	X_C2H2	X_C5H5	X_O	X_A1	X_HCO	X_CH2O	X_HO2	X_H	X_C2H4	X_C2H5	X_A1O	X_CH3	X_OH	X_CO	X_C6H5OCH3	X_CO2	X_O2	X_H2	X_H2O	X_OC8H7OOH	f	U	velocity	TotEnt	HeatRelease	density	mean_molar_mass	cp	lambda	mu	chi	ProgVar	ProdRateProgVar	ZBilger	ProdRateCO2	ProdRateH2O	ProdRateCO	ProdRateH2
0.00629551	0.668812	-0.0813785	70.2427	0.11465	3951.71	0.0373568	1184.06	0.385784	9.19619e-20	5.99073e-29	2.03994e-06	5.12459e-28	1.27979e-24	4.4118e-28	2.10458e-26	5.96038e-21	4.62321e-26	6.21205e-27	1.24465e-23	8.60096e-25	1.06922e-26	9.77449e-29	4.12103e-27	4.76568e-25	4.84742e-27	2.49724e-34	2.28265e-37	9.44513e-35	1.25787e-31	5.04734e-25	1.78088e-32	8.56487e-31	1.45157e-26	1.77298e-23	2.46003e-23	2.94546e-24	4.03299e-26	1.44685e-27	8.53653e-22	3.99512e-30	1.35185e-26	7.72059e-27	1.30827e-20	9.30467e-25	1.90988e-25	0.000142399	9.29082e-26	1.10971e-11	3.52456e-14	1.58977e-05	6.36968e-07	1.80046e-26	5.38197e-29	5.21054e-24	2.4257e-21	0.000233844	0.00084674	6.06183e-35	0.262316	0.3226	4.08953e-06	0.028054	4.24953e-65	0.353586	1.20167e-19	2.08681e-29	2.19573e-06	1.44132e-27	3.3408e-24	1.99202e-28	1.79019e-26	7.03205e-21	2.19551e-26	2.80488e-27	4.21598e-24	5.61726e-25	7.37534e-27	4.58189e-29	3.86355e-27	1.24405e-24	1.6725e-27	8.53514e-35	7.80172e-38	3.22819e-35	5.82128e-32	2.79589e-25	8.138e-33	8.24248e-31	1.32663e-26	6.89798e-24	9.57107e-24	2.56553e-24	3.59909e-26	1.95884e-27	1.94836e-21	4.86486e-30	1.20517e-26	6.71802e-27	1.54349e-20	1.3085e-24	1.07433e-25	0.000325862	4.35516e-26	1.40019e-11	4.29787e-14	1.76344e-05	2.31368e-05	2.34998e-26	6.78096e-29	2.04918e-24	5.90757e-21	0.000503407	0.00110684	2.05252e-35	0.218233	0.369113	7.42726e-05	0.057014	1.02266e-65	-8.13785e+28	1.33728	-0.215951	-1.93649e+06	2.57891e+07	0.376838	36.6139	964.125	0.0710352	5.4302e-05	10.4036	0.291221	0.863919	0.120616	0.567172	0.6703	-0.360975	-0.0125789
0.00634727	0.695472	-0.0841851	68.4771	0.106315	3951.71	0.0373568	1127.39	0.382824	8.57209e-20	1.68113e-28	2.06374e-06	6.5925e-28	7.48172e-25	3.62495e-28	1.67867e-26	3.28675e-21	5.96396e-28	6.73091e-27	1.49863e-23	6.71648e-25	1.07318e-27	5.51966e-29	2.23445e-27	2.90291e-25	1.03598e-26	5.07126e-34	3.68991e-37	1.92521e-34	5.7295e-32	4.22912e-25	1.48323e-32	2.81542e-31	9.39237e-27	1.62969e-23	2.60948e-23	3.23812e-24	2.70176e-26	7.63879e-28	8.49032e-22	3.48494e-30	5.36549e-27	4.58729e-27	1.21437e-20	1.11067e-24	9.0697e-27	0.00010053	6.28372e-26	6.87568e-12	2.99336e-14	1.67297e-05	4.18044e-07	1.44268e-26	3.34078e-29	3.43859e-24	2.10157e-21	0.000170704	0.000759759	1.22053e-34	0.260117	0.32976	3.69639e-06	0.0262449	5.1266e-65	0.351009	1.12055e-19	5.8583e-29	2.22221e-06	1.8549e-27	1.95381e-24	1.63738e-28	1.42846e-26	3.87921e-21	2.83331e-28	3.04033e-27	5.07825e-24	4.3882e-25	7.40555e-28	2.58839e-29	2.09565e-27	7.58078e-25	3.57581e-27	1.73394e-34	1.26164e-37	6.5826e-35	2.65257e-32	2.34356e-25	6.78046e-33	2.71049e-31	8.58729e-27	6.34296e-24	1.01564e-23	2.82154e-24	2.41202e-26	1.03459e-27	1.93856e-21	4.24527e-30	4.78518e-27	3.99314e-27	1.43327e-20	1.56252e-24	5.10378e-27	0.00023014	2.94669e-26	8.67884e-12	3.65153e-14	1.85645e-05	1.51906e-05	1.88373e-26	4.21082e-29	1.35283e-24	5.12015e-21	0.000367624	0.00099352	4.13428e-35	0.216487	0.377452	6.71585e-05	0.0533581	1.23421e-65	-8.41851e+28	1.30367	-0.212625	-1.94809e+06	2.07855e+07	0.395931	36.628	956.834	0.0683001	5.2562e-05	9.09574	0.287125	0.660779	0.113853	0.399568	0.52428	-0.254303	-0.008766
0.006398	0.72294	-0.0870045	66.7291	0.0983675	3951.71	0.0373568	1072.26	0.379975	7.97513e-20	3.89846e-28	2.08153e-06	4.75894e-28	4.27004e-25	1.25427e-27	1.9744e-26	1.68415e-21	2.09212e-26	3.17915e-26	1.91201e-23	9.09866e-25	4.02818e-27	4.47766e-29	1.36803e-27	1.723e-25	2.07602e-26	9.4923e-34	5.40361e-37	3.58267e-34	3.11815e-32	5.0589e-25	1.22091e-32	9.24247e-32	8.02403e-27	1.58528e-23	3.76075e-23	3.45028e-24	1.78705e-26	6.88439e-28	8.26491e-22	2.94475e-30	4.85464e-27	3.40056e-27	1.09348e-20	1.27075e-24	1.51485e-25	6.94731e-05	6.17857e-26	4.11357e-12	2.47423e-14	1.71455e-05	2.64251e-07	1.20789e-26	2.2328e-29	7.59007e-24	1.7837e-21	0.000124003	0.000685396	2.0227e-34	0.258043	0.336582	3.3915e-06	0.0244975	4.95333e-64	0.348522	1.04289e-19	1.359e-28	2.24218e-06	1.33948e-27	1.1155e-24	5.66753e-28	1.68071e-26	1.98844e-21	9.94267e-27	1.43653e-26	6.48138e-24	5.94675e-25	2.78066e-27	2.10052e-29	1.28352e-27	4.50113e-25	7.16826e-27	3.24674e-34	1.84825e-37	1.22542e-34	1.44412e-32	2.80439e-25	5.58331e-33	8.90122e-32	7.3389e-27	6.17234e-24	1.46426e-23	3.00748e-24	1.59598e-26	9.3275e-28	1.88777e-21	3.58851e-30	4.33115e-27	2.96119e-27	1.29105e-20	1.78837e-24	8.5276e-26	0.000159099	2.89843e-26	5.19424e-12	3.01934e-14	1.90328e-05	9.60564e-06	1.57774e-26	2.8153e-29	2.98722e-24	4.34728e-21	0.000267146	0.000896601	6.85393e-35	0.214839	0.3854	6.16414e-05	0.0498236	1.19293e-64	-8.70045e+28	1.27039	-0.208925	-1.9595e+06	1.61817e+07	0.416439	36.6413	949.483	0.0656044	5.08302e-05	7.90717	0.28323	0.492019	0.107375	0.277728	0.397005	-0.176759	-0.00595582
0.00644634	0.750461	-0.0897574	65.0512	0.0910121	3951.71	0.0373568	1020.35	0.377303	7.42082e-20	1.21444e-26	2.08807e-06	5.40776e-28	2.39409e-25	3.36904e-27	2.24442e-26	8.01138e-22	7.96283e-26	1.19269e-25	2.25237e-23	1.1757e-24	4.98347e-27	3.75765e-29	9.16266e-28	9.88653e-26	3.82115e-26	1.6039e-33	7.07214e-37	5.97293e-34	1.75974e-32	5.73605e-25	9.7134e-33	3.11737e-32	7.54258e-27	1.53838e-23	4.59105e-23	3.50799e-24	1.12146e-26	6.01214e-28	7.8666e-22	2.43029e-30	4.46362e-27	2.67769e-27	9.44468e-21	1.37012e-24	3.03691e-25	4.77934e-05	5.92051e-26	2.40348e-12	1.98084e-14	1.69722e-05	1.62643e-07	1.05027e-26	1.4822e-29	1.14552e-23	1.46751e-21	9.07498e-05	0.000622245	2.82733e-34	0.256154	0.342897	3.1533e-06	0.0228621	2.10697e-62	0.346186	9.70729e-20	4.23495e-27	2.24997e-06	1.52261e-27	6.25634e-25	1.52284e-27	1.9112e-26	9.46202e-22	3.78554e-26	5.39105e-26	7.63766e-24	7.68674e-25	3.44125e-27	1.76334e-29	8.59944e-28	2.5836e-25	1.31983e-26	5.48777e-34	2.41975e-37	2.04365e-34	8.15266e-33	3.18082e-25	4.44348e-33	3.00326e-32	6.90083e-27	5.99171e-24	1.78814e-23	3.0588e-24	1.00188e-26	8.1484e-28	1.79739e-21	2.96257e-30	3.98361e-27	2.33249e-27	1.11548e-20	1.92885e-24	1.71014e-25	0.000109487	2.77829e-26	3.0359e-12	2.41806e-14	1.88467e-05	5.91411e-06	1.37231e-26	1.86949e-29	4.50992e-24	3.57785e-21	0.000195572	0.00081426	9.58362e-35	0.213336	0.392761	5.7331e-05	0.0465128	5.07596e-63	-8.97574e+28	1.23844	-0.205033	-1.97039e+06	1.22344e+07	0.437771	36.6534	942.314	0.0630477	4.91684e-05	6.86316	0.279642	0.360951	0.101339	0.193503	0.294625	-0.123154	-0.00402275
0.00649238	0.778005	-0.0924437	63.4456	0.0842159	3951.71	0.0373568	971.671	0.374792	6.90689e-20	1.78593e-25	2.07968e-06	2.46898e-29	1.29017e-25	5.88468e-27	2.23709e-26	3.52263e-22	1e-60	2.96613e-25	2.41503e-23	1.26272e-24	1.25315e-27	3.06394e-29	6.2917e-28	5.56029e-26	6.37453e-26	2.41445e-33	8.17399e-37	8.82149e-34	9.7025e-33	5.69687e-25	7.39368e-33	1.0384e-32	7.00409e-27	1.4538e-23	4.66207e-23	3.42201e-24	6.6963e-27	4.45007e-28	7.35482e-22	1.97722e-30	2.90447e-27	2.02978e-27	7.79777e-21	1.40498e-24	5.63482e-26	3.29989e-05	4.66508e-26	1.3723e-12	1.53542e-14	1.618e-05	9.76114e-08	9.33158e-27	9.28861e-30	8.5218e-24	1.16764e-21	6.71239e-05	0.000567599	3.43939e-34	0.254443	0.34874	2.95986e-06	0.021336	2.29507e-61	0.343987	9.03778e-20	6.22969e-26	2.24161e-06	6.95376e-29	3.37256e-25	2.66074e-27	1.90554e-26	4.16176e-22	4.75546e-61	1.34112e-25	8.19173e-24	8.25817e-25	8.65602e-28	1.43824e-29	5.90676e-28	1.45349e-25	2.20245e-26	8.2636e-34	2.7976e-37	3.01921e-34	4.49641e-33	3.16005e-25	3.38333e-33	1.0007e-32	6.41011e-27	5.66404e-24	1.81635e-23	2.98474e-24	5.98414e-27	6.03313e-28	1.68097e-21	2.411e-30	2.59292e-27	1.76864e-27	9.21254e-21	1.97853e-24	3.17404e-26	7.56182e-05	2.18983e-26	1.73393e-12	1.87489e-14	1.79724e-05	3.55048e-06	1.21966e-26	1.17193e-29	3.35605e-24	2.8476e-21	0.000144701	0.000742977	1.16618e-34	0.211976	0.399575	5.38305e-05	0.0434211	5.53081e-62	-9.24437e+28	1.20788	-0.201033	-1.98074e+06	9.00649e+06	0.459844	36.6646	934.866	0.0605966	4.75758e-05	5.94888	0.27635	0.26225	0.0957095	0.1359	0.215565	-0.0864932	-0.00272281
0.00653708	0.806097	-0.095116	61.8834	0.0778249	3951.71	0.0373568	925.297	0.372381	6.42189e-20	4.05997e-27	2.05441e-06	2.04162e-30	7.146e-26	7.88858e-27	2.35717e-26	1.4154e-22	3.41195e-27	5.7965e-25	2.56991e-23	1.56081e-24	2.36096e-27	2.57077e-29	4.44253e-28	3.05814e-26	9.92086e-26	3.33338e-33	8.55163e-37	1.18935e-33	5.28134e-33	6.29148e-25	5.43067e-33	3.36085e-33	6.81109e-27	1.38481e-23	4.94518e-23	3.24216e-24	3.85716e-27	3.82964e-28	6.7841e-22	1.60998e-30	2.6797e-27	1.59891e-27	6.151e-21	1.39278e-24	3.66867e-25	2.28802e-05	4.4761e-26	7.59238e-13	1.15312e-14	1.48455e-05	5.67274e-08	8.39558e-27	5.71205e-30	1.33831e-23	8.98726e-22	5.00264e-05	0.000518714	3.75432e-34	0.252872	0.354249	2.79423e-06	0.0198873	1.42392e-60	0.341873	8.40556e-20	1.41661e-27	2.21501e-06	5.75179e-30	1.86853e-25	3.56783e-27	2.0084e-26	1.67268e-22	1.62301e-27	2.62163e-25	8.71959e-24	1.02107e-24	1.63129e-27	1.20709e-29	4.17193e-28	7.99642e-26	3.42872e-26	1.1412e-33	2.9277e-37	4.0718e-34	2.44823e-33	3.4909e-25	2.48578e-33	3.23976e-33	6.23528e-27	5.39679e-24	1.9272e-23	2.82869e-24	3.44794e-27	5.19348e-28	1.55098e-21	1.96376e-30	2.39295e-27	1.39361e-27	7.26909e-21	1.96192e-24	2.06713e-25	5.2446e-05	2.10173e-26	9.59583e-13	1.40848e-14	1.64949e-05	2.06397e-06	1.09764e-26	7.2089e-30	5.27206e-24	2.19242e-21	0.000107874	0.000679184	1.27333e-34	0.210727	0.406004	5.08327e-05	0.0404845	3.43243e-61	-9.5116e+28	1.17813	-0.196916	-1.99072e+06	6.44712e+06	0.483029	36.6752	927.329	0.0582358	4.60302e-05	5.13733	0.27328	0.188455	0.0903536	0.0959893	0.1554	-0.061092	-0.00184259
0.00658126	0.835278	-0.0978236	60.3397	0.0717196	3951.71	0.0373568	880.486	0.37002	5.95685e-20	3.89076e-24	2.01146e-06	9.23774e-29	3.7788e-26	7.72263e-27	2.31981e-26	5.15649e-23	1.01044e-25	8.51314e-25	2.62292e-23	1.81403e-24	3.68311e-27	2.16296e-29	3.11735e-28	1.6298e-26	1.46576e-25	4.303e-33	8.21526e-37	1.49293e-33	2.81531e-33	6.73766e-25	3.88571e-33	1.01758e-33	6.63071e-27	1.29602e-23	4.92913e-23	2.99155e-24	2.14968e-27	3.13021e-28	6.19341e-22	1.32132e-30	2.55076e-27	1.26213e-27	4.64147e-21	1.34092e-24	1.01043e-24	1.59335e-05	4.55934e-26	4.04194e-13	8.42024e-15	1.31175e-05	3.17427e-08	7.57976e-27	3.40628e-30	2.14249e-23	6.70483e-22	3.7459e-05	0.000473788	3.74054e-34	0.251411	0.359533	2.64591e-06	0.0184905	4.67122e-60	0.339801	7.79905e-20	1.35795e-24	2.16931e-06	2.60324e-28	9.88355e-26	3.49375e-27	1.97712e-26	6.09551e-23	4.80781e-26	3.85138e-25	8.90196e-24	1.18705e-24	2.54552e-27	1.01589e-29	2.92829e-28	4.26279e-26	5.0672e-26	1.47357e-33	2.81332e-37	5.11255e-34	1.30544e-33	3.7395e-25	1.7791e-33	9.81187e-34	6.07184e-27	5.05217e-24	1.92149e-23	2.61076e-24	1.92215e-27	4.24615e-28	1.41633e-21	1.61212e-30	2.27844e-27	1.10038e-27	5.4867e-21	1.88939e-24	5.69491e-25	3.6533e-05	2.14141e-26	5.10994e-13	1.02878e-14	1.45789e-05	1.15525e-06	9.91254e-27	4.3001e-30	8.44233e-24	1.63609e-21	8.07972e-05	0.000620532	1.26901e-34	0.209569	0.412175	4.8148e-05	0.0376517	1.12634e-60	-9.78236e+28	1.14874	-0.192659	-2.00052e+06	4.48618e+06	0.507754	36.6854	919.813	0.0559243	4.45019e-05	4.40759	0.270378	0.133737	0.0851648	0.0679998	0.110257	-0.0432782	-0.00124158
0.00662541	0.865945	-0.100598	58.8016	0.0658407	3951.71	0.0373568	836.886	0.367683	5.50736e-20	5.10751e-25	1.95124e-06	1.01797e-30	2.12059e-26	5.80258e-27	1.96401e-26	1.70611e-23	5.04966e-26	9.91529e-25	2.48063e-23	1.66928e-24	2.23888e-27	1.81108e-29	2.17538e-28	8.72273e-27	1.98505e-25	5.04396e-33	7.01032e-37	1.69429e-33	1.47342e-33	6.50046e-25	2.74127e-33	2.88638e-34	6.29901e-27	1.16355e-23	4.3447e-23	2.70699e-24	1.17047e-27	2.0451e-28	5.60951e-22	1.11134e-30	1.90177e-27	1.00655e-27	3.35676e-21	1.26443e-24	9.50801e-25	1.11605e-05	3.98202e-26	2.069e-13	6.02049e-15	1.11924e-05	1.71058e-08	6.85389e-27	1.99697e-30	2.02572e-23	4.86241e-22	2.81451e-05	0.000431824	3.42284e-34	0.250049	0.364648	2.50886e-06	0.0171331	9.85952e-60	0.337746	7.21253e-20	1.78311e-25	2.10493e-06	2.86948e-30	5.54799e-26	2.62582e-27	1.67434e-26	2.01735e-23	2.40337e-26	4.48694e-25	8.42133e-24	1.09263e-24	1.54779e-27	8.50851e-30	2.04401e-28	2.28208e-26	6.86426e-26	1.72778e-33	2.40135e-37	5.8037e-34	6.83399e-34	3.60884e-25	1.25545e-33	2.78392e-34	5.76968e-27	4.53701e-24	1.69412e-23	2.36307e-24	1.04687e-27	2.77495e-28	1.28315e-21	1.3563e-30	1.6992e-27	8.77794e-28	3.96913e-21	1.7821e-24	5.36028e-25	2.55963e-05	1.87077e-26	2.6164e-13	7.35777e-15	1.24428e-05	6.22722e-07	8.96572e-27	2.52167e-30	7.98438e-24	1.18683e-21	6.07243e-05	0.000565725	1.16155e-34	0.208491	0.418153	4.56664e-05	0.0348972	2.37801e-60	-1.00598e+29	1.11946	-0.188261	-2.01019e+06	3.04469e+06	0.534353	36.6954	912.125	0.0536471	4.29839e-05	3.75004	0.267617	0.0937946	0.0800856	0.0482534	0.0770825	-0.0307107	-0.000830639
0.00666999	0.898555	-0.103473	57.2576	0.0601415	3951.71	0.0373568	794.205	0.365343	5.06988e-20	2.26164e-24	1.87479e-06	1e-60	1.17557e-26	3.45396e-27	1.4821e-26	5.15058e-24	8.22703e-27	9.50651e-25	2.22956e-23	1.37265e-24	8.59423e-28	1.50102e-29	1.39311e-28	4.26443e-27	2.17704e-25	4.79138e-33	4.72001e-37	1.5526e-33	7.6474e-34	5.13891e-25	1.92337e-33	7.02577e-35	5.3733e-27	9.74873e-24	3.60981e-23	2.36742e-24	6.20112e-28	1.20015e-28	5.04648e-22	9.61218e-31	1.19421e-27	7.35526e-28	2.32032e-21	1.16141e-24	5.53946e-25	7.86355e-06	3.16324e-26	1.02093e-13	4.246e-15	9.25938e-06	8.90927e-09	6.02754e-27	1.08596e-30	1.4821e-23	3.42935e-22	2.11828e-05	0.000392108	2.9425e-34	0.248777	0.369641	2.37884e-06	0.0158043	1.5874e-59	0.335688	6.64139e-20	7.89784e-25	2.02301e-06	2.81959e-60	3.07641e-26	1.56343e-27	1.26385e-26	6.09183e-24	3.91668e-27	4.30312e-25	7.57102e-24	8.98714e-25	5.943e-28	7.05374e-30	1.30933e-28	1.11598e-26	7.53019e-26	1.64171e-33	1.61725e-37	5.3198e-34	3.54796e-34	2.85373e-25	8.81108e-34	6.7782e-35	4.92309e-27	3.80234e-24	1.40795e-23	2.06721e-24	5.54778e-28	1.6289e-28	1.15467e-21	1.1734e-30	1.0673e-27	6.41611e-28	2.74435e-21	1.63735e-24	3.1238e-25	1.80396e-05	1.4865e-26	1.29139e-13	5.19053e-15	1.02966e-05	3.24422e-07	7.88688e-27	1.37167e-30	5.84328e-24	8.37272e-22	4.57151e-05	0.000513833	9.98812e-35	0.207486	0.423994	4.33117e-05	0.0321992	3.82966e-60	-1.03473e+29	1.09007	-0.183716	-2.01982e+06	2.02556e+06	0.563222	36.7054	904.123	0.0513829	4.14654e-05	3.15675	0.264976	0.065077	0.0750657	0.0342249	0.0531842	-0.0217823	-0.000549763
0.00671574	0.933879	-0.106505	55.6867	0.0545499	3951.71	0.0373568	751.928	0.362963	4.63716e-20	3.232e-24	1.78273e-06	2.41683e-29	2.33827e-27	1.84537e-27	1.05421e-26	1.41515e-24	4.63378e-27	8.59325e-25	1.91715e-23	1.03254e-24	3.46824e-28	1.22746e-29	8.5011e-29	2.23304e-27	2.04227e-25	3.94885e-33	2.66267e-37	1.22931e-33	3.96063e-34	3.91137e-25	1.34639e-33	1.53506e-35	4.49543e-27	7.94629e-24	2.91359e-23	2.04916e-24	3.19021e-28	6.45847e-29	4.50651e-22	8.57977e-31	7.08287e-28	5.53357e-28	1.51269e-21	1.04496e-24	3.37909e-25	5.55443e-06	2.49946e-26	4.86012e-14	2.96528e-15	7.45035e-06	4.49552e-09	5.31183e-27	5.84414e-31	1.12499e-23	2.34132e-22	1.59049e-05	0.000353887	2.38128e-34	0.24758	0.374583	2.25204e-06	0.0144868	2.1777e-59	0.333592	6.07619e-20	1.12895e-24	1.9242e-06	6.81632e-29	6.12079e-27	8.35535e-28	8.99216e-27	1.67422e-24	2.20662e-27	3.89079e-25	6.51193e-24	6.76218e-25	2.39898e-28	5.76976e-30	7.99203e-29	5.84534e-27	7.06597e-26	1.35339e-33	9.12577e-38	4.2132e-34	1.83801e-34	2.17264e-25	6.16956e-34	1.48137e-35	4.1199e-27	3.10017e-24	1.13671e-23	1.78979e-24	2.85487e-28	8.76811e-29	1.03141e-21	1.04766e-30	6.33187e-28	4.82834e-28	1.78962e-21	1.47357e-24	1.90604e-25	1.27458e-05	1.17489e-26	6.14932e-14	3.62589e-15	8.28714e-06	1.63745e-07	6.9523e-27	7.38367e-31	4.43656e-24	5.71786e-22	3.43339e-05	0.000463873	8.08528e-35	0.206544	0.429779	4.10141e-05	0.0295231	5.25521e-60	-1.06505e+29	1.06016	-0.178985	-2.02951e+06	1.32528e+06	0.59505	36.7153	895.64	0.0490934	3.99223e-05	2.61852	0.262423	0.0446024	0.0700283	0.0241359	0.0361851	-0.0153612	-0.000357479
0.00676385	0.97319	-0.109787	54.0556	0.0489661	3951.71	0.0373568	709.297	0.360485	4.18259e-20	2.90874e-24	1.67441e-06	1e-60	2.13655e-27	8.85913e-28	7.28706e-27	3.47947e-25	1.34428e-27	7.45709e-25	1.59482e-23	7.81116e-25	1.37203e-28	9.83027e-30	5.07046e-29	1.06214e-27	6.82779e-25	1.10891e-32	4.83027e-37	3.29191e-33	2.05541e-34	2.94074e-25	9.35419e-34	2.98639e-36	3.76122e-27	6.432e-24	2.34223e-23	1.73637e-24	1.5813e-28	3.47473e-29	3.98406e-22	7.77601e-31	4.21974e-28	4.15584e-28	9.06209e-22	9.25631e-25	2.02218e-25	3.90599e-06	1.97396e-26	2.22166e-14	2.049e-15	5.83189e-06	2.19287e-09	4.6282e-27	3.09175e-31	8.75916e-24	1.53173e-22	1.18328e-05	0.000316312	1.86344e-34	0.246443	0.379574	2.12445e-06	0.0131558	2.71555e-59	0.331406	5.48208e-20	1.01632e-24	1.80778e-06	2.82114e-60	5.59433e-27	4.01229e-28	6.21739e-27	4.11759e-25	6.40328e-28	3.3773e-25	5.41858e-24	5.117e-25	9.49293e-29	4.62209e-30	4.76816e-29	2.78109e-27	2.36297e-25	3.80163e-33	1.65594e-37	1.12855e-33	9.54118e-35	1.63394e-25	4.28757e-34	2.88274e-36	3.44797e-27	2.51008e-24	9.14053e-24	1.51701e-24	1.41548e-28	4.71866e-29	9.12085e-22	9.49774e-31	3.77336e-28	3.62721e-28	1.07241e-21	1.30567e-24	1.14097e-25	8.96559e-06	9.28133e-27	2.81176e-14	2.50618e-15	6.48871e-06	7.9895e-08	6.05921e-27	3.90731e-31	3.45526e-24	3.74177e-22	2.55507e-05	0.000414736	6.3288e-35	0.205652	0.435627	3.87011e-05	0.0268181	6.55498e-60	-1.09787e+29	1.02911	-0.173992	-2.03946e+06	852191	0.63099	36.7255	886.462	0.0467455	3.83296e-05	2.12677	0.259917	0.0300393	0.064862	0.0167725	0.0241674	-0.0106748	-0.000225736
0.00681584	1.01837	-0.113447	52.3233	0.043285	3951.71	0.0373568	665.477	0.357837	3.7249e-20	7.85399e-24	1.54781e-06	7.58107e-33	8.86815e-29	3.68942e-28	4.71917e-27	7.41133e-26	3.70486e-28	6.14633e-25	1.27442e-23	5.46833e-25	4.76388e-29	7.62503e-30	2.84139e-29	5.03046e-28	1.17556e-24	1.97281e-32	5.2595e-37	5.56257e-33	1.07018e-34	2.16e-25	6.39437e-34	5.02512e-37	3.01375e-27	4.98129e-24	1.81595e-23	1.43453e-24	7.34242e-29	1.70596e-29	3.4712e-22	7.09409e-31	2.29755e-28	3.06973e-28	4.81678e-22	7.99724e-25	1.07345e-25	2.70961e-06	1.49317e-26	9.63552e-15	1.39483e-15	4.42687e-06	1.02559e-09	3.94918e-27	1.58312e-31	6.26266e-24	9.47798e-23	8.64567e-06	0.000278575	1.39736e-34	0.245355	0.384727	1.992e-06	0.0117833	3.19014e-59	0.329067	4.8836e-20	2.74499e-24	1.67159e-06	2.13934e-32	2.3227e-28	1.67142e-28	4.02761e-27	8.77309e-26	1.76527e-28	2.78447e-25	4.33125e-24	3.58328e-25	3.29704e-29	3.58625e-30	2.67275e-29	1.31755e-27	4.06957e-25	6.76527e-33	1.80361e-37	1.90754e-33	4.96922e-35	1.20049e-25	2.93176e-34	4.85212e-37	2.76356e-27	1.94451e-24	7.08879e-24	1.25367e-24	6.57436e-29	2.31735e-29	7.94905e-22	8.66736e-31	2.0551e-28	2.68003e-28	5.70182e-22	1.12839e-24	6.05845e-26	6.22129e-06	7.02274e-27	1.21984e-14	1.70655e-15	4.92688e-06	3.73775e-08	5.17174e-27	2.0013e-31	2.47117e-24	2.31598e-22	1.86741e-05	0.000365362	4.74723e-35	0.204803	0.441669	3.62989e-05	0.0240272	7.70281e-60	-1.13447e+29	0.996129	-0.168636	-2.04989e+06	535812	0.672735	36.7362	876.33	0.0442813	3.66459e-05	1.67504	0.257418	0.0197102	0.0594346	0.0113471	0.0157211	-0.00722183	-0.000136208
