         time	   rf_plus_rp	         rfrp	  rf_minus_rp
 1.450113E-02	 8.474888E+00	 7.474888E+00	 6.474888E+00
 1.500848E-02	 4.995495E+00	 3.995495E+00	 2.995495E+00
 1.550443E-02	 2.997748E+00	 1.997748E+00	 9.977477E-01
 1.600002E-02	 1.000000E+00	 0.000000E+00	 0.000000E+00
 1.650024E-02	 1.000000E+00	 0.000000E+00	 0.000000E+00
 1.700224E-02	 3.825242E+00	 2.825242E+00	 1.825242E+00
 1.750096E-02	 4.460201E+00	 3.460201E+00	 2.460201E+00
 1.800237E-02	 4.460201E+00	 3.460201E+00	 2.460201E+00
 1.850159E-02	 4.995495E+00	 3.995495E+00	 2.995495E+00
 1.900047E-02	 5.467100E+00	 4.467100E+00	 3.467100E+00
 1.950181E-02	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.000217E-02	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.050154E-02	 2.997748E+00	 1.997748E+00	 9.977477E-01
 2.100245E-02	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.150033E-02	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.200243E-02	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.250125E-02	 4.460201E+00	 3.460201E+00	 2.460201E+00
 2.300206E-02	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.350300E-02	 5.893463E+00	 4.893463E+00	 3.893463E+00
 2.400187E-02	 5.893463E+00	 4.893463E+00	 3.893463E+00
 2.450292E-02	 5.893463E+00	 4.893463E+00	 3.893463E+00
 2.500224E-02	 6.650484E+00	 5.650484E+00	 4.650484E+00
 2.550286E-02	 7.317433E+00	 6.317433E+00	 5.317433E+00
 2.600064E-02	 7.920401E+00	 6.920401E+00	 5.920401E+00
 2.650194E-02	 7.920401E+00	 6.920401E+00	 5.920401E+00
 2.700123E-02	 8.474888E+00	 7.474888E+00	 6.474888E+00
 2.750247E-02	 6.993243E+00	 5.993243E+00	 4.993243E+00
 2.800318E-02	 4.460201E+00	 3.460201E+00	 2.460201E+00
 2.850759E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 2.902728E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 2.952678E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.002613E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.053002E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.102665E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.152736E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.202878E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.253080E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.303335E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.353624E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.400072E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.450405E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.500738E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.551070E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.601394E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.651704E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.701998E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.752275E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.802538E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.852789E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.902983E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.953042E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.002901E-02	 2.997748E+00	 1.997748E+00	 -1.000000E+00
 4.052504E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.101792E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.150748E-02	 2.997748E+00	 1.997748E+00	 -1.000000E+00
 4.202986E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.250965E-02	 2.997748E+00	 1.997748E+00	 -1.000000E+00
 4.301993E-02	 2.997748E+00	 1.997748E+00	 -1.000000E+00
 4.352250E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.401620E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.453398E-02	 2.997748E+00	 1.997748E+00	 -1.000000E+00
 4.500221E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.550212E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.602061E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.652266E-02	 2.997748E+00	 1.997748E+00	 -1.000000E+00
 4.700132E-02	 1.000000E+00	 0.000000E+00	 -1.000000E+00
